city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,adopted_pred_fix_rate_pct,abs_error_pp,focus_case_tag,focus_case_note,window_action,window_action_note,path1_pred_fix_rate_pct,path1_abs_error_pp
tokyo,run2,9,300.0,0.0,73.72755044933733,76.61510933083021,76.61510933083021,false_high,corrected prediction 76.6% against actual 0.0%; deployable features misread,abstain,exclude from automated window-level action; inspect focus-case diagnostics,0.0695381944495352,0.0695381944495352
tokyo,run2,10,300.0,0.0,10.07049736706373,5.818300308585596,5.818300308585596,,,use,usable for route aggregation and normal diagnostics,0.3020945959915232,0.3020945959915232
tokyo,run2,11,298.0,2.013422818791946,6.870104693430064,4.908279623202777,2.8948568044108307,,,use,usable for route aggregation and normal diagnostics,0.3192145900021519,1.6942082287897942
tokyo,run2,12,300.0,15.666666666666668,10.898798565354133,4.908279623202777,10.758387043463891,,,use,usable for route aggregation and normal diagnostics,19.351622321055228,3.6849556543885598
tokyo,run2,13,300.0,52.66666666666666,17.7437689565404,7.171468669749983,45.49519799691667,,,use,usable for route aggregation and normal diagnostics,58.9408923205511,6.274225653884443
tokyo,run2,14,300.0,87.33333333333333,85.15101219358812,82.3505102454121,4.982823087921233,,,use,usable for route aggregation and normal diagnostics,84.54823543076441,2.7850979025689213
tokyo,run2,15,173.0,0.0,10.008819627086956,8.177602254040222,8.177602254040222,,,use,usable for route aggregation and normal diagnostics,0.0,0.0
tokyo,run2,16,186.0,0.0,7.944346701688866,5.071160229160576,5.071160229160576,,,use,usable for route aggregation and normal diagnostics,0.3192145900021519,0.3192145900021519
tokyo,run2,17,300.0,0.3333333333333333,11.473144884255207,7.280523431663978,6.947190098330645,,,use,usable for route aggregation and normal diagnostics,0.3192145900021519,0.014118743331181405
tokyo,run2,18,300.0,0.0,10.233621268807646,16.003906576756542,16.003906576756542,,,use,usable for route aggregation and normal diagnostics,4.090986015809736,4.090986015809736
tokyo,run2,19,299.0,12.709030100334449,17.839959830896234,31.344070795120484,18.635040694786035,,,use,usable for route aggregation and normal diagnostics,10.178454266948368,2.530575833386081
tokyo,run2,20,300.0,8.333333333333332,6.195705861196916,5.0490027868876695,3.2843305464456627,,,use,usable for route aggregation and normal diagnostics,7.652048956292624,0.6812843770407078
tokyo,run2,21,267.0,0.0,8.112156493575167,4.908279623202777,4.908279623202777,,,use,usable for route aggregation and normal diagnostics,0.4438808783249358,0.4438808783249358
tokyo,run2,22,300.0,16.0,15.982610428197129,8.363628646101668,7.6363713538983315,,,use,usable for route aggregation and normal diagnostics,61.15355660149528,45.15355660149528
tokyo,run2,23,298.0,100.0,16.27491839566826,18.68681604783812,81.31318395216188,hidden_high,actual 100.0% but corrected only 18.7%; under-predicted by 81.3 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,87.3823999334742,12.617600066525796
tokyo,run2,24,300.0,100.0,13.480854543578364,18.66901867331404,81.33098132668596,hidden_high,actual 100.0% but corrected only 18.7%; under-predicted by 81.3 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,97.46712154299712,2.53287845700288
tokyo,run2,25,300.0,100.0,15.452183260944404,49.96915573952932,50.03084426047068,hidden_high,actual 100.0% but corrected only 50.0%; under-predicted by 50.0 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,89.84684386330487,10.15315613669513
