epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed
46,187479.2,0.07347281744176211,175,1.2951947246538478,1.2140981882504718,2,True,True,75,6,False,False,150,0,False,False
47,187479.4,0.07259489860205302,175,1.2034710075190929,1.1567367187489441,2,True,True,75,6,False,False,150,0,False,False
48,187479.6,0.0726159567385272,175,1.1582888885814355,1.1208106200953165,2,True,True,75,6,False,False,150,0,False,False
49,187479.8,0.07113667641222067,175,1.0537497856120541,1.0537497856120541,2,True,True,75,6,False,False,150,0,False,False
50,187480.0,0.07034394406841099,175,0.9856235958718627,0.9856235958718627,2,True,True,75,6,False,False,150,0,False,False
51,187480.2,0.06768954677141438,175,0.9807314245137271,0.9807314245137271,2,True,True,75,6,False,False,150,0,False,False
52,187480.4,0.06629561829039488,175,0.9437074081311406,0.9437074081311406,2,True,True,75,6,False,False,150,0,False,False
53,187480.6,0.06472433660398257,175,1.002212689162244,1.002212689162244,2,True,True,75,6,False,False,150,0,False,False
54,187480.8,0.06334714767974937,175,0.9364014382284566,0.9364014382284566,2,True,True,75,6,False,False,150,0,False,False
55,187481.0,0.06319323662513444,175,0.9080903269610001,0.9080903269610001,2,True,True,75,6,False,False,150,0,False,False
56,187481.2,0.06237498761773762,175,0.9124364419399469,0.9124364419399469,2,True,True,75,6,False,False,150,0,False,False
57,187481.4,0.06219955618494883,175,0.8955112375255804,0.8955112375255804,2,True,True,75,6,False,False,150,0,False,False
58,187481.6,0.06361103589844427,175,1.0699640174734517,1.0324644713831401,2,True,True,75,6,False,False,150,0,False,False
59,187481.8,0.06744973041822445,175,1.083178431111678,1.0266272781651524,2,True,True,75,6,False,False,150,0,False,False
60,187482.0,0.07444863096101142,175,1.1804858298041514,1.0611746730935059,2,True,True,75,6,False,False,150,0,False,False
61,187482.2,0.0730173415606737,175,1.2085159867494453,1.0602110835807008,2,True,True,75,6,False,False,150,0,False,False
62,187482.4,0.07816329545737072,175,1.1791838462222255,1.0469580722803755,2,True,True,75,6,False,False,150,0,False,False
63,187482.6,0.08444921273143484,175,1.1513923192024076,1.0283791553247328,2,True,True,75,6,False,False,150,0,False,False
64,187482.8,0.07978055885119274,175,1.1062900304650267,1.0139345726342979,2,True,True,75,6,False,False,150,0,False,False
65,187483.0,0.08811854383723955,175,1.084170484133547,0.9813336102185551,2,True,True,75,6,False,False,150,0,False,False
66,187483.2,0.08194707513609742,175,1.1300637671207314,1.0274245590901694,3,True,True,75,6,False,False,150,0,False,False
67,187483.4,0.09644397699653232,174,1.1473718038179173,0.9958775301194777,2,True,True,75,6,False,False,149,0,False,False
68,187483.6,0.10152358836664513,174,1.2583742707953576,1.143599341564029,2,True,True,75,6,False,False,148,0,False,False
69,187483.8,0.112768021448594,174,1.1076983580437885,1.0271752433584267,2,True,True,75,6,False,False,147,0,False,False
70,187484.0,0.1148025759478305,174,0.9156242485521763,0.905085678847022,2,True,True,75,6,False,False,146,0,False,False
71,187484.2,0.12420116592105661,174,0.8054541824965197,0.8054541824965197,2,True,True,75,6,False,False,145,0,False,False
72,187484.4,0.1275004725854557,174,0.6788655229102558,0.6788655229102558,3,True,True,75,6,False,False,145,0,False,False
73,187484.6,0.1349419300281088,174,0.6669161796261296,0.6669161796261296,3,True,True,75,6,False,False,145,0,False,False
74,187484.8,0.13906426283835663,174,0.5625716981528512,0.5625716981528512,3,True,True,75,6,False,False,145,0,False,False
75,187485.0,0.1332204058212268,174,0.5096638659527475,0.5096638659527475,3,True,True,75,6,False,False,144,0,False,False
76,187485.2,0.12106690298063309,174,0.4231628859406894,0.4231628859406894,3,True,True,75,6,False,False,144,0,False,False
77,187485.4,0.11680548989856036,174,0.36762828147436616,0.36762828147436616,3,True,True,75,6,False,False,143,0,False,False
78,187485.6,0.1015206941109973,174,0.3195187520178233,0.3195187520178233,3,True,True,75,6,False,False,143,0,False,False
79,187485.8,0.11228829482717309,174,0.2989105306045565,0.2989105306045565,3,True,True,75,6,False,False,143,0,False,False
80,187486.0,0.09335915013036732,174,0.2720338827500505,0.2720338827500505,3,True,True,75,6,False,False,143,0,False,False
81,187486.2,0.10124389020808593,174,0.2780633487163761,0.2780633487163761,3,True,True,75,6,False,False,143,0,False,False
82,187486.4,0.1043252159504065,174,0.2651870528792701,0.2651870528792701,3,True,True,75,6,False,False,143,0,False,False
83,187486.6,0.11233916033334171,174,0.3071089968085709,0.3071089968085709,3,True,True,75,6,False,False,143,0,False,False
84,187486.8,0.1155352166376142,174,0.298528193184731,0.298528193184731,3,True,True,75,6,False,False,143,0,False,False
85,187487.0,0.11365674420712199,174,0.30660490731902795,0.30660490731902795,3,True,True,75,6,False,False,143,0,False,False
86,187487.2,0.0816307164554894,174,0.30573442032836623,0.30573442032836623,3,True,True,75,6,False,False,143,0,False,False
87,187487.4,0.06025502201010649,174,0.3011221606594649,0.3011221606594649,3,True,True,75,6,False,False,143,0,False,False
88,187487.6,0.03217286702510122,174,0.32724647305538773,0.32724647305538773,3,True,True,75,6,False,False,143,0,False,False
89,187487.8,0.01039698858020116,174,0.31908725993821524,0.31908725993821524,3,True,True,75,6,False,False,143,0,False,False
90,187488.0,0.030373721341770896,174,0.3244259969118713,0.3244259969118713,3,True,True,75,6,False,False,143,0,False,False
91,187488.2,0.025094664109644,173,0.3648083052856094,0.3648083052856094,3,True,True,75,6,False,False,143,0,False,False
92,187488.4,0.02144989114680123,173,0.352065704170969,0.352065704170969,3,True,True,75,6,False,False,144,0,False,False
93,187488.6,0.03943472699946595,172,0.39079823364166555,0.39079823364166555,3,True,True,75,6,False,False,145,0,False,False
94,187488.8,0.023050972938747662,171,0.4253049349183238,0.4253049349183238,3,True,True,75,6,False,False,145,0,False,False
95,187489.0,0.019662640104005022,170,0.47601981458952286,0.47601981458952286,3,True,True,75,6,False,False,145,0,False,False
96,187489.2,0.017065992918299053,169,0.44844948878027036,0.44844948878027036,3,True,True,75,6,False,False,145,0,False,False
97,187489.4,0.006425824834348313,169,0.6688391928191046,0.6688391928191046,3,True,True,75,6,False,False,144,0,False,False
98,187489.6,0.008456098297851359,169,0.5972820276575476,0.5972820276575476,3,True,True,75,6,False,False,143,0,False,False
99,187489.8,0.01625537420781859,169,0.5604193605369138,0.5604193605369138,3,True,True,75,6,False,False,142,0,False,False
100,187490.0,0.021223417557862122,169,0.5101872461035484,0.5101872461035484,3,True,True,75,6,False,False,142,0,False,False
101,187490.2,0.025168783150310695,169,0.4445230746006213,0.4445230746006213,3,True,True,75,6,False,False,141,0,False,False
102,187490.4,0.02199475510278336,168,0.3990870488861945,0.3990870488861945,3,True,True,75,6,False,False,141,0,False,False
103,187490.6,0.03466510328511573,168,0.31301576203426223,0.31301576203426223,3,True,True,75,6,False,False,140,0,False,False
104,187490.8,0.03312962166187291,167,0.3135807731055115,0.3135807731055115,3,True,True,75,6,False,False,139,0,False,False
105,187491.0,0.037177785664760495,166,0.294058542382945,0.294058542382945,3,True,True,75,6,False,False,138,0,False,False
106,187491.2,0.038679665555309106,165,0.307995767394173,0.307995767394173,3,True,True,75,6,False,False,137,0,False,False
107,187491.4,0.03205808903438466,163,0.2763895076505857,0.2763895076505857,3,True,True,75,6,False,False,136,0,False,False
108,187491.6,0.03803291197911832,162,0.2889731442004304,0.2889731442004304,3,True,True,75,6,False,False,136,0,False,False
109,187491.8,0.04635323276201186,161,0.3170124489494971,0.3170124489494971,3,True,True,75,6,False,False,135,0,False,False
110,187492.0,0.05136487817069712,160,0.31186801448454465,0.31186801448454465,3,True,True,75,6,False,False,134,0,False,False
111,187492.2,0.05000324723318349,158,0.30485009298125965,0.30485009298125965,2,True,True,75,6,False,False,133,0,False,False
112,187492.4,0.05145950241292733,157,0.3275049128007226,0.3275049128007226,2,True,True,75,6,False,False,132,0,False,False
113,187492.6,0.061097382908061874,156,0.2920903793452509,0.2920903793452509,2,True,True,75,6,False,False,131,0,False,False
114,187492.8,0.06354376498802658,155,0.2765356554278913,0.2765356554278913,2,True,True,75,6,False,False,130,0,False,False
115,187493.0,0.06349238461443862,153,0.23403158708743393,0.23403158708743393,2,True,True,75,6,False,False,129,0,False,False
116,187493.2,0.06382791767112281,152,0.239125178537939,0.239125178537939,2,True,True,75,6,False,False,128,0,False,False
117,187493.4,0.06077549448990285,151,0.25241578785121943,0.25241578785121943,2,True,True,75,6,False,False,127,0,False,False
118,187493.6,0.05919310624906482,150,0.2475317062322869,0.2475317062322869,2,True,True,75,6,False,False,126,0,False,False
119,187493.8,0.06836147723397538,149,0.2765667108900533,0.2765667108900533,2,True,True,75,6,False,False,126,0,False,False
120,187494.0,0.06994834650270428,148,0.30627511759636145,0.30627511759636145,2,True,True,75,6,False,False,126,0,False,False
121,187494.2,0.06473957239223364,147,0.3042975322340186,0.3042975322340186,2,True,True,75,6,False,False,126,0,False,False
122,187494.4,0.06907928655799109,145,0.33238939129799316,0.33238939129799316,2,True,True,75,6,False,False,126,0,False,False
123,187494.6,0.07219093569056677,143,0.3583357505844748,0.3583357505844748,2,True,True,75,6,False,False,126,0,False,False
124,187494.8,0.07011626945742605,141,0.3977314931498216,0.3977314931498216,2,True,True,75,6,False,False,126,0,False,False
125,187495.0,0.06997408296022273,139,0.411105434457037,0.411105434457037,2,True,True,75,6,False,False,126,0,False,False
126,187495.2,0.07205916315542409,137,0.413569645244197,0.413569645244197,2,True,True,75,6,False,False,126,0,False,False
127,187495.4,0.051670644590610354,136,0.45512734172412594,0.45512734172412594,2,True,True,75,6,False,False,126,0,False,False
128,187495.6,0.054814086757893385,134,0.44229969597695185,0.44229969597695185,2,True,True,75,6,False,False,126,0,False,False
129,187495.8,0.0489497669686849,133,0.4246679146852381,0.4246679146852381,3,True,True,75,6,False,False,126,0,False,False
130,187496.0,0.03834508911361953,132,0.48361122961522734,0.48361122961522734,3,True,True,75,6,False,False,126,0,False,False
131,187496.2,0.03865635471491734,131,0.40155032139533264,0.40155032139533264,2,True,True,75,6,False,False,126,0,False,False
132,187496.4,0.03844860923412461,131,0.3825998671714708,0.3825998671714708,2,True,True,75,6,False,False,126,0,False,False
133,187496.6,0.03611559909361371,130,0.3085382763840716,0.3085382763840716,3,True,True,75,6,False,False,125,0,False,False
134,187496.8,0.03296478201379787,129,0.27406057992549726,0.27406057992549726,2,True,True,75,6,False,False,125,0,False,False
135,187497.0,0.044187181670095096,128,0.23886334814779658,0.23886334814779658,2,True,True,75,6,False,False,125,0,False,False
136,187497.2,0.04745471647879926,128,0.3715028243654247,0.3715028243654247,2,True,True,75,6,False,False,125,0,False,False
137,187497.4,0.05743621735213513,127,0.41229757462644234,0.41229757462644234,2,True,True,75,6,False,False,125,0,False,False
138,187497.6,0.045256203299348284,126,0.4403339452460118,0.4403339452460118,2,True,True,75,6,False,False,125,0,False,False
139,187497.8,0.04121338714163884,125,0.42066686850379864,0.42066686850379864,3,True,True,75,6,False,False,125,0,False,False
140,187498.0,0.037501449946148936,125,0.5416736370553947,0.5416736370553947,2,True,True,75,6,False,False,125,0,False,False
141,187498.2,0.026907804074130664,124,0.46159582266413096,0.46159582266413096,2,True,True,75,6,False,False,124,0,False,False
142,187498.4,0.030216318693336828,124,0.6169734246742788,0.6169734246742788,2,True,True,75,6,False,False,124,0,False,False
143,187498.6,0.01873105167653633,124,0.522540553872059,0.522540553872059,3,True,True,75,6,False,False,124,0,False,False
144,187498.8,0.013464635137377404,124,0.5691267084592896,0.5691267084592896,2,True,True,75,6,False,False,124,0,False,False
145,187499.0,0.027957099848337837,125,1.8192227033229538,1.4888527469557329,2,True,True,75,6,False,False,124,0,False,False
146,187499.2,0.041982194331287345,126,1.7473701220722326,1.4259154093752149,2,False,True,75,6,False,False,124,0,False,False
147,187499.4,0.054158097784430766,127,1.745151133048452,1.4187161680425484,2,True,True,75,6,False,False,124,0,False,False
148,187499.6,0.05775218155892008,127,0.5772237900370019,0.5772237900370019,2,True,True,75,6,False,False,124,0,False,False
149,187499.8,0.04353654704018236,127,0.7328687649614559,0.7328687649614559,2,True,True,75,6,False,False,124,0,False,False
150,187500.0,0.03124408267994238,127,0.7402927111473018,0.7402927111473018,3,True,True,75,6,False,False,124,0,False,False
151,187500.2,0.03458652990434737,128,0.720588842297146,0.720588842297146,2,True,True,75,6,False,False,124,0,False,False
152,187500.4,0.04685311532975829,129,0.7119977293977299,0.7119977293977299,2,True,True,75,6,False,False,124,0,False,False
153,187500.6,0.04838747169461913,130,0.7869092057523175,0.7869092057523175,2,True,True,75,6,False,False,124,0,False,False
154,187500.8,0.047988800049070274,131,0.7317358390607893,0.7317358390607893,2,True,True,75,6,False,False,124,0,False,False
155,187501.0,0.04430415676741665,132,0.6565294086764178,0.6565294086764178,2,True,True,75,6,False,False,124,0,False,False
156,187501.2,0.04707777761173008,133,0.6928151158209098,0.6928151158209098,2,True,True,75,6,False,False,124,0,False,False
157,187501.4,0.03634965713555383,134,0.6889118378929251,0.6889118378929251,2,True,True,75,6,False,False,124,0,False,False
158,187501.6,0.04334059311858491,135,0.7376481030320996,0.7376481030320996,2,True,True,75,6,False,False,124,0,False,False
159,187501.8,0.05833709809946932,135,0.6232010248168582,0.6232010248168582,2,True,True,75,6,False,False,124,0,False,False
160,187502.0,0.035875683748128585,135,0.6018208305713352,0.6018208305713352,2,True,True,75,6,False,False,124,0,False,False
161,187502.2,0.0445484607225318,135,0.6265620177128974,0.6265620177128974,2,True,True,75,6,False,False,124,0,False,False
162,187502.4,0.036328139506382064,135,0.6085878158125531,0.6085878158125531,2,True,True,75,6,False,False,124,0,False,False
163,187502.6,0.03823835675405599,135,0.592727926803604,0.592727926803604,2,True,True,75,6,False,False,124,0,False,False
164,187502.8,0.03351432648179391,135,0.5342943231313838,0.5342943231313838,2,True,True,75,6,False,False,124,0,False,False
165,187503.0,0.02356435090623596,135,0.4798243446215028,0.4798243446215028,2,True,True,75,6,False,False,124,0,False,False
166,187503.2,0.021934318604003,136,0.4792332193644597,0.4792332193644597,2,True,True,75,6,False,False,125,0,False,False
167,187503.4,0.020298999727981274,136,0.42545763443457163,0.42545763443457163,2,True,True,75,6,False,False,125,0,False,False
168,187503.6,0.027866020534873286,136,0.36710699031012145,0.36710699031012145,2,True,True,75,6,False,False,125,0,False,False
169,187503.8,0.01940730612919783,136,0.32691629483770035,0.32691629483770035,2,True,True,75,6,False,False,125,0,False,False
170,187504.0,0.020610656722805324,135,0.32209720882603504,0.32209720882603504,2,True,True,75,6,False,False,125,0,False,False
171,187504.2,0.017872907852519465,134,0.28635473069923584,0.28635473069923584,2,True,True,75,6,False,False,125,0,False,False
172,187504.4,0.014403223222365423,133,0.2910143920012361,0.2910143920012361,2,True,True,75,6,False,False,125,0,False,False
173,187504.6,0.016216885423591672,133,0.326391422837284,0.326391422837284,2,True,True,75,6,False,False,125,0,False,False
174,187504.8,0.026388527439902356,133,0.3670963672780925,0.3670963672780925,2,True,True,75,6,False,False,125,0,False,False
175,187505.0,0.03202534940304152,133,0.39752664106061825,0.39752664106061825,2,True,True,75,6,False,False,125,0,False,False
176,187505.2,0.02403027348283501,132,0.44208215008846047,0.44208215008846047,2,True,True,75,6,False,False,125,0,False,False
177,187505.4,0.00949678154678773,132,3.0586066535867102,1.8344860534485288,2,False,True,75,6,False,False,125,0,False,False
178,187505.6,0.010259069502340373,132,2.757203229151426,1.719248599147156,2,True,True,75,6,False,False,125,0,False,False
179,187505.8,0.047388968656571884,132,2.501728325102658,1.6289704954012325,2,False,True,75,6,False,False,125,0,False,False
180,187506.0,0.04063044393984748,133,2.1222793146861223,1.3529784133639309,2,True,True,75,6,False,False,125,0,False,False
181,187506.2,0.02331061044186625,133,2.1503157058204874,1.512848603417295,2,True,True,75,6,False,False,124,0,False,False
182,187506.4,0.04906476382139158,134,1.8751768300271243,1.2717526865804931,2,False,True,75,6,False,False,124,0,False,False
183,187506.6,0.09058631903066555,135,1.762282533928155,1.2461319747054929,2,False,True,75,6,False,False,124,0,False,False
184,187506.8,0.0957052333979956,136,1.6877999764807454,1.2243030162905557,2,True,True,75,6,False,False,123,0,False,False
185,187507.0,0.07140085704752466,138,1.3888234115599642,1.1289462857333203,2,True,True,75,6,False,False,122,0,False,False
186,187507.2,0.04487912255763102,140,1.2087232582128087,1.0561425317768214,2,True,True,75,6,False,False,121,0,False,False
187,187507.4,0.04122407078882257,143,1.082174978131823,1.0024938217626227,2,True,True,75,6,False,False,121,0,False,False
188,187507.6,0.039939847356716233,145,0.9984776439837312,0.9320995763672077,2,True,True,75,6,False,False,122,0,False,False
189,187507.8,0.03227046186195702,147,0.9300744716611392,0.90490851718041,2,True,True,75,6,False,False,123,0,False,False
190,187508.0,0.045467074496202645,150,1.0597132375991245,1.0378704840178332,2,True,True,75,6,False,False,124,0,False,False
191,187508.2,0.04742078417542263,153,0.997632215248887,0.9741610873912606,2,True,True,75,6,False,False,125,0,False,False
192,187508.4,0.07073306708163932,155,0.7320016288163987,0.7320016288163987,2,True,True,75,6,False,False,126,0,False,False
193,187508.6,0.06662152317493249,157,0.7468931050032681,0.7468931050032681,3,True,True,75,6,False,False,126,0,False,False
194,187508.8,0.0840969653505339,159,0.8803660349970794,0.8803660349970794,3,True,True,75,6,False,False,127,0,False,False
195,187509.0,0.0636858151139447,161,1.3357841066551952,1.2267273289549574,2,True,True,75,6,False,False,127,0,False,False
196,187509.2,0.039198750387478894,161,0.955709560354876,0.9422352008283865,2,True,True,75,6,False,False,126,0,False,False
197,187509.4,0.029700736769640017,162,1.0424344639660699,1.0424344639660699,2,True,True,75,6,False,False,126,0,False,False
198,187509.6,0.021186712813452444,163,1.1920756847549379,1.16573766143196,2,True,True,75,6,False,False,125,0,False,False
199,187509.8,0.0256998896982526,164,1.1878987132491057,1.1213170373626873,2,True,True,75,6,False,False,124,0,False,False
200,187510.0,0.024899064058797445,165,1.0401202044351978,1.0244176218645664,3,True,True,75,6,False,False,123,0,False,False
201,187510.2,0.026440737793498263,166,0.8144470300755409,0.8144470300755409,2,True,True,75,6,False,False,122,0,False,False
202,187510.4,0.02311304174923476,166,0.7563081796885129,0.7563081796885129,2,True,True,75,6,False,False,122,0,False,False
203,187510.6,0.02179605388767724,166,0.7570446124645015,0.7570446124645015,2,True,True,75,6,False,False,122,0,False,False
204,187510.8,0.0212231106208955,166,0.6291581169718549,0.6291581169718549,3,True,True,75,6,False,False,122,0,False,False
205,187511.0,0.03209685218206627,165,0.5598767205987827,0.5598767205987827,2,True,True,75,6,False,False,122,0,False,False
206,187511.2,0.025463302726342025,165,0.5331452084674281,0.5331452084674281,2,True,True,75,6,False,False,123,0,False,False
207,187511.4,0.02087109164468788,164,0.49780194392781213,0.49780194392781213,2,True,True,75,6,False,False,123,0,False,False
208,187511.6,0.007274395744203503,164,2.2364629129093814,1.4857777290435459,3,True,True,75,6,False,False,123,0,False,False
209,187511.8,0.008386600418561024,164,0.529672236322091,0.529672236322091,3,True,True,75,6,False,False,125,0,False,False
210,187512.0,0.00486781498013283,163,0.5297048626826685,0.5297048626826685,3,True,True,75,6,False,False,127,0,False,False
211,187512.2,0.026639178094345378,162,0.4859475111260255,0.4859475111260255,3,True,True,75,6,False,False,129,0,False,False
212,187512.4,0.024091507509823525,160,0.42591818682457405,0.42591818682457405,3,True,True,75,6,False,False,130,0,False,False
213,187512.6,0.011502236451031086,159,0.3828749795668284,0.3828749795668284,3,True,True,75,6,False,False,130,0,False,False
214,187512.8,0.006923139183402982,158,0.3591164109158907,0.3591164109158907,3,True,True,75,6,False,False,130,0,False,False
215,187513.0,0.018736050630618707,156,0.2793974079367447,0.2793974079367447,3,True,True,75,6,False,False,130,0,False,False
216,187513.2,0.018337797221233892,154,0.26321217037135297,0.26321217037135297,3,True,True,75,6,False,False,130,0,False,False
217,187513.4,0.052348898569380825,153,0.2587288277038483,0.2587288277038483,3,True,True,75,6,False,False,130,0,False,False
218,187513.6,0.07111106238921526,152,0.33464988503484494,0.33464988503484494,3,True,True,75,6,False,False,131,0,False,False
219,187513.8,0.09346625690344249,150,0.3063354603049245,0.3063354603049245,3,True,True,75,6,False,False,130,0,False,False
220,187514.0,0.0319568322908028,147,0.25847729655534457,0.25847729655534457,3,True,True,75,6,False,False,129,0,False,False
221,187514.2,0.021222224411596786,148,0.5208862908907426,0.5208862908907426,3,True,True,75,6,False,False,129,0,False,False
222,187514.4,0.021261998980009512,148,0.5970036309398646,0.5970036309398646,3,True,True,75,6,False,False,128,0,False,False
223,187514.6,0.013960954079040692,148,0.5490148280930228,0.5490148280930228,3,True,True,75,6,False,False,128,0,False,False
224,187514.8,0.17377849950206428,148,0.47672216041722904,0.47672216041722904,3,True,True,75,6,False,False,128,0,False,False
225,187515.0,0.0995232815726622,146,0.5152116567711071,0.5152116567711071,3,True,True,75,6,False,False,127,0,False,False
226,187515.2,0.07862651621368774,145,0.5135564201997248,0.5135564201997248,3,True,True,75,6,False,False,126,0,False,False
227,187515.4,0.12206974433138779,144,0.6302405721433483,0.6302405721433483,2,True,True,75,6,False,False,124,0,False,False
228,187515.6,0.1252399411704252,143,0.8723867052517562,0.8723867052517562,3,True,True,75,6,False,False,122,0,False,False
229,187515.8,0.09425056195731718,142,0.9257794790425834,0.9257794790425834,2,True,True,75,6,False,False,119,0,False,False
230,187516.0,0.04171130680434558,141,0.9927934673927242,0.9433277661973786,3,True,True,75,6,False,False,116,0,False,False
231,187516.2,0.05712263937628699,142,6.022460893259035,2.6233422661326475,3,True,True,75,6,False,False,113,0,False,False
232,187516.4,0.04632654031646554,142,6.006919069539099,2.471020696288646,3,True,True,75,6,False,False,110,0,False,False
233,187516.6,0.06321855599616598,141,5.851244958688243,2.4387952758787255,3,True,True,75,6,False,False,108,0,False,False
234,187516.8,0.0341710449198845,139,6.439592201144588,2.7349913821211227,3,True,True,75,6,False,False,105,0,False,False
