epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed
53,187480.6,0.24765213396094007,175,0.9697390174303234,0.9697390174303234,2,True,True,75,6,False,False,150,150,False,False
54,187480.8,0.24470003463455817,175,0.9042228507847165,0.9042228507847165,2,True,True,75,6,False,False,150,150,False,False
55,187481.0,0.240526999031915,175,0.8753003380077373,0.8753003380077373,2,True,True,75,6,False,False,150,150,False,False
56,187481.2,0.238317472898748,175,0.8819719371443356,0.8819719371443356,2,True,True,75,6,False,False,150,150,False,False
57,187481.4,0.23956432282374676,175,0.8645397970698678,0.8645397970698678,2,True,True,75,6,False,False,150,150,False,False
58,187481.6,0.2388794622760646,175,1.0431252953048715,1.0119815803583565,2,True,True,75,6,False,False,150,150,False,False
59,187481.8,0.23944582738027653,175,1.059432871650719,1.0092857756127234,2,True,True,75,6,False,False,150,150,False,False
60,187482.0,0.23992486603589408,175,1.158784552481004,1.0461019940681933,2,True,True,75,6,False,False,150,150,False,False
61,187482.2,0.2397671671779352,175,1.1912777545521995,1.0499601027487457,2,True,True,75,6,False,False,150,150,False,False
62,187482.4,0.2425404040920119,175,1.1631150850623728,1.0377851938630605,2,True,True,75,6,False,False,150,150,False,False
63,187482.6,0.24858796485088963,175,1.138681698306323,1.0230464051176018,2,True,True,75,6,False,False,150,150,False,False
64,187482.8,0.24656408961424225,175,1.0932848422200014,1.007544682423754,2,True,True,75,6,False,False,150,150,False,False
65,187483.0,0.2461765158538177,175,1.0724434232057185,0.976579630913617,2,True,True,75,6,False,False,150,150,False,False
66,187483.2,0.24199714012978035,175,1.11590032428445,1.019298728551005,2,True,True,75,6,False,False,150,150,False,False
67,187483.4,0.2517647865069061,174,1.1403191114827995,0.9957184843152276,3,True,True,75,6,False,False,149,149,False,False
68,187483.6,0.25386716893741623,174,1.2446650857400325,1.1396479038613236,3,True,True,75,6,False,False,148,148,False,False
69,187483.8,0.2604619435982594,174,1.0936356675609267,1.0169197274777744,3,True,True,75,6,False,False,147,147,False,False
70,187484.0,0.25906694714108186,174,0.9029044118958346,0.8959349916949998,3,True,True,75,6,False,False,146,146,False,False
71,187484.2,0.26303604272110226,174,0.7983291038660584,0.7983291038660584,3,True,True,75,6,False,False,145,145,False,False
72,187484.4,0.265106895260825,174,0.6669177203554519,0.6669177203554519,3,True,True,75,6,False,False,145,145,False,False
73,187484.6,0.2697943231015943,174,0.6588096599336173,0.6588096599336173,3,False,True,75,6,False,False,145,145,False,False
74,187484.8,0.27329575273568035,174,0.5494653428279077,0.5494653428279077,3,True,True,75,6,False,False,145,145,False,False
75,187485.0,0.2603257102088289,174,0.4981653098295482,0.4981653098295482,3,True,True,75,6,False,False,144,144,False,False
76,187485.2,0.24759705427827203,174,0.4090479983483409,0.4090479983483409,3,True,True,75,6,False,False,144,144,False,False
77,187485.4,0.2397786013434303,174,0.36376742229233466,0.36376742229233466,3,True,True,75,6,False,False,143,143,False,False
78,187485.6,0.22628916750192854,174,0.32211619404828173,0.32211619404828173,3,True,True,75,6,False,False,143,143,False,False
79,187485.8,0.2265779796520063,174,0.2909657728407256,0.2909657728407256,3,True,True,75,6,False,False,143,143,False,False
80,187486.0,0.20606770377158043,174,0.2629357822026178,0.2629357822026178,3,True,True,75,6,False,False,143,143,False,False
81,187486.2,0.2086510748903,174,0.2544445712561659,0.2544445712561659,3,True,True,75,6,False,False,143,143,False,False
82,187486.4,0.21371978207922385,174,0.23632834837627045,0.23632834837627045,3,True,True,75,6,False,False,143,143,False,False
83,187486.6,0.21332436718540512,174,0.2774005617199149,0.2774005617199149,3,True,True,75,6,False,False,143,143,False,False
84,187486.8,0.21396042377631025,174,0.27054094963105224,0.27054094963105224,3,True,True,75,6,False,False,143,143,False,False
85,187487.0,0.21368613167578135,174,0.2746288087722625,0.2746288087722625,3,True,True,75,6,False,False,143,143,False,False
86,187487.2,0.18876532135781313,174,0.25977986544771026,0.25977986544771026,3,True,True,75,6,False,False,143,143,False,False
87,187487.4,0.1709755322523253,174,0.25048866643778284,0.25048866643778284,3,True,True,75,6,False,False,143,143,False,False
88,187487.6,0.14841023875811135,174,0.2762374148529217,0.2762374148529217,3,True,True,75,6,False,False,143,143,False,False
89,187487.8,0.13791026488685476,174,0.26718734694067364,0.26718734694067364,3,True,True,75,6,False,False,143,143,False,False
90,187488.0,0.11664579219237392,174,0.26862610468331927,0.26862610468331927,3,True,True,75,6,False,False,143,143,False,False
91,187488.2,0.12747218107746913,173,0.30894941160802436,0.30894941160802436,3,True,True,75,6,False,False,143,143,False,False
92,187488.4,0.1303965060648501,173,0.3004504015899881,0.3004504015899881,2,True,True,75,6,False,False,144,144,False,False
93,187488.6,0.13833643075141044,172,0.3481997884581653,0.3481997884581653,2,True,True,75,6,False,False,145,145,False,False
94,187488.8,0.12912170555012145,171,0.39381051299886377,0.39381051299886377,2,True,True,75,6,False,False,145,145,False,False
95,187489.0,0.12618664343179445,170,0.448828872181977,0.448828872181977,2,True,True,75,6,False,False,145,145,False,False
96,187489.2,0.12702325917781584,169,0.4238832615998281,0.4238832615998281,2,True,True,75,6,False,False,145,145,False,False
97,187489.4,0.12334422778267097,169,0.6612393604212372,0.6612393604212372,2,True,True,75,6,False,False,144,144,False,False
98,187489.6,0.12221837335925466,169,0.5909318742512393,0.5909318742512393,2,True,True,75,6,False,False,143,143,False,False
99,187489.8,0.12366245468409988,169,0.554334718570218,0.554334718570218,3,True,True,75,6,False,False,142,142,False,False
100,187490.0,0.12256554092645043,169,0.5033636522429452,0.5033636522429452,3,True,True,75,6,False,False,142,142,False,False
101,187490.2,0.11176323543800495,169,0.43055842381004716,0.43055842381004716,3,True,True,75,6,False,False,141,141,False,False
102,187490.4,0.11476130938927198,168,0.37849714934142176,0.37849714934142176,2,True,True,75,6,False,False,141,141,False,False
103,187490.6,0.11479291920302687,168,0.2964509688936955,0.2964509688936955,2,True,True,75,6,False,False,140,140,False,False
104,187490.8,0.11604710125517435,167,0.2889818237478264,0.2889818237478264,2,True,True,75,6,False,False,139,139,False,False
105,187491.0,0.10872665095544498,166,0.2573116758728012,0.2573116758728012,2,True,True,75,6,False,False,138,138,False,False
106,187491.2,0.1093401471340449,165,0.2611539403961256,0.2611539403961256,2,True,True,75,6,False,False,137,137,False,False
107,187491.4,0.1029630930099183,163,0.22151481119180894,0.22151481119180894,2,True,True,75,6,False,False,136,136,False,False
108,187491.6,0.12846960997528822,162,0.2627679289115563,0.2627679289115563,2,False,True,75,6,False,False,136,136,False,False
109,187491.8,0.11413035703557735,161,0.27385397039896153,0.27385397039896153,2,False,True,75,6,False,False,135,135,False,False
110,187492.0,0.10722345809280326,160,0.26740100890211443,0.26740100890211443,2,False,True,75,6,False,False,134,134,False,False
111,187492.2,0.1002660913852449,158,0.2560291528908111,0.2560291528908111,2,False,True,75,6,False,False,133,133,False,False
112,187492.4,0.09152360476420673,157,0.28320839008804305,0.28320839008804305,2,False,True,75,6,False,False,132,132,False,False
113,187492.6,0.1063112215832152,156,0.2494263265773733,0.2494263265773733,2,False,True,75,6,False,False,131,131,False,False
114,187492.8,0.11330478560505007,155,0.23198597156086123,0.23198597156086123,2,False,True,75,6,False,False,130,130,False,False
115,187493.0,0.09772383296569379,153,0.1875648953984896,0.1875648953984896,2,False,True,75,6,False,False,129,129,False,False
116,187493.2,0.11233978716677923,152,0.19328786323953376,0.19328786323953376,2,False,True,75,6,False,False,128,128,False,False
117,187493.4,0.10397802482755285,151,0.21200056978837986,0.21200056978837986,2,False,True,75,6,False,False,127,127,False,False
118,187493.6,0.10047478438280255,150,0.21255226884289577,0.21255226884289577,2,False,True,75,6,False,False,126,126,False,False
119,187493.8,0.10293082137556325,149,0.24179053303510697,0.24179053303510697,2,False,True,75,6,False,False,126,126,False,False
120,187494.0,0.0991171925706564,148,0.2755095265147189,0.2755095265147189,2,False,True,75,6,False,False,126,126,False,False
121,187494.2,0.10333696135026574,147,0.2786201613692433,0.2786201613692433,2,False,True,75,6,False,False,126,126,False,False
122,187494.4,0.11542094709630368,145,0.29836324327448827,0.29836324327448827,2,False,True,75,6,False,False,126,126,False,False
123,187494.6,0.11196537299662788,143,0.32355658827933037,0.32355658827933037,2,False,True,75,6,False,False,126,126,False,False
124,187494.8,0.11028973361232192,141,0.36378938607646416,0.36378938607646416,2,False,True,75,6,False,False,126,126,False,False
125,187495.0,0.1036610853043683,139,0.38645846376908044,0.38645846376908044,2,False,True,75,6,False,False,126,126,False,False
126,187495.2,0.11031413654633658,137,0.396430106669962,0.396430106669962,2,False,True,75,6,False,False,126,126,False,False
127,187495.4,0.10777779145402548,136,0.4295958821038224,0.4295958821038224,2,False,True,75,6,False,False,126,126,False,False
128,187495.6,0.11102574099649327,134,0.42765571097946276,0.42765571097946276,3,True,True,75,6,False,False,126,126,False,False
129,187495.8,0.10334580037769933,133,0.41443891975904745,0.41443891975904745,2,True,True,75,6,False,False,126,126,False,False
130,187496.0,0.0849634846037553,132,0.47511241470247906,0.47511241470247906,2,True,True,75,6,False,False,126,126,False,False
131,187496.2,0.09145716864767275,131,0.39440734342208467,0.39440734342208467,2,True,True,75,6,False,False,126,126,False,False
132,187496.4,0.09660704380209029,131,0.36705261437841197,0.36705261437841197,2,True,True,75,6,False,False,126,126,False,False
133,187496.6,0.0952507502094072,130,0.30099488501066557,0.30099488501066557,2,True,True,75,6,False,False,125,125,False,False
134,187496.8,0.09083580360437148,129,0.268817829236724,0.268817829236724,2,True,True,75,6,False,False,125,125,False,False
135,187497.0,0.10397917755599206,128,0.24167946976729385,0.24167946976729385,2,True,True,75,6,False,False,125,125,False,False
136,187497.2,0.1111704156548801,128,0.3549322347067217,0.3549322347067217,2,True,True,75,6,False,False,125,125,False,False
137,187497.4,0.11434923322985792,127,0.39091443396614745,0.39091443396614745,2,True,True,75,6,False,False,125,125,False,False
138,187497.6,0.11950876574687268,126,0.4196667321480675,0.4196667321480675,2,True,True,75,6,False,False,125,125,False,False
139,187497.8,0.11550545654893743,125,0.40293399932260204,0.40293399932260204,2,True,True,75,6,False,False,125,125,False,False
140,187498.0,0.10839256558608737,125,0.5193313505065952,0.5193313505065952,2,True,True,75,6,False,False,125,125,False,False
141,187498.2,0.09507916704830012,124,0.45948742036123974,0.45948742036123974,2,True,True,75,6,False,False,124,124,False,False
142,187498.4,0.10138248027948718,124,0.5918810419527964,0.5918810419527964,2,True,True,75,6,False,False,124,124,False,False
143,187498.6,0.0972437571258839,124,0.5016352179944643,0.5016352179944643,2,True,True,75,6,False,False,124,124,False,False
144,187498.8,0.09865353592229062,124,0.5455013110753424,0.5455013110753424,2,True,True,75,6,False,False,124,124,False,False
145,187499.0,0.10255960809199995,125,1.8125935047140922,1.4810507486781586,2,False,True,75,6,False,False,124,124,False,False
146,187499.2,0.10280769748091195,126,1.7429907364858692,1.418607993598639,2,True,True,75,6,False,False,124,124,False,False
147,187499.4,0.11218922807189179,127,1.7413544280208613,1.4114500808226396,2,True,True,75,6,False,False,124,124,False,False
148,187499.6,0.12870436821537073,127,0.5511350052365064,0.5511350052365064,2,False,True,75,6,False,False,124,124,False,False
149,187499.8,0.11418141333430122,127,0.7044820824467931,0.7044820824467931,2,True,True,75,6,False,False,124,124,False,False
150,187500.0,0.10102414259351174,127,0.7121973497458541,0.7121973497458541,2,True,True,75,6,False,False,124,124,False,False
151,187500.2,0.09342443547297874,128,0.6924195478540411,0.6924195478540411,2,True,True,75,6,False,False,124,124,False,False
152,187500.4,0.112393876501251,129,0.6860651293460431,0.6860651293460431,2,True,True,75,6,False,False,124,124,False,False
153,187500.6,0.10605286140872756,130,0.7603830451474437,0.7603830451474437,2,True,True,75,6,False,False,124,124,False,False
154,187500.8,0.10986629300317508,131,0.7038818170870842,0.7038818170870842,2,True,True,75,6,False,False,124,124,False,False
155,187501.0,0.10636297335967171,132,0.6256021759933041,0.6256021759933041,2,True,True,75,6,False,False,124,124,False,False
156,187501.2,0.09986144269750712,133,0.663105941029001,0.663105941029001,2,True,True,75,6,False,False,124,124,False,False
157,187501.4,0.09950589996898981,134,0.6595886659260739,0.6595886659260739,2,True,True,75,6,False,False,124,124,False,False
158,187501.6,0.0950117673683517,135,0.7092763299195022,0.7092763299195022,2,True,True,75,6,False,False,124,124,False,False
159,187501.8,0.10405602289349138,135,0.5914472841436086,0.5914472841436086,2,True,True,75,6,False,False,124,124,False,False
160,187502.0,0.08953542106692716,135,0.5704028417161336,0.5704028417161336,2,True,True,75,6,False,False,124,124,False,False
161,187502.2,0.09186133935998587,135,0.5954827699049355,0.5954827699049355,2,True,True,75,6,False,False,124,124,False,False
162,187502.4,0.09127731769041636,135,0.5765880489338906,0.5765880489338906,2,True,True,75,6,False,False,124,124,False,False
163,187502.6,0.09545003713612042,135,0.5599710176117385,0.5599710176117385,2,True,True,75,6,False,False,124,124,False,False
164,187502.8,0.09341135934052952,135,0.5007918425507845,0.5007918425507845,2,True,True,75,6,False,False,124,124,False,False
165,187503.0,0.08545663530914618,135,0.44863473860823994,0.44863473860823994,2,True,True,75,6,False,False,124,124,False,False
166,187503.2,0.08363169537877062,136,0.44875837847460376,0.44875837847460376,2,True,True,75,6,False,False,125,125,False,False
167,187503.4,0.08394375994870265,136,0.3949371457473101,0.3949371457473101,2,True,True,75,6,False,False,125,125,False,False
168,187503.6,0.09193746076012432,136,0.3368700852219946,0.3368700852219946,2,True,True,75,6,False,False,125,125,False,False
169,187503.8,0.0836302923820467,136,0.29637688269793716,0.29637688269793716,2,True,True,75,6,False,False,125,125,False,False
170,187504.0,0.08244261941026255,135,0.28962968153507007,0.28962968153507007,2,True,True,75,6,False,False,125,125,False,False
171,187504.2,0.08263663045016051,134,0.2537002950633982,0.2537002950633982,2,True,True,75,6,False,False,125,125,False,False
172,187504.4,0.08061855818031116,133,0.2589924136517561,0.2589924136517561,2,True,True,75,6,False,False,125,125,False,False
173,187504.6,0.07463757191865054,133,0.29668836871736604,0.29668836871736604,2,True,True,75,6,False,False,125,125,False,False
174,187504.8,0.07817332793784967,133,0.3428048843289729,0.3428048843289729,2,True,True,75,6,False,False,125,125,False,False
175,187505.0,0.07431043988393299,133,0.37419394395801464,0.37419394395801464,2,True,True,75,6,False,False,125,125,False,False
176,187505.2,0.07551985019862391,132,0.41890970084656304,0.41890970084656304,2,True,True,75,6,False,False,125,125,False,False
177,187505.4,0.07297839749420289,132,3.0593821310506573,1.8315184153218487,2,False,True,75,6,False,False,125,125,False,False
178,187505.6,0.07105486712608963,132,2.7587772749740433,1.7172117768501487,2,True,True,75,6,False,False,125,125,False,False
179,187505.8,0.09983766628023577,132,2.5009343193302027,1.6258325979153623,2,False,True,75,6,False,False,125,125,False,False
180,187506.0,0.09054477255105597,133,2.121481310947867,1.3490936160394538,2,False,True,75,6,False,False,125,125,False,False
181,187506.2,0.07298397602139957,133,2.1514708810019285,1.5104610996929873,2,True,True,75,6,False,False,124,124,False,False
182,187506.4,0.11516105451567059,134,1.865920235846531,1.2640563286015414,2,False,True,75,6,False,False,124,124,False,False
183,187506.6,0.1759455700207044,135,1.7407078048495872,1.232116488141231,3,False,True,75,6,False,False,124,124,False,False
184,187506.8,0.13359003575721215,136,1.6866155200544533,1.2227853931687958,2,True,True,75,6,False,False,123,123,False,False
185,187507.0,0.10991063748593292,138,1.3849863485347829,1.1213649073236784,2,True,True,75,6,False,False,122,122,False,False
186,187507.2,0.09082251892115806,140,1.2031334442922135,1.0476742444540832,2,True,True,75,6,False,False,121,121,False,False
187,187507.4,0.09051066789764421,143,1.0754766793978596,0.993997152768731,2,True,True,75,6,False,False,121,120,False,False
188,187507.6,0.10857470714719264,145,1.0405904713469964,0.9489018242177343,2,False,True,75,6,False,False,122,122,False,False
189,187507.8,0.15277787333246018,147,0.988823918851003,0.9304609345474231,2,False,True,75,6,False,False,123,123,False,False
190,187508.0,0.15787640895437444,150,1.122344290628459,1.0721370172180027,2,False,True,75,6,False,False,124,124,False,False
191,187508.2,0.17170141350556697,153,1.0689786825529397,1.0355868307217908,2,False,True,75,6,False,False,125,125,False,False
192,187508.4,0.17527873414846395,155,0.8056251952304726,0.8056251952304726,2,False,True,75,6,False,False,126,126,False,False
193,187508.6,0.07371481487381615,157,0.7727667365147086,0.7727667365147086,2,False,True,75,6,False,False,126,126,False,False
194,187508.8,0.125444618133858,159,0.940536988777701,0.9298195958132686,2,False,True,75,6,False,False,127,127,False,False
195,187509.0,0.07284212229295527,161,1.3611940456626963,1.2370262862668266,2,False,True,75,6,False,False,127,127,False,False
196,187509.2,0.06906836510255297,161,0.9501652784715529,0.9355346635137729,2,False,True,75,6,False,False,126,126,False,False
197,187509.4,0.19506277498622276,162,1.020125588195449,1.0181708620056327,2,False,True,75,6,False,False,126,126,False,False
198,187509.6,0.10954395781938397,163,1.169895048171766,1.1558754423139515,2,False,True,75,6,False,False,125,125,False,False
199,187509.8,0.0934048050993909,164,1.1689610615311308,1.111185697933277,2,False,True,75,6,False,False,124,124,False,False
200,187510.0,0.08592813549582741,165,1.0243981206080994,1.0151669369904268,2,False,True,75,6,False,False,123,123,False,False
201,187510.2,0.08322115460559983,166,0.8003975044196436,0.8003975044196436,2,False,True,75,6,False,False,122,122,False,False
202,187510.4,0.15221125855601042,166,0.7247855094511024,0.7247855094511024,2,False,True,75,6,False,False,122,122,False,False
203,187510.6,0.18686520216383476,166,0.7203096025100608,0.7203096025100608,2,False,True,75,6,False,False,122,122,False,False
204,187510.8,0.20295349599164322,166,0.5974236401030785,0.5974236401030785,2,False,True,75,6,False,False,122,122,False,False
205,187511.0,0.21891240632252312,165,0.5288852627037981,0.5288852627037981,2,False,True,75,6,False,False,122,122,False,False
206,187511.2,0.2276143682454187,165,0.49473192790616144,0.49473192790616144,2,False,True,75,6,False,False,123,123,False,False
207,187511.4,0.2282942099914801,164,0.46423108380668093,0.46423108380668093,2,False,True,75,6,False,False,123,123,False,False
208,187511.6,0.2221552308302437,164,2.2435769088551694,1.4795995347544066,2,False,True,75,6,False,False,123,123,False,False
209,187511.8,0.37594758254397,164,0.47374932721258955,0.47374932721258955,2,False,True,75,6,False,False,125,125,False,False
210,187512.0,0.4575467457166245,163,0.4637088422765278,0.4637088422765278,2,False,True,75,6,False,False,127,127,False,False
211,187512.2,0.4910927361893412,162,0.4176877333584071,0.4176877333584071,2,False,True,75,6,False,False,129,129,False,False
212,187512.4,0.5285686187350689,160,0.35612802418280654,0.35612802418280654,2,False,True,75,6,False,False,130,130,False,False
213,187512.6,0.5836817023043173,159,0.317621363704375,0.317621363704375,2,False,True,75,6,False,False,130,130,False,False
214,187512.8,0.6159346168442126,158,0.3059082840654299,0.3059082840654299,2,False,True,75,6,False,False,130,130,False,False
215,187513.0,0.6397131668759434,156,0.27235052495543427,0.27235052495543427,2,False,True,75,6,False,False,130,130,False,False
216,187513.2,0.646722436931739,154,0.25323073958389225,0.25323073958389225,2,False,True,75,6,False,False,130,130,False,False
217,187513.4,0.6154452950352893,153,0.25460979134955386,0.25460979134955386,2,False,True,75,6,False,False,130,130,False,False
218,187513.6,0.6340469644092279,152,0.28774164159174764,0.28774164159174764,2,False,True,75,6,False,False,131,131,False,False
219,187513.8,0.4231077262934599,150,0.31791590109089063,0.31791590109089063,14,True,True,75,6,False,False,130,130,False,False
220,187514.0,0.4038840671659937,147,0.28302979590291,0.28302979590291,2,False,True,75,6,False,False,129,129,False,False
221,187514.2,0.3929214910121488,148,0.48192013704420644,0.48192013704420644,2,False,True,75,6,False,False,129,129,False,False
222,187514.4,0.36868681305594975,148,0.5616452839557671,0.5616452839557671,2,False,True,75,6,False,False,128,128,False,False
223,187514.6,0.3464534269575166,148,0.5184151290632135,0.5184151290632135,2,False,True,75,6,False,False,128,128,False,False
224,187514.8,0.2574506975517235,148,0.4710121391717795,0.4710121391717795,2,False,True,75,6,False,False,128,128,False,False
225,187515.0,0.20952871860672143,146,0.4343970450819766,0.4343970450819766,2,False,True,75,6,False,False,127,127,False,False
226,187515.2,0.19137553290661785,145,0.46245176806887467,0.46245176806887467,2,False,True,75,6,False,False,126,126,False,False
227,187515.4,0.1537013975984624,144,0.5507038171862897,0.5507038171862897,14,True,True,75,6,False,False,124,124,False,False
228,187515.6,0.171112880202522,143,0.7925182498783114,0.7925182498783114,14,True,True,75,6,False,False,122,122,False,False
229,187515.8,0.14110713983696888,142,0.8695499219525245,0.8695499219525245,2,True,True,75,6,False,False,119,119,False,False
230,187516.0,0.11461061218379445,141,0.9511368223290079,0.9167487005679182,16,True,True,75,6,False,False,116,116,False,False
231,187516.2,0.12019137300418921,142,5.9929393235306385,2.6149841425889377,15,True,True,75,6,False,False,113,113,False,False
232,187516.4,0.10880129743238245,142,5.974326431747712,2.4596329179260903,15,True,True,75,6,False,False,110,110,False,False
233,187516.6,0.13111244868767097,141,5.816163604920761,2.4237879026039297,2,False,True,75,6,False,False,108,108,False,False
234,187516.8,0.10885431343161,139,6.401531132580314,2.723549844425152,18,True,True,75,6,False,False,105,105,False,False
