run_id,tow,risk_bucket,gpu_urban_shadow_risk_score,baseline_label,gpu_label,selection_changed,baseline_selector_score,baseline_gpu_score,gpu_selector_score,gpu_gpu_score,n_candidates,baseline_truth_cost,gpu_truth_cost,oracle_truth_cost,gpu_minus_baseline_truth_cost,baseline_regret,gpu_regret
tokyo_run1_nav,189357.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189378.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189398.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189418.2,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189438.2,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189458.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189478.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189498.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189518.6,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189538.6,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189558.8,0.10-0.20,0.14047834769466538,nominal_gnss,shadow_robust,1.0,0.0,0.14047834769466538,0.06,-0.05238267815573232,2,0.14047834769466538,0.07511958692366635,0.07511958692366635,-0.06535876077099903,0.06535876077099903,0.0
tokyo_run1_nav,189578.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189599.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189619.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189639.0,0.05-0.10,0.06,nominal_gnss,shadow_robust,1.0,0.0,0.06,0.06,0.011999999999999997,2,0.06,0.055,0.055,-0.0049999999999999975,0.0049999999999999975,0.0
tokyo_run1_nav,189659.2,0.10-0.20,0.15193209904409694,nominal_gnss,shadow_robust,1.0,0.0,0.15193209904409694,0.06,-0.06154567923527755,2,0.15193209904409694,0.07798302476102423,0.07798302476102423,-0.07394907428307271,0.07394907428307271,0.0
tokyo_run1_nav,189679.2,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189699.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189719.4,0.05-0.10,0.06,nominal_gnss,shadow_robust,1.0,0.0,0.06,0.06,0.011999999999999997,2,0.06,0.055,0.055,-0.0049999999999999975,0.0049999999999999975,0.0
tokyo_run1_nav,189739.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189759.6,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189779.6,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189799.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189819.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189840.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189860.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
