jammer_jnr_db,spoof_delay_samples,building_height_scale,particles_per_epoch,acquisition_backend,interference_backend,route_backend,particle_backend,target_acquired,target_snr,code_phase_error_samples,doppler_error_hz,false_lock,acquisition_miss,interference_detected,interference_kind,max_false_prn_snr,mean_blocked_ratio,max_blocked_ratio,mean_particle_shadow_contrast,worst_epoch,acquisition_ms,interference_ms,route_los_ms,particle_los_ms,total_risk_score,failure_label
24.0,48,0.7,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,3.1130616664886475,48.0,0.0,True,False,True,wideband,1.664824366569519,0.7305555555555555,0.8,0.10929046946364741,2,14.554814028088003,1.4001179952174425,0.21546200150623918,0.43337501119822264,0.9535839012590988,false_lock
24.0,48,1.0,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,3.1130616664886475,48.0,0.0,True,False,True,wideband,1.664824366569519,0.7527777777777778,0.8,0.08708753011889239,2,14.554814028088003,1.4001179952174425,0.26230799267068505,0.26076199719682336,0.953589686122339,false_lock
24.0,48,1.0,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,3.1130616664886475,48.0,0.0,True,False,True,wideband,1.664824366569519,0.7527777777777778,0.8,0.09481572433217998,2,14.554814028088003,1.4001179952174425,0.2222750335931778,0.4403709899634123,0.9559081443863251,false_lock
24.0,48,1.4,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,3.1130616664886475,48.0,0.0,True,False,True,wideband,1.664824366569519,0.7527777777777778,0.8,0.09620246995402681,2,14.554814028088003,1.4001179952174425,0.22369303042069077,0.25331502547487617,0.9563241680728792,false_lock
24.0,48,1.4,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,3.1130616664886475,48.0,0.0,True,False,True,wideband,1.664824366569519,0.7527777777777778,0.8,0.10118978316502016,2,14.554814028088003,1.4001179952174425,0.21967000793665648,0.4131590249016881,0.9578203620361772,false_lock
24.0,112,0.7,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.804849624633789,112.0,0.0,True,False,True,wideband,1.6548820734024048,0.7305555555555555,0.8,0.11492757172124264,2,14.105901005677879,1.6298129921779037,0.22242899285629392,0.25630800519138575,1.0,false_lock
24.0,112,0.7,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.804849624633789,112.0,0.0,True,False,True,wideband,1.6548820734024048,0.7305555555555555,0.8,0.10929046946364741,2,14.105901005677879,1.6298129921779037,0.21546200150623918,0.43337501119822264,0.9993628770438772,false_lock
24.0,112,1.0,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.804849624633789,112.0,0.0,True,False,True,wideband,1.6548820734024048,0.7527777777777778,0.8,0.08708753011889239,2,14.105901005677879,1.6298129921779037,0.26230799267068505,0.26076199719682336,0.9993686619071174,false_lock
24.0,112,1.0,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.804849624633789,112.0,0.0,True,False,True,wideband,1.6548820734024048,0.7527777777777778,0.8,0.09481572433217998,2,14.105901005677879,1.6298129921779037,0.2222750335931778,0.4403709899634123,1.0,false_lock
24.0,112,1.4,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.804849624633789,112.0,0.0,True,False,True,wideband,1.6548820734024048,0.7527777777777778,0.8,0.09620246995402681,2,14.105901005677879,1.6298129921779037,0.22369303042069077,0.25331502547487617,1.0,false_lock
24.0,112,1.4,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.804849624633789,112.0,0.0,True,False,True,wideband,1.6548820734024048,0.7527777777777778,0.8,0.10118978316502016,2,14.105901005677879,1.6298129921779037,0.21967000793665648,0.4131590249016881,1.0,false_lock
24.0,192,0.7,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.411090135574341,192.0,0.0,True,False,True,wideband,1.9988079071044922,0.7305555555555555,0.8,0.11492757172124264,2,14.377760991919786,1.4666420174762607,0.22242899285629392,0.25630800519138575,1.0,false_lock
24.0,192,0.7,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.411090135574341,192.0,0.0,True,False,True,wideband,1.9988079071044922,0.7305555555555555,0.8,0.10929046946364741,2,14.377760991919786,1.4666420174762607,0.21546200150623918,0.43337501119822264,1.0,false_lock
24.0,192,1.0,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.411090135574341,192.0,0.0,True,False,True,wideband,1.9988079071044922,0.7527777777777778,0.8,0.08708753011889239,2,14.377760991919786,1.4666420174762607,0.26230799267068505,0.26076199719682336,1.0,false_lock
24.0,192,1.0,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.411090135574341,192.0,0.0,True,False,True,wideband,1.9988079071044922,0.7527777777777778,0.8,0.09481572433217998,2,14.377760991919786,1.4666420174762607,0.2222750335931778,0.4403709899634123,1.0,false_lock
24.0,192,1.4,16,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.411090135574341,192.0,0.0,True,False,True,wideband,1.9988079071044922,0.7527777777777778,0.8,0.09620246995402681,2,14.377760991919786,1.4666420174762607,0.22369303042069077,0.25331502547487617,1.0,false_lock
24.0,192,1.4,64,cuda_acquisition,cuda_stft_detector+numpy_power_guard,cuda_bvh_batch,cuda_bvh_batch,True,2.411090135574341,192.0,0.0,True,False,True,wideband,1.9988079071044922,0.7527777777777778,0.8,0.10118978316502016,2,14.377760991919786,1.4666420174762607,0.21967000793665648,0.4131590249016881,1.0,false_lock
