epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,n_dd_pr,n_dd_cp
153,553830.5999999046,-3811467.9856298915,3566806.764454131,3652666.8898634403,0,0,0,0,0,1,1,3.7065593895234232,4.937536392071642,5.407062639292708,18,3,0.053549020670663715,3.969153137695144,0.4948719159002216,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3058773954668888,1,0.4946970458869947,0.39976120910644997,0.015554360631120116,6,3.706423221910876,4.937621457366151,3.969153137695144,1.2331449834508021,nan,nan,0,0.3991720092898466,0,f6fa57c2bd06c57a,512,3.8760686245672065,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
154,553830.7999999523,-3811467.9903496564,3566806.765487584,3652666.8982066484,0,0,0,0,0,1,1,3.706573761400167,4.937557785172154,5.415491101303163,18,4,0.053549020670663715,3.9737126486476058,0.5040387876349459,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29841954130602977,1,0.5038645793350535,0.3997684562094395,0.015548965614003941,6,3.706437530038751,4.93764259516883,3.9737126486476058,1.2450496285497097,nan,nan,0,0.39917956210738015,0,f6fa57c2bd06c57a,512,3.875921886707576,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
155,553831.0,-3811467.941213719,3566806.7208671384,3652666.943855947,0,0,0,0,0,1,1,3.629031935680538,4.807807514823558,5.285965730854099,19,0,0.045751172293329055,3.9124282073757004,0.49987279724110634,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.27553802529354365,1,0.4994329856584381,0.39661036793091103,0.02469658852222371,6,3.62869520911511,4.808031113054077,3.9124282073757004,1.182481384915011,0.045751172293329055,0.07387401011273749,0,0.3952331126123077,0,f6fa57c2bd06c57a,512,3.9140169048700653,8,12,1,480,11,4,128,0.2755246451529223,383,0,nan,19,17
156,553831.199999094,-3811467.9375429526,3566806.7170734573,3652666.936109979,0,0,0,0,0,1,1,3.629283213016838,4.8048529509657065,5.273563828073329,19,1,0.045751172293329055,3.906416893204607,0.49013413533820777,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28532041498312083,1,0.4899694389537506,0.4139703098711215,0.015426686770858657,6,3.629151097313298,4.804934400351761,3.906416893204607,1.1873457377292325,nan,nan,0,0.41334837413412717,0,f6fa57c2bd06c57a,512,3.581401391067151,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
157,553831.3999989033,-3811467.9339334266,3566806.7150494764,3652666.923380547,0,0,0,0,0,1,1,3.629030711459657,4.8048990044623086,5.26252002642132,19,2,0.045751172293329055,3.9013209807799902,0.47755216998487027,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2938083459644808,1,0.47740062038441405,0.4148100169399113,0.014892984447718452,6,3.6289071599907903,4.804974324221781,3.9013209807799902,1.197731291984316,nan,nan,0,0.4142222739474605,0,f6fa57c2bd06c57a,512,3.566575433023701,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
158,553831.5999999046,-3811467.934313512,3566806.716264473,3652666.924297403,0,0,0,0,0,1,1,3.628871652109829,4.805147762842717,5.264496451142877,19,3,0.045751172293329055,3.9025741748056184,0.47917553046486183,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2925865230085793,1,0.479025831441678,0.41489505280577765,0.014827356935939458,6,3.6287490584142996,4.8052221127924195,3.9025741748056184,1.2095353202027972,nan,nan,0,0.41431081484349,0,f6fa57c2bd06c57a,512,3.565074224453276,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
159,553831.7999999523,-3811467.9425369482,3566806.7217578874,3652666.9313570894,0,0,0,0,0,1,1,3.6288267527281817,4.805206423164903,5.275786553086618,19,4,0.045751172293329055,3.9119685797088577,0.4898888875872597,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2816819687865562,1,0.48974198306481637,0.4149042041908375,0.014821565855879518,6,3.6287042066557977,4.80528064724632,3.9119685797088577,1.2216700533079259,nan,nan,0,0.4143203520553403,0,f6fa57c2bd06c57a,512,3.5649119975210213,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
160,553832.0,-3811467.8971034507,3566806.660175587,3652667.001338215,0,0,0,0,0,1,1,3.542007484740439,4.66552034889668,5.1578292351717865,19,0,0.053054975301947395,3.843556512390465,0.5138059571082229,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2667753114535325,1,0.5141913998252675,0.39748942741150134,0.028607418643374866,9,3.5426312936769486,4.665453956253268,3.843556512390465,1.1592398702399043,0.053054975301947395,0.07174449441085436,0,0.3960703659410492,0,f6fa57c2bd06c57a,512,3.6717626154013407,8,12,1,480,11,4,128,0.2662365030372484,372,0,nan,19,17
161,553832.2000000477,-3811467.923542705,3566806.6856013197,3652667.027341143,0,0,0,0,0,1,1,3.537901655687519,4.6733877188924255,5.2153084285072735,19,1,0.053054975301947395,3.882917288575281,0.5605990516299971,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21980871909533106,1,0.5607496068892234,0.4143875797344871,0.0171810602113406,9,3.538106655848946,4.673339102207194,3.882917288575281,1.1642015862100588,nan,nan,0,0.41376132553130246,0,f6fa57c2bd06c57a,512,3.3666531844013092,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
162,553832.3999989033,-3811467.97635213,3566806.736962265,3652667.0881054373,0,0,0,0,0,1,1,3.536446790684102,4.676155737830541,5.315730978782877,19,2,0.053054975301947395,3.9636450512398866,0.6554481278166806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17100922361404228,1,0.6555870529082127,0.4150099757980451,0.016713730602552473,9,3.5366328364985464,4.676099805976413,3.9636450512398866,1.1747917570804605,nan,nan,0,0.41441084686941027,0,f6fa57c2bd06c57a,512,3.3562377078501706,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
163,553832.5999999046,-3811468.0341906943,3566806.7926369924,3652667.153666211,0,0,0,0,0,1,1,3.536332289485122,4.676210871581357,5.418378896979437,19,3,0.053054975301947395,4.051940813799846,0.7556397062797576,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.178841794650162,1,0.7557681251327237,0.4150895096992009,0.016650528493741174,9,3.5365155567975393,4.676153744091639,4.051940813799846,1.1868239656301016,nan,nan,0,0.4144937560802806,0,f6fa57c2bd06c57a,512,3.354915600586139,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
164,553832.7999989986,-3811468.0931589496,3566806.8458652617,3652667.2118589464,0,0,0,0,0,1,1,3.53632044222743,4.676171312814165,5.518312078111911,19,4,0.053054975301947395,4.139193567746055,0.8536175979048695,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.23733167886728262,1,0.8537372968014328,0.4151015785070912,0.016639572370995528,9,3.53650312132981,4.67611387631451,4.139193567746055,1.199188445176101,nan,nan,0,0.4145063249517719,0,f6fa57c2bd06c57a,512,3.3547158008254563,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
165,553833.0,-3811467.8769136514,3566806.585056034,3652667.0628408715,0,0,0,0,0,1,1,1.8736616801659918,3.2447795946252973,5.508245525757731,18,0,0.047267940201068906,3.783660693091006,2.342564213364404,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24376558520534156,1,2.3462647749700465,0.3765372633039652,0.0681883494572985,6,1.8704973067653252,3.2422725865962763,3.783660693091006,1.1373604200894354,0.047267940201068906,0.36198271512667823,0,0.37108460123034964,0,47748a82034e965d,512,3.595430485107251,8,12,1,480,11,4,128,0.24907455521964103,384,0,nan,18,16
166,553833.2000000477,-3811467.942841122,3566806.6108432873,3652667.1120599834,0,0,0,0,0,1,1,1.861638871415849,3.2633574369100677,5.636008652975201,18,1,0.047267940201068906,3.854746832013611,2.4499504000922885,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1850590042747393,1,2.450137026719088,0.3902150779574952,0.011028079569087362,5,1.8615624481077182,3.2631797495224175,3.854746832013611,1.1424217871181015,nan,nan,0,0.3874312403950398,0,47748a82034e965d,512,3.298691840986168,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
167,553833.3999989033,-3811468.0480415085,3566806.6463518525,3652667.1859335355,0,0,0,0,0,1,1,1.859006117168151,3.2676452720202493,5.772089162175528,18,2,0.047267940201068906,3.963573068034506,2.580167553622699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21430537430262897,1,2.5803663638321614,0.39089311468220755,0.010699901034833158,5,1.8589271375433476,3.267452549222347,3.963573068034506,1.1532131646327353,nan,nan,0,0.3881578844450521,0,47748a82034e965d,512,3.286362597501594,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
168,553833.5999999046,-3811468.164357494,3566806.663408221,3652667.2313815723,0,0,0,0,0,1,1,1.8584587774499308,3.2680138361965096,5.874802713751717,18,3,0.047267940201068906,4.058980586629926,2.6838798181166434,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26613179792269226,1,2.6840790902606853,0.391020873363975,0.010641043952820116,5,1.858378121510222,3.267820576202002,4.058980586629926,1.1654685053963985,nan,nan,0,0.38829784408715634,0,47748a82034e965d,512,3.2840354172235364,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
169,553833.7999989986,-3811468.339641392,3566806.6803187616,3652667.3166121943,0,0,0,0,0,1,1,1.8581466482603788,3.2687909859935864,6.039818000383368,18,4,0.047267940201068906,4.20174968702978,2.8452721688074583,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19113685871139935,1,2.8454740195612436,0.39097642550485323,0.010666459492658644,5,1.8580646675839914,3.2685945159650114,4.20174968702978,1.178280152302728,nan,nan,0,0.38824924955739487,0,47748a82034e965d,512,3.284840134543004,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
170,553834.0,-3811468.1819686536,3566806.3127259864,3652666.9904269995,0,0,0,0,0,1,1,3.23468807028061,5.2713248125567445,6.079798042507498,19,0,0.05682785282250618,3.773263474308673,0.8280376933362267,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2224301417515809,1,0.8289018817708714,0.4271404745530101,0.03342916867042162,10,3.233559859599564,5.270307585782871,3.773263474308673,1.1146720770202667,0.05682785282250618,0.7585077761725596,1,0.42501014186786723,0,f6fa57c2bd06c57a,512,3.4405860635537495,8,12,1,480,11,4,128,0.3809658638893713,378,0,nan,19,16
171,553834.2000000477,-3811468.3609831757,3566806.2911363347,3652667.0129717146,0,0,0,0,0,1,1,3.20799513179677,5.306386432916987,6.261165152777496,19,1,0.05682785282250618,3.868069932031674,0.9710449991518421,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2984238676213635,1,0.971575125161137,0.44306718210404256,0.024012751502143753,10,3.207379769322507,5.305795774653879,3.868069932031674,1.1207849122552709,nan,nan,0,0.441813434437306,0,f6fa57c2bd06c57a,512,3.1862321007204386,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
172,553834.3999989033,-3811468.5935654556,3566806.291800705,3652667.0650551766,0,0,0,0,0,1,1,3.2013915105015838,5.31517086742488,6.45067762101507,19,2,0.05682785282250618,4.016028926985504,1.1493636346856286,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.23616990732734114,1,1.1498835269435899,0.4441127253144421,0.023327665409873827,10,3.2007970296242125,5.3145958924710754,4.016028926985504,1.1344753920671016,nan,nan,0,0.44291455771104027,0,f6fa57c2bd06c57a,512,3.1706609901764704,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
173,553834.5999999046,-3811468.8537251814,3566806.2975220517,3652667.1028132853,0,0,0,0,0,1,1,3.199354123100134,5.317990489534045,6.634467523048352,19,3,0.05682785282250618,4.177159762217223,1.3273522223579222,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20177156794858728,1,1.3278762471498653,0.44424868662710526,0.02323523123513605,10,3.1987586114574413,5.317414932758524,4.177159762217223,1.1514234305888231,nan,nan,0,0.44305693715276706,0,f6fa57c2bd06c57a,512,3.168656469182911,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
174,553834.7999989986,-3811469.114811977,3566806.323649526,3652667.122325002,0,0,0,0,0,1,1,3.1985545564841016,5.3191420662258535,6.813729067694002,19,4,0.05682785282250618,4.345613150211294,1.5019149813577337,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.26048910486457105,1,1.5024484942434582,0.4442893168486221,0.023219744531791087,10,3.197958253485714,5.318565868695914,4.345613150211294,1.1711677443423605,nan,nan,0,0.443099486819109,0,f6fa57c2bd06c57a,512,3.1680588288465583,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
175,553835.0,-3811468.9221727075,3566805.8889285713,3652666.7511459067,0,0,0,0,0,1,1,3.1740897553764893,5.948997023843814,6.8501941470861425,19,0,0.07947955307913723,3.8078952838316265,0.9175061162590662,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43896148427900905,1,0.9131759740438641,0.4176244008988179,0.08642928478176251,5,3.1802306878250364,5.9541479192281255,3.8078952838316265,1.0921800440234188,0.07947955307913723,0.7428734976749565,3,0.412896402744141,0,f6fa57c2bd06c57a,512,3.8154467324691943,8,12,1,480,11,4,128,0.469762602018992,27,0,nan,19,16
176,553835.2000000477,-3811469.14593144,3566805.8887803154,3652666.7461278667,0,0,0,0,0,1,1,3.1470061496340445,6.028342433056095,7.09789012124363,19,1,0.07947955307913723,3.923234607812135,1.0835542454986296,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2663948554925558,1,1.079307336212929,0.4234170422653582,0.08624707305480046,5,3.153046323115852,6.033368208940887,3.923234607812135,1.1012254354878293,nan,nan,0,0.418740694053682,0,f6fa57c2bd06c57a,512,3.7107720353143296,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
177,553835.3999989033,-3811469.426497666,3566805.9428132623,3652666.7865170296,0,0,0,0,0,1,1,3.1376071730782615,6.057830309808481,7.366613282876145,19,2,0.07947955307913723,4.121643685872361,1.3210900310042948,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19154623314265393,1,1.3235492221688558,0.4220505859563637,0.0486930739640599,10,3.13498627837393,6.055148076261257,4.121643685872361,1.124376975870655,nan,nan,0,0.4185624880363531,0,f6fa57c2bd06c57a,512,3.7139041821061314,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
178,553835.5999999046,-3811469.724018108,3566806.017251087,3652666.8257139185,0,0,0,0,0,1,1,3.1341139648722303,6.069221003715049,7.6318468953995175,19,3,0.07947955307913723,4.342795068315257,1.5736900741231727,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3697433795225091,1,1.5760789124551449,0.4223486862919104,0.04787572857697352,9,3.13153447711038,6.066620134428158,4.342795068315257,1.15654221137226,nan,nan,0,0.4189656873882776,0,f6fa57c2bd06c57a,512,3.706830503651648,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
179,553835.7999989986,-3811470.054085611,3566806.104452153,3652666.8646822744,0,0,0,0,0,1,1,3.1327888397611123,6.0735799753161315,7.908610218492271,19,4,0.07947955307913723,4.587383456620978,1.8452738808396394,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6283130576630652,0,1.8487206124535016,0.42288604329614654,0.056577190651328164,9,3.1292327497750043,6.06986127042675,4.587383456620978,1.18934885985337,nan,nan,0,0.4188835897709571,0,f6fa57c2bd06c57a,512,3.708271949398445,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
180,553836.0,-3811469.7342828037,3566805.5704881656,3652666.157351709,0,0,0,0,0,1,1,3.119580030578501,7.026592059174545,7.981830352750347,19,0,0.1302654067284061,3.788254931287446,0.9720952918425223,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3187609390033972,1,0.976605482563022,0.41919593210014183,0.06532692186626438,8,3.114895405318978,7.0216968166020175,3.788254931287446,1.0694199344821425,0.1302654067284061,1.0123440031286453,4,0.4134788715729886,0,f6fa57c2bd06c57a,512,4.515977315962752,8,12,1,480,11,4,128,0.4026294589389049,28,0,nan,19,16
181,553836.2000000477,-3811470.01414231,3566805.58588379,3652666.0946779614,0,0,0,0,0,1,1,3.093655396652621,7.120860497519507,8.26328948934378,19,1,0.1302654067284061,3.909997348660112,1.1602705580320356,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.14224631181344444,1,1.164128088822483,0.4222362197944387,0.05992056361352022,7,3.08954053107075,7.116696646543614,3.909997348660112,1.079791469158277,nan,nan,0,0.4173058463479206,0,f6fa57c2bd06c57a,512,4.435464987264833,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
182,553836.3999989033,-3811470.3718807334,3566805.6227375017,3652666.0573353483,0,0,0,0,0,1,1,3.085957953383361,7.15036006907844,8.519488585058388,19,2,0.1302654067284061,4.093862800363508,1.3862914534121822,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20017589897231589,1,1.390207879120538,0.4236669384379125,0.05968467807414926,7,3.0818289344898835,7.146171691542852,4.093862800363508,1.103650178408427,nan,nan,0,0.4187988984520963,0,f6fa57c2bd06c57a,512,4.404376251031971,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
183,553836.5999999046,-3811470.7880433723,3566805.656280313,3652665.997618948,0,0,0,0,0,1,1,3.0832227738025617,7.162284204647162,8.761814019283616,19,3,0.1302654067284061,4.298836990706948,1.6138618599162835,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.414221837899345,1,1.6178479047702388,0.42409785326519933,0.05972856734347851,7,3.079059166442212,7.15806620208328,4.298836990706948,1.133195553484325,nan,nan,0,0.41923286615972455,0,f6fa57c2bd06c57a,512,4.395376699086266,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
184,553836.7999989986,-3811471.240296312,3566805.6763788345,3652665.8875884935,0,0,0,0,0,1,1,3.082479458979186,7.165639593714754,8.984297062262753,19,4,0.1302654067284061,4.507567206460244,1.8288495587158458,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6282008373676946,0,1.832910484464717,0.42466368857277637,0.059700032057883566,7,3.0783048634829733,7.161416881834239,4.507567206460244,1.1628915280469658,nan,nan,0,0.4198020542191971,0,f6fa57c2bd06c57a,512,4.38359779943486,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
185,553837.0,-3811471.1321867257,3566805.020532759,3652665.048045897,0,0,0,0,0,1,1,3.063871560168492,7.824354324446918,8.739895452178526,18,0,0.059649574053261115,3.706928963300558,0.9300049079234994,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.33743131517314495,1,0.929959890265224,0.5073756663630805,0.02339761844298242,5,3.063799925695946,7.824404655395897,3.706928963300558,1.0476351539322752,0.059649574053261115,0.6921808849583109,4,0.504764109541806,0,f6fa57c2bd06c57a,512,3.49245183979802,8,12,1,480,11,4,128,0.4128523897880491,29,0,nan,18,16
186,553837.2000000477,-3811471.536153029,3566804.8660424314,3652664.8337527113,0,0,0,0,0,1,1,3.054455357320866,7.856372301918515,8.798749433709412,18,1,0.059649574053261115,3.7140805438819338,0.9580414585725098,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30160774139448676,1,0.9632997210282797,0.5350581640468436,0.06789404647852641,7,3.049332213532631,7.850978056656151,3.7140805438819338,1.0534563734458915,nan,nan,0,0.5293248374055161,0,f6fa57c2bd06c57a,512,3.176452264795328,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
187,553837.3999989033,-3811471.988791694,3566804.656074496,3652664.6492312504,0,0,0,0,0,1,1,3.0529191372130153,7.863333514360073,8.82640908304139,18,2,0.059649574053261115,3.7124140940803096,0.9828036899319785,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2857624875776289,1,0.98784722343031,0.5361087957715701,0.06770336318322426,7,3.0478220031136467,7.857962723700415,3.7124140940803096,1.0652810612270611,nan,nan,0,0.5303993165159708,0,f6fa57c2bd06c57a,512,3.163676510536151,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
188,553837.5999999046,-3811472.4596249466,3566804.412137243,3652664.402035916,0,0,0,0,0,1,1,3.0527533065262404,7.864079569890522,8.814395709881845,18,3,0.059649574053261115,3.7081553019276754,0.9680095550146747,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29856696441299824,1,0.973068700710318,0.5368799442268333,0.06754300763875176,7,3.0476760092226916,7.858732205213692,3.7081553019276754,1.0785765427303338,nan,nan,0,0.5311880191417631,0,f6fa57c2bd06c57a,512,3.1543893853110956,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
189,553837.7999989986,-3811472.948954458,3566804.1485699685,3652664.12001046,0,0,0,0,0,1,1,3.052640287140914,7.864722065129867,8.802410496049836,18,4,0.059649574053261115,3.724756144699225,0.9499372820775444,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30901901317013797,1,0.9552948216680073,0.5369518204178305,0.06752899600952322,7,3.0475644657905416,7.859376238000839,3.724756144699225,1.0921798870652077,nan,nan,0,0.531261584909657,0,f6fa57c2bd06c57a,512,3.1535292262231907,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
190,553838.0,-3811473.400858441,3566803.6512107565,3652663.8937843777,0,0,0,0,0,1,1,3.0943185152794426,7.723844083588909,8.412587145628454,19,0,0.055135917062739785,3.5578092078939645,0.709009374818474,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5529925259599611,0,0.7136220416465909,0.5875477049116131,0.06452365077687847,9,3.0897176481089077,7.71895752387217,3.5578092078939645,1.029718279614267,0.055135917062739785,0.3240978608489135,0,0.580900105821281,0,f6fa57c2bd06c57a,512,2.7434757541923163,8,12,1,480,11,4,128,0.4216337790051998,39,0,nan,19,15
191,553838.2000000477,-3811473.9294951134,3566803.255051186,3652663.660612985,0,0,0,0,0,1,1,3.1021472300132467,7.7349066071296155,8.343082660236535,19,1,0.055135917062739785,3.5210223029125123,0.6240059580568003,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5281125751232579,0,0.628022849407251,0.614215362517525,0.05859575987306967,9,3.098270658805658,7.73084536280579,3.5210223029125123,1.0353261299275098,nan,nan,0,0.6088990254808959,0,f6fa57c2bd06c57a,512,2.49734234608338,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
192,553838.3999989033,-3811474.474158754,3566802.7750047864,3652663.4687548866,0,0,0,0,0,1,1,3.105113028489983,7.735502698445558,8.251586384683092,19,2,0.055135917062739785,3.4583867667308295,0.5308161371777851,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4364976639527974,1,0.5348806487694301,0.6152062784197472,0.05832475923253448,9,3.101270328697117,7.731467184313966,3.4583867667308295,1.047227901092408,nan,nan,0,0.6099271039807619,0,f6fa57c2bd06c57a,512,2.48897460303729,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
193,553838.5999999046,-3811475.0235142596,3566802.230578476,3652663.299152193,0,0,0,0,0,1,1,3.105965046288904,7.73567942472489,8.163803191399802,19,3,0.055135917062739785,3.3922772350084647,0.44519632338156473,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3524269758531714,1,0.4493353176790217,0.6151430252714879,0.058317829916417714,9,3.1021224892727655,7.731641161453316,3.3922772350084647,1.060710327286877,nan,nan,0,0.6098587933594987,0,f6fa57c2bd06c57a,512,2.489535490129791,8,0,0,0,0,0,0,nan,-1,0,nan,0,0
