epoch,tow,position_error_m,n_dd_pr,n_dd_cp,n_float_ambiguities,doppler_rms_mps,dd_pr_nis,dd_cp_nis,ambiguities_reset,covariance_min_eig,lambda_n,lambda_best_ratio,top12_min_error_m,top16_min_error_m,top12_has_sub50cm,top16_has_sub50cm,subset4_top16_min_error_m,subset4_top16_has_sub50cm,subset6_top16_min_error_m,subset6_top16_has_sub50cm,subset8_top16_min_error_m,subset8_top16_has_sub50cm,subset10_top16_min_error_m,subset10_top16_has_sub50cm,subset12_top16_min_error_m,subset12_top16_has_sub50cm,subset16_top16_min_error_m,subset16_top16_has_sub50cm
122,177024.39999890327,0.24563694519258955,0,0,29,0.05117028104779833,nan,nan,0,0.0004491471263453439,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
123,177024.59999990463,0.23648108796049216,0,0,29,0.043511763932195274,nan,nan,0,0.00044994728279901854,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
124,177024.79999995232,0.22959606905147303,0,0,29,0.04853238246196541,nan,nan,0,0.00045074732850742833,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
125,177025.0,0.2659864590495766,30,28,29,0.06126460964992391,0.006455074587547572,0.11883274186253066,0,6.267934216790813e-05,28,1.3649600192243492,2.8067409607584564,2.8067409607584564,0,0,0.606769245498705,0,0.1704280028314651,1,0.17404234956660852,1,1.5320895970768598,0,1.9832188962285595,0,1.4921623003941524,0
126,177025.199999094,0.2747063180014915,0,0,29,0.07546565641197472,nan,nan,0,0.0004335926655367295,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
127,177025.39999890327,0.29953106780981403,0,0,29,0.110918414403956,nan,nan,0,0.0004343961331932584,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
128,177025.59999990463,0.29123372336165315,0,0,29,0.10227822824203252,nan,nan,0,0.00043519638359344883,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
129,177025.79999995232,0.2885104854455582,0,0,29,0.09056287102221489,nan,nan,0,0.00043599645893829234,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
130,177026.0,0.26725278221765425,30,28,29,0.2365503801420891,0.008979991187537473,0.09201070912482076,10,6.268295741123123e-05,28,1.0065181837407102,1.3334008999191957,1.3293540120375034,0,0,0.24630039801598005,1,0.2235655886573408,1,0.22217038900660557,1,0.7774121745264599,0,0.993635375684024,0,2.1050150754893697,0
131,177026.199999094,0.2661041788193983,0,0,28,0.20771948011593222,nan,nan,0,0.00043559741554543755,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
132,177026.39999890327,0.2540213627411276,0,0,28,0.13003183041570845,nan,nan,0,0.00043640547118643775,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
133,177026.59999990463,0.3267937677590398,0,0,28,0.18842738432584122,nan,nan,0,0.0004372059995409244,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
134,177026.79999995232,0.3264992246747009,0,0,28,0.06420751138543347,nan,nan,0,0.000438006153843695,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
135,177027.0,0.25086855779244294,29,27,28,0.0782701966120279,0.006041562313226176,0.06085039817431743,9,6.342711005430921e-05,27,1.0273969749782623,1.3668310978881102,1.3503726818744661,0,0,0.20496443743136422,1,0.2050517731177926,1,0.20427684264252957,1,0.5993759163049684,0,0.7990660794656788,0,2.2686551105040893,0
136,177027.199999094,0.23538763514806205,0,0,28,0.058807613271476836,nan,nan,0,0.00042253207439950385,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
137,177027.39999890327,0.2257253242690294,0,0,28,0.10747936999522824,nan,nan,0,0.00042333973739374975,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
138,177027.59999990463,0.2076491921553451,0,0,28,0.06754038347924597,nan,nan,0,0.0004241402667975878,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
139,177027.79999995232,0.21569778422731728,0,0,28,0.07304283107063675,nan,nan,0,0.0004249404227523193,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
140,177028.0,0.2530616267755468,30,27,28,0.04400469773810424,0.003715791369403048,0.056653618921712695,0,6.343026849793418e-05,27,1.0115771034737655,1.3762533321210377,1.3762533321210377,0,0,0.22275808441766717,1,0.2175516209663648,1,0.21773598858207835,1,0.6069900817827827,0,0.8149901779124737,0,1.9942141988443345,0
141,177028.199999094,0.25674001525331097,0,0,27,0.058787852576186246,nan,nan,0,0.00041041451762295465,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
142,177028.39999890327,0.2584406196865146,0,0,27,0.04919013090706343,nan,nan,0,0.0004112219974297463,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
143,177028.59999990463,0.2665586474427091,0,0,27,0.046949327472893494,nan,nan,0,0.00041202254131233166,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
144,177028.79999995232,0.24209963483320207,0,0,27,0.0658433762574379,nan,nan,0,0.00041282270534625934,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
145,177029.0,0.2936746390124438,29,26,27,0.04504396257672014,0.0032908386277296004,0.07441985393605394,0,6.344149551289507e-05,26,1.0064316814486314,1.3587187655903088,1.3587187655903088,0,0,0.19797431068987,1,0.19385345359841524,1,0.19226394253398293,1,0.5960166169441741,0,0.7461210677726838,0,1.3891627495913947,0
146,177029.199999094,0.29596734507922884,0,0,27,0.06866584085218448,nan,nan,0,0.00039918506849816193,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
147,177029.39999890327,0.2798890962943813,0,0,27,0.06281982966162288,nan,nan,0,0.0003999917393254497,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
148,177029.59999990463,0.28582527279377723,0,0,27,0.061435084173585584,nan,nan,0,0.0004007922163819995,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
149,177029.79999995232,0.30455497783457725,0,0,27,0.07990389001180305,nan,nan,0,0.00040159235937797013,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
150,177030.0,0.39625588523905253,29,27,27,0.1650361145123835,0.0029869126499815365,2.229509486180592,0,6.34370204838136e-05,27,1.0057411887965768,1.3396239517580437,1.3396239517580437,0,0,0.21725399231760031,1,0.1937535531066146,1,0.19180781013470727,1,0.6203341658226036,0,1.5444793529606606,0,1.398523603304409,0
151,177030.199999094,0.415387847145518,0,0,27,0.11873404431333712,nan,nan,0,0.00038875397196053884,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
152,177030.39999890327,0.42991333583533853,0,0,27,0.15480901080638682,nan,nan,0,0.00038956040194581024,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
153,177030.59999990463,0.47008500401870557,0,0,27,0.11527890793526517,nan,nan,0,0.0003903608824991858,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
154,177030.79999995232,0.5106299699812156,0,0,27,0.14068990778846266,nan,nan,0,0.0003911610275453612,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
155,177031.0,0.5000964800543165,27,24,27,0.17812026188338395,0.00485559957461777,1.1070741741718597,0,6.38040788489524e-05,24,1.3900531298004046,1.239835066483804,1.239835066483804,0,0,0.25527215695380395,1,0.19364435609704597,1,0.2233797034398043,1,1.4171407853811149,0,1.0301704210878337,0,1.4771461907886088,0
156,177031.199999094,0.567402482174213,0,0,27,0.25232396546314356,nan,nan,0,0.0003790893537547652,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
157,177031.39999890327,0.6316424495358338,0,0,27,0.16082535242793333,nan,nan,0,0.00037989981544007663,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
158,177031.59999990463,0.7226172015821579,0,0,27,0.16519212919817242,nan,nan,0,0.00038070070521982723,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
159,177031.79999995232,0.7839424723912075,0,0,27,0.18987232084816702,nan,nan,0,0.0003815009851924511,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
160,177032.0,0.5040221100327857,26,24,27,0.12844936389671535,0.00861010298890753,0.27771565767992573,0,6.380894599713459e-05,24,1.4370335821769742,1.2583889172765137,1.2583889172765137,0,0,0.2579701847218224,1,0.19720537860014745,1,0.2327856534635357,1,1.4268930647120937,0,1.485371730110252,0,1.4765863249014957,0
161,177032.20000004768,0.522003713118192,0,0,24,0.12149012451914154,nan,nan,0,0.0003705134333004473,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
162,177032.39999890327,0.5601382825772959,0,0,24,0.10338919203039067,nan,nan,0,0.00037131846244724373,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
163,177032.59999990463,0.6125546975982838,0,0,24,0.1890213331911464,nan,nan,0,0.0003721188238931303,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
164,177032.79999899864,0.6969343516255234,0,0,24,0.14574482983554873,nan,nan,0,0.0003729189281278881,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
165,177033.0,0.5253938704448939,26,24,24,0.15039100582215323,0.014342470361727118,0.20970220789330382,0,6.381387747012176e-05,24,1.420710343275457,1.2742912370588866,1.2742912370588866,0,0,0.6986478580151948,0,0.2073735933181185,1,0.24420716080352564,1,1.4298856836971232,0,1.4655678259413427,0,1.4804867839339297,0
166,177033.20000004768,0.5683815084078037,0,0,24,0.2072190964315489,nan,nan,0,0.000362047924854081,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
167,177033.39999890327,0.6025914325367707,0,0,24,0.06679100278551955,nan,nan,0,0.00036285265542080486,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
168,177033.59999990463,0.6401131164846556,0,0,24,0.058513653931782525,nan,nan,0,0.0003636529992599277,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
169,177033.79999899864,0.6601857967901646,0,0,24,0.04127255236633002,nan,nan,0,0.00036445309827711576,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
170,177034.0,0.5264007060745902,27,24,24,0.04852521713815264,0.009928184845941539,0.12886219393239914,0,6.38187398147345e-05,24,1.4059547900398164,1.4891128835794587,1.4891128835794587,0,0,0.6846544713268813,0,0.19908799829961696,1,0.23108554784550223,1,1.425506149027734,0,1.4804278833605,0,1.4792325176640444,0
171,177034.20000004768,0.5062607126130237,0,0,24,0.04776839038220603,nan,nan,0,0.00035413071330812635,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
172,177034.39999890327,0.5006811218700996,0,0,24,0.07249965297188295,nan,nan,0,0.0003549351777591411,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
173,177034.59999990463,0.4934582382249214,0,0,24,0.07474910656204076,nan,nan,0,0.0003557355056405574,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
174,177034.79999899864,0.4812842671071369,0,0,24,0.040925349428825426,nan,nan,0,0.00035653559992012156,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
175,177035.0,0.5333541319546069,27,24,24,0.042605395504087776,0.005467485871005627,0.0733248960067691,0,6.38235990899715e-05,24,1.3920492356232481,1.504187186061784,1.504187186061784,0,0,0.6581847377300619,0,0.1863172100296519,1,0.21497037660307095,1,1.4144264234060127,0,1.4959096325791832,0,1.4754080393960793,0
176,177035.20000004768,0.5476071282873969,0,0,24,0.04971230214359518,nan,nan,0,0.0003467154816953586,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
177,177035.39999890327,0.5398469285217004,0,0,24,0.06825634577099479,nan,nan,0,0.00034751970614382133,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
178,177035.59999990463,0.5419150864236444,0,0,24,0.07766857273663492,nan,nan,0,0.0003483200194073223,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
179,177035.79999899864,0.5355858709902067,0,0,24,0.04970186729536525,nan,nan,0,0.0003491201093419021,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
180,177036.0,0.5557949701162458,28,24,24,0.05569287861239856,0.00708728695303453,0.056770759662338355,0,6.38284507307244e-05,24,1.383399285839706,1.5281192668163235,1.5281192668163235,0,0,0.6260179174296553,0,0.17505014178021672,1,0.20875727568454833,1,1.3935831796308003,0,1.4943409080521926,0,1.473883514999524,0
181,177036.20000004768,0.5491233771591321,0,0,24,0.07902854821476578,nan,nan,0,0.0003397609080547563,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
182,177036.39999890327,0.5450301390105392,0,0,24,0.09803052121033884,nan,nan,0,0.00034056491547403855,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
183,177036.59999990463,0.5389270059375947,0,0,24,0.10892214617882107,nan,nan,0,0.00034136521532956613,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
184,177036.79999899864,0.550890230563297,0,0,24,0.22367427330854553,nan,nan,0,0.00034216530127338814,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
185,177037.0,0.5647253203642034,29,24,24,0.13819759708032112,0.00735960498979418,0.09337656572435732,0,6.383331357732029e-05,24,1.3671751514746684,1.5238765104431535,1.5238765104431535,0,0,0.6250575897078241,0,0.1755687750617289,1,0.20534540117735042,1,1.3963749760841915,0,1.4943083113404096,0,1.4742031483292006,0
186,177037.20000004768,0.5633447772057135,0,0,24,0.09535975191687178,nan,nan,0,0.00033323001221406765,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
187,177037.39999890327,0.5642188595704977,0,0,24,0.108594469557213,nan,nan,0,0.0003340338226780209,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
188,177037.59999990463,0.570994143774782,0,0,24,0.07065852941998514,nan,nan,0,0.0003348341102025842,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
189,177037.79999899864,0.5817960733274193,0,0,24,0.07647673688243588,nan,nan,0,0.00033563419247211666,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
190,177038.0,0.5987190461458085,30,25,25,0.08416014566036674,0.0535350282266498,0.08015014840895782,0,6.382080762839708e-05,25,1.1096213396249188,1.4816186469508765,1.4816186469508765,0,0,0.6398275930245313,0,0.17998810295692375,1,0.1798346855936689,1,1.4935412961075265,0,1.3958386844757715,0,1.4742126143617413,0
191,177038.20000004768,0.6002799763014312,0,0,25,0.1204683067060452,nan,nan,0,0.000327089053133913,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
192,177038.39999890327,0.6119565077419061,0,0,25,0.09000444543989568,nan,nan,0,0.0003278926090094693,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
193,177038.59999990463,0.5929755034787683,0,0,25,0.0992275090169727,nan,nan,0,0.00032869288294305987,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
194,177038.79999899864,0.6097295927297351,0,0,25,0.10407478097583142,nan,nan,0,0.0003294929613344083,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
195,177039.0,0.628362349962948,29,25,25,0.07921545607101438,0.02585130511644958,0.12089925376947484,0,6.382571663397282e-05,25,1.181501509105535,1.4713755176208276,1.4713755176208276,0,0,0.6419503138419251,0,0.17884989518410355,1,0.17837653813770366,1,1.3806161498077087,0,1.4033099533477746,0,1.4682898873834354,0
196,177039.20000004768,0.6215011257362157,0,0,25,0.07437404296962166,nan,nan,0,0.00032130863481877586,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
197,177039.39999890327,0.634619368962893,0,0,25,0.07210728046634621,nan,nan,0,0.00032211203470071105,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
198,177039.59999990463,0.6540620510873953,0,0,25,0.10804746036503222,nan,nan,0,0.0003229122983277269,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
199,177039.79999899864,0.691394200768105,0,0,25,0.11743895359334938,nan,nan,0,0.0003237123736117039,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
200,177040.0,0.6631824526817116,30,25,25,0.1615206867027469,0.020331846184788522,0.08941372236746611,0,6.383062883682044e-05,25,1.2884604321693898,1.4667145081196655,1.4667145081196655,0,0,0.6456494756031279,0,0.1865105509165334,1,0.18792579580727342,1,1.4796890037546457,0,1.4732739927321288,0,1.477705428753731,0
201,177040.20000004768,0.7047207633395927,0,0,25,0.15096262470591623,nan,nan,0,0.0003158618711149624,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
202,177040.39999890327,0.7735315123046798,0,0,25,0.1856983728596832,nan,nan,0,0.0003166651229240875,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
203,177040.59999990463,0.8588942510749382,0,0,25,0.18548088432982743,nan,nan,0,0.0003174653767859461,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
204,177040.79999899864,0.9198860053839742,0,0,25,0.1590295601990661,nan,nan,0,0.00031826544914399535,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
205,177041.0,0.7163573932379232,29,25,25,0.19684016677493715,0.027375177430657507,0.4125699266762853,0,6.383555388738728e-05,25,1.2578280918457125,1.464797372602686,1.464797372602686,0,0,0.6539222738838751,0,0.19505015196792153,1,0.20030013558893808,1,1.4839407991901175,0,1.466845783840938,0,1.485377176866536,0
206,177041.20000004768,0.7448110145510038,0,0,25,0.16185346801303552,nan,nan,0,0.00031072434044210676,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
207,177041.39999890327,0.7666971781230901,0,0,25,0.13948489005781203,nan,nan,0,0.00031152745690216045,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
208,177041.59999990463,0.7884638693989988,0,0,25,0.12093366642724299,nan,nan,0,0.00031232770174407067,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
209,177041.79999899864,0.8087971078946932,0,0,25,0.10992565436611715,nan,nan,0,0.0003131277713964999,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
210,177042.0,0.7017755021894483,29,25,25,0.1290084296663005,0.031844337439602195,0.08355670707870802,0,6.384049672981971e-05,25,1.2370871920864712,1.4157940853228204,1.4157940853228204,0,0,0.6927583566219536,0,0.21902548184422407,1,0.22319809139353963,1,1.4864032342515856,0,1.5139679315939194,0,1.4957014857978184,0
211,177042.20000004768,0.7003410756644752,0,0,25,0.14510994105102543,nan,nan,0,0.0003058738936360074,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
212,177042.39999890327,0.6706709322892563,0,0,25,0.30586359346906566,nan,nan,0,0.00030667688540630765,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
213,177042.59999990463,0.64910614090177,0,0,25,0.04400321396147318,nan,nan,0,0.00030747712185799636,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
214,177042.79999899864,0.6477823927537629,0,0,25,0.14959945777254716,nan,nan,0,0.0003082771889913407,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
215,177043.0,0.7009230142031153,27,24,26,0.09272986181859982,0.005634181391465146,0.11816910427522999,0,6.265863762602339e-05,24,1.0380525129469542,2.830393609413132,2.8183538151135066,0,0,0.6594557028214095,0,0.1989497514556087,1,0.20304275648095013,1,1.4945262810140858,0,1.4898449814007215,0,1.501411473516569,0
216,177043.20000004768,0.6967613350474942,0,0,26,0.09395309231940747,nan,nan,0,0.00030129648020678416,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
217,177043.39999890327,0.6901546346482692,0,0,26,0.061055557942210736,nan,nan,0,0.000302101502806288,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
218,177043.59999990463,0.6943773805060532,0,0,26,0.11781014946004872,nan,nan,0,0.0003029020217735839,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
219,177043.79999899864,0.7214905838491289,0,0,26,0.16140236592705764,nan,nan,0,0.00030370218406998895,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
220,177044.0,0.6932438659796797,29,25,28,0.18258497620785955,0.005940585411314627,0.08372370081036744,0,6.110623868846073e-05,25,1.0003742714199757,2.7414177336941843,2.7414177336941843,0,0,0.6344495465013387,0,0.19167318900276895,1,0.1939031999438741,1,1.5098480212761487,0,1.4728947717976368,0,1.503817234309334,0
221,177044.20000004768,0.7100360830886598,0,0,26,0.21941491807667404,nan,nan,0,0.0002972676291459855,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
222,177044.39999890327,0.7505919984317753,0,0,26,0.2610797206093433,nan,nan,0,0.00029807083230113003,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
223,177044.59999990463,0.8051735911954675,0,0,26,0.29839783938005454,nan,nan,0,0.00029887111373713855,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
224,177044.79999899864,0.886065287564576,0,0,26,0.3787153667309546,nan,nan,0,0.0002996711961977366,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
225,177045.0,0.669482293596336,28,27,29,0.5986930411998538,0.005894345624203687,0.20284504203848602,0,6.178490790182889e-05,27,1.0141002526588856,2.8117074777152222,2.8117074777152222,0,0,0.6366567338077328,0,0.18819562068193113,1,0.18965984282777185,1,1.5171343678850144,0,1.4944095568054805,0,1.4982023940245772,0
226,177045.20000004768,0.7520618809175285,0,0,28,0.6137155964418797,nan,nan,0,0.00029335887908698926,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
227,177045.39999890327,0.8841431100853957,0,0,28,0.6618732654035525,nan,nan,0,0.0002941605009495922,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
228,177045.59999990463,0.9176183289721906,0,0,28,0.08237130039301359,nan,nan,0,0.00029496063353562406,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
229,177045.79999899864,0.9866590844709514,0,0,28,0.11431872420366142,nan,nan,0,0.0002957606622013753,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
230,177046.0,0.6755947001900817,27,25,28,0.13616161939788635,0.004948869128432832,0.39214644070436755,0,6.535944532473539e-05,25,1.0358874071064827,2.777006717204952,2.777006717204952,0,0,0.6133659130831222,0,0.17155162510949554,1,0.1765896659250358,1,1.5067965819380038,0,1.5054586461903237,0,1.4874612657864728,0
231,177046.20000004768,0.6837313940479204,0,0,27,0.27043722232376205,nan,nan,0,0.00028949261165691075,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
232,177046.39999890327,0.7562656032490921,0,0,27,0.15366625073897336,nan,nan,0,0.0002902944666115417,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
233,177046.59999990463,0.7928824932488828,0,0,27,0.17034645291941095,nan,nan,0,0.0002910946228435899,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
234,177046.79999899864,0.7330709213417457,0,0,27,0.4483172063461065,nan,nan,0,0.0002918946660035768,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
235,177047.0,0.670893950659933,27,24,27,0.2160929902166143,0.00759600446330786,1.5860106477198872,0,6.602746595674631e-05,24,1.0251757697385342,2.7452024861945152,2.7304626418556563,0,0,0.5807496184572145,0,0.1621043597486651,1,0.17424587314450535,1,1.4855239966839888,0,1.5167121772281569,0,1.466954722368461,0
236,177047.20000004768,0.7951292574883836,0,0,25,0.27949212822072095,nan,nan,0,0.000285795268848495,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
