city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,residual_pred_pp,corrected_pred_fix_rate_pct,base_error_pp,corrected_error_pp,abs_error_gain_pp,solver_demo5_ratio_mean,rtk_lock_p90_p50,rtk_lock_p90_p50_past_delta,ratio_mean_ge3_prob,ratio_mean_ge5_prob,ratio_p90_ge10_prob,ratio_p95_ge15_prob,ratio_rise_mean_ge2_prob,lock_p90p50_ge100_prob,lock_rise_p90p50_ge50_prob,lock_carry_or_rise_prob,ratio_or_lock_carry_prob
nagoya,run2,5,300,0.0,6.219912901443451,0.0,6.219912901443451,6.219912901443451,6.219912901443451,0.0,1.2696666666666665,20.0,20.0,0.15381866028621363,0.05144851401290559,0.04360377089812105,0.049666079349465236,0.04255659748361843,0.0523367627923664,0.02439307443329288,0.017339056379419987,0.05001793901394421
nagoya,run2,6,300,14.666666666666666,12.965557169215018,0.0,12.965557169215018,-1.7011094974516499,-1.7011094974516499,0.0,1.4546666666666666,50.49999999999997,30.49999999999997,0.03935868399730912,0.1956024509081829,0.15962757997761595,0.06977145514015012,0.1215746610371522,0.17102197216041967,0.0927327482561251,0.20737983057889825,0.2449523820584975
nagoya,run2,7,275,9.090909090909092,5.539574425321275,0.0,5.539574425321275,-3.5513346655878157,-3.5513346655878157,0.0,1.827272727272728,54.399999999999984,3.900000000000013,0.0,0.010627541194093731,0.0078064826700898595,0.0,0.0119919396642987,0.00887223974763407,0.0,0.0,0.010882500692058197
nagoya,run2,8,300,17.0,3.492184459691361,0.0,3.492184459691361,-13.50781554030864,-13.50781554030864,0.0,2.732,88.20000000000006,33.800000000000075,0.025,0.0,0.030172018091822177,0.008641975308641976,0.0411303841685527,0.0,0.0,0.025,0.05621201281627961
nagoya,run2,9,269,11.895910780669144,8.446425106127226,0.0,8.446425106127226,-3.449485674541919,-3.449485674541919,0.0,2.318587360594796,124.29999999999995,36.099999999999895,0.14772656559398858,0.04337376069045622,0.06168492774156768,0.0470651891424699,0.0125,0.11448431897506857,0.11226910403732057,0.16132935195743253,0.20066400254284203
nagoya,run2,10,265,6.415094339622642,8.393849196464998,0.0,8.393849196464998,1.9787548568423574,1.9787548568423574,0.0,1.049433962264151,0.0,-124.29999999999995,0.008049847605938453,0.026323267000920088,0.009777898666266485,0.017395622661705752,0.11277476880074229,0.11625326373875969,0.03290343574128908,0.12463542029709913,0.08201401640618496
nagoya,run2,11,300,7.666666666666666,9.912992640053677,0.0,9.912992640053677,2.2463259733870102,2.2463259733870102,0.0,2.1619999999999995,40.0,40.0,0.1278882311861374,0.01976085954889828,0.012121685381923156,0.027860411462429745,0.2060812900237877,0.054773044356437095,0.015766632888242656,0.015687683933054274,0.015869017632241814
nagoya,run2,12,300,0.0,15.963166149454832,0.0,15.963166149454832,15.963166149454832,15.963166149454832,0.0,1.2023333333333333,40.0,0.0,0.16936108904565111,0.21499059508512505,0.2840312616429442,0.17933350152621214,0.48236463663661827,0.3297033650401839,0.3128733401681084,0.34998487377419807,0.3479139369513165
nagoya,run2,13,300,4.666666666666667,17.431259835236954,0.0,17.431259835236954,12.764593168570288,12.764593168570288,0.0,1.955333333333333,40.0,0.0,0.19481571028733322,0.16957760770281669,0.2686353165127611,0.23337937329396277,0.029572735373918614,0.3459923915225285,0.503976126528974,0.418319499425764,0.541471072879872
nagoya,run2,14,300,26.666666666666668,13.719938448493574,0.0,13.719938448493574,-12.946728218173092,-12.946728218173092,0.0,3.567333333333333,103.59999999999997,63.599999999999966,0.4278891941803359,0.14674560808492484,0.1551163103473087,0.14209860914395203,0.06268944273862828,0.40236177291730313,0.11957070175245596,0.5296781415537539,0.7057315059546722
nagoya,run2,15,289,0.0,4.784334286920829,0.0,4.784334286920829,4.784334286920829,4.784334286920829,0.0,0.6307958477508651,118.80000000000008,15.200000000000102,0.00690200210748156,0.07732876085478937,0.11355302048919787,0.11573061573854677,0.0,0.14800675374456157,0.03563862729447227,0.06634248301584683,0.07307199086736274
nagoya,run2,16,295,0.0,5.136676883628116,0.0,5.136676883628116,5.136676883628116,5.136676883628116,0.0,1.0,120.60000000000004,1.799999999999983,0.007305841486344371,0.021444392264899175,0.008283388953211197,0.04057822721127283,0.08376563672421605,0.015528043725218488,0.06437768240343347,0.09570897312316161,0.09045412157783497
nagoya,run2,17,231,0.0,18.504135016312254,0.0,18.504135016312254,18.504135016312254,18.504135016312254,0.0,1.0,134.0,13.399999999999949,0.10594423888875995,0.09748410062156468,0.15826704390909813,0.08497475986391631,0.08830021787019722,0.18004062707283228,0.0,0.08751273954285083,0.06017808809528409
nagoya,run2,18,286,7.3426573426573425,4.260096322113029,0.0,4.260096322113029,-3.082561020544314,-3.082561020544314,0.0,0.8769230769230769,0.0,-134.0,0.030733718519190358,0.022679910492704174,0.02859690903753276,0.041188431826601354,0.0,0.1511033486948891,0.0,0.11122108421441783,0.07870800788200547
nagoya,run2,19,271,11.07011070110701,3.530028846041104,0.0,3.530028846041104,-7.540081855065907,-7.540081855065907,0.0,1.6206642066420665,27.5,27.5,0.0,0.0,0.020054347826086956,0.008641975308641976,0.0,0.025,0.0,0.03351498544586824,0.034521811553039725
nagoya,run2,20,287,4.529616724738676,6.17809993189219,0.0,6.17809993189219,1.6484832071535136,1.6484832071535136,0.0,0.6770034843205575,7.0,-20.5,0.015594713979886859,0.018225159080419735,0.023233259204348898,0.02682764770104202,0.019092778531712033,0.06941411246849326,0.007602635580334516,0.03234365643844491,0.019799774408302627
nagoya,run2,21,300,1.0,13.29020622459805,0.0,13.29020622459805,12.29020622459805,12.29020622459805,0.0,0.8266666666666665,1.0,-6.0,0.07269661979935278,0.09350743296979343,0.03984650544547341,0.027720920284622835,0.05890289605799924,0.02967492955177512,0.010166045408336159,0.03866284970292571,0.08478516213060404
nagoya,run2,22,300,20.666666666666668,12.09392586757103,0.0,12.09392586757103,-8.572740799095637,-8.572740799095637,0.0,4.0713333333333335,41.95,40.95,0.09355833373863953,0.17834009323189254,0.14960493356892385,0.061959941656458,0.11093855992651766,0.15898129165470276,0.15939566778573247,0.21443736841939048,0.21049071432659838
nagoya,run2,23,300,0.0,16.856147496390243,0.0,16.856147496390243,16.856147496390243,16.856147496390243,0.0,1.1906666666666663,63.8,21.85,0.33549032938341866,0.20502660758211913,0.2620700079536254,0.1271778418788773,0.25204761705891976,0.35072392580061246,0.37584614985162884,0.460087228018801,0.42479247291470507
