backend,blocked_epoch_frac,blocked_threshold,catastrophic_rate_pct,city,disagreement_threshold_m,longest_outlier_segment_epochs,longest_outlier_segment_s,max_2d,mean_2d,mean_blocked_score,mean_disagreement_m,mean_positive_score,method,n_epochs,nlos_fraction,outlier_rate_pct,p50,p67,p95,positive_threshold,rms_2d,rms_3d,run,segment_label,start_epoch,subset_key,time_ms_per_epoch
GPU-hybrid,0.190000,0.001000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,77.022721,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0,d=5)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.467152,81.177838,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.300000,0.001000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,89.594697,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0,d=10)",100,0.064935,57.000000,106.813982,119.609515,126.502114,0.000000,97.713668,107.026540,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.340000,0.001000,0.000000,tokyo,10.000000,55.000000,10.800001,119.972764,85.452564,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0,d=10)",100,0.013605,57.000000,106.783655,114.843469,119.473371,0.000000,92.834775,102.064959,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.190000,0.001000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,77.022721,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0,d=10)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.467152,81.177838,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.290000,0.001000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,89.637848,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0,d=20)",100,0.064935,57.000000,106.813982,119.609515,126.502114,0.000000,97.737161,107.065178,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.330000,0.001000,0.000000,tokyo,20.000000,55.000000,10.800001,119.972764,85.518128,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0,d=20)",100,0.013605,57.000000,106.783655,114.843469,119.473371,0.000000,92.882924,102.085086,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.180000,0.001000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,77.020747,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0,d=20)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.465012,81.244982,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.290000,0.001000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,89.637848,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0,d=40)",100,0.064935,57.000000,106.813982,119.609515,126.502114,0.000000,97.737161,107.065178,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.320000,0.001000,0.000000,tokyo,40.000000,55.000000,10.800001,119.972764,85.612891,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0,d=40)",100,0.013605,57.000000,106.783655,114.843469,119.473371,0.000000,92.951041,102.108833,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.180000,0.001000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,77.020747,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0,d=40)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.465012,81.244982,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.001000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,90.345672,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,98.368676,107.940943,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.310000,0.001000,0.000000,tokyo,80.000000,55.000000,10.800001,119.972764,85.891180,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0,d=80)",100,0.013605,57.000000,106.783655,114.843469,119.473371,0.000000,93.127336,102.205947,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.001000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.000000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.001000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,90.029054,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.25,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.235344,107.773775,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.180000,0.001000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,97.056135,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.25,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,99.898540,108.071287,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.120000,0.001000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,75.768401,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.25,d=0)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.131448,79.672535,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.001000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,90.029054,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.25,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.235344,107.773775,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.180000,0.001000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,97.056135,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.25,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,99.898540,108.071287,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.120000,0.001000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,75.768401,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.25,d=5)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.131448,79.672535,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.001000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,90.029054,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.25,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.235344,107.773775,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.170000,0.001000,0.000000,tokyo,10.000000,59.000000,11.600000,119.972764,97.091047,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.25,d=10)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,99.923840,108.085688,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.120000,0.001000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,75.768401,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.25,d=10)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.131448,79.672535,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.001000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,90.072205,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.25,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.258713,107.812145,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.160000,0.001000,0.000000,tokyo,20.000000,59.000000,11.600000,119.972764,97.156611,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.25,d=20)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,99.968576,108.104693,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.110000,0.001000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,75.766427,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.25,d=20)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.129271,79.740947,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.001000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,90.072205,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.25,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.258713,107.812145,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.150000,0.001000,0.000000,tokyo,40.000000,59.000000,11.600000,119.972764,97.251375,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.25,d=40)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.031868,108.127118,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.110000,0.001000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,75.766427,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.25,d=40)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.129271,79.740947,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.001000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,90.345672,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.25,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.368676,107.940943,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.140000,0.001000,0.000000,tokyo,80.000000,59.000000,11.600000,119.972764,97.529664,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.25,d=80)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.195704,108.218832,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.001000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.25,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.250000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.001000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,90.029054,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.5,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.235344,107.773775,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.170000,0.001000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,97.525443,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.5,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.182220,108.297464,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.001000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,75.524203,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.5,d=0)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.867501,79.523933,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.001000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,90.029054,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.5,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.235344,107.773775,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.170000,0.001000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,97.525443,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.5,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.182220,108.297464,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.001000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,75.524203,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.5,d=5)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.867501,79.523933,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.001000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,90.029054,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.5,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.235344,107.773775,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.160000,0.001000,0.000000,tokyo,10.000000,59.000000,11.600000,119.972764,97.560355,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.5,d=10)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.207448,108.311835,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.001000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,75.524203,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.5,d=10)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.867501,79.523933,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.001000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,90.072205,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.5,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.258713,107.812145,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.150000,0.001000,0.000000,tokyo,20.000000,59.000000,11.600000,119.972764,97.625919,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.5,d=20)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.252057,108.330801,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.080000,0.001000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,75.522229,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.5,d=20)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.865317,79.592473,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.001000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,90.072205,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.5,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.258713,107.812145,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.140000,0.001000,0.000000,tokyo,40.000000,59.000000,11.600000,119.972764,97.720683,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.5,d=40)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.315170,108.353179,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.080000,0.001000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,75.522229,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.5,d=40)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.865317,79.592473,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.001000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,90.345672,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.5,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.368676,107.940943,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.130000,0.001000,0.000000,tokyo,80.000000,59.000000,11.600000,119.972764,97.998972,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.5,d=80)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.478545,108.444702,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.001000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.5,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.500000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.001000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,91.607606,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.75,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.002513,108.628075,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.120000,0.001000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,97.980248,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.75,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.467282,108.354416,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.001000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.75,d=0)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.001000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,91.607606,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.75,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.002513,108.628075,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.120000,0.001000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,97.980248,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.75,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.467282,108.354416,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.001000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.75,d=5)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.001000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,91.607606,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.75,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.002513,108.628075,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.120000,0.001000,0.000000,tokyo,10.000000,59.000000,11.600000,119.972764,97.980248,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.75,d=10)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.467282,108.354416,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.001000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.75,d=10)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.001000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,91.650758,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.75,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.025701,108.666143,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.110000,0.001000,0.000000,tokyo,20.000000,59.000000,11.600000,119.972764,98.045812,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.75,d=20)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.511776,108.373374,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.001000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.75,d=20)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.001000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,91.650758,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.75,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.025701,108.666143,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.110000,0.001000,0.000000,tokyo,40.000000,59.000000,11.600000,119.972764,98.045812,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.75,d=40)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.511776,108.373374,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.001000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.75,d=40)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.230000,0.001000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,91.924224,0.006858,86.143252,0.258099,"PF-RichGate(b=0.001,p=0.75,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.134812,108.793930,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.110000,0.001000,0.000000,tokyo,80.000000,59.000000,11.600000,119.972764,98.045812,0.003294,93.853194,0.152106,"PF-RichGate(b=0.001,p=0.75,d=80)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.511776,108.373374,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.001000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.001,p=0.75,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.750000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.002000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,90.420257,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0,d=0)",100,0.064935,57.000000,107.429222,120.089177,126.635483,0.000000,98.304038,107.766217,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.320000,0.002000,0.000000,tokyo,0.000000,58.000000,11.400000,119.972764,87.174882,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0,d=0)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,94.019081,103.086110,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.190000,0.002000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,77.022721,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0,d=0)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.467152,81.177838,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.002000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,90.420257,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0,d=5)",100,0.064935,57.000000,107.429222,120.089177,126.635483,0.000000,98.304038,107.766217,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.320000,0.002000,0.000000,tokyo,5.000000,58.000000,11.400000,119.972764,87.174882,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0,d=5)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,94.019081,103.086110,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.190000,0.002000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,77.022721,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0,d=5)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.467152,81.177838,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.280000,0.002000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,90.420257,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0,d=10)",100,0.064935,57.000000,107.429222,120.089177,126.635483,0.000000,98.304038,107.766217,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.310000,0.002000,0.000000,tokyo,10.000000,58.000000,11.400000,119.972764,87.209794,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0,d=10)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,94.045963,103.101207,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.190000,0.002000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,77.022721,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0,d=10)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.467152,81.177838,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,90.463408,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0,d=20)",100,0.064935,57.000000,107.429222,120.089177,126.635483,0.000000,98.327391,107.804589,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.300000,0.002000,0.000000,tokyo,20.000000,58.000000,11.400000,119.972764,87.275358,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0,d=20)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,94.093493,103.121132,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.180000,0.002000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,77.020747,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0,d=20)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.465012,81.244982,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,90.463408,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0,d=40)",100,0.064935,57.000000,107.429222,120.089177,126.635483,0.000000,98.327391,107.804589,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.290000,0.002000,0.000000,tokyo,40.000000,58.000000,11.400000,119.972764,87.370122,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0,d=40)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,94.160734,103.144640,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
