epoch,error_2d,posterior_std_2d,posterior_std_x,posterior_std_y,posterior_std_z,kurtosis_2d,ess,n_sat
6633,20228.3666,5.2430,8.1059,7.3020,11.1421,38.2291,10000.0,17
6634,20226.4704,5.1980,8.3218,8.5469,12.9511,51.0402,10000.0,17
6635,20225.9601,5.3221,8.8913,8.8873,13.6789,58.4052,10000.0,17
6636,20225.4877,5.5473,8.6978,8.9012,13.7394,50.5098,10000.0,17
6637,20226.3874,5.4010,9.3367,8.3361,13.6509,56.3743,10000.0,17
6638,20228.4498,4.8399,9.8542,7.8204,13.9979,77.2282,10000.0,17
6639,20227.8264,4.5363,9.9871,7.5604,14.7802,91.0741,10000.0,17
6640,20227.5991,4.7425,10.1389,7.9843,15.1744,85.8290,10000.0,17
6641,20225.8869,5.1683,10.0671,7.8974,14.7255,62.3080,10000.0,17
6642,20221.9486,6.1087,9.3310,7.4210,14.1385,32.6557,10000.0,17
6643,20220.1142,6.4210,8.9669,7.3581,14.3701,28.4580,10000.0,17
6644,20217.9450,6.5348,8.6297,7.3403,13.6937,27.9858,10000.0,17
6645,20216.3603,6.4436,8.0503,7.1872,12.9735,29.5625,10000.0,17
6646,20214.8150,6.2502,7.1168,7.8060,12.7199,32.6370,10000.0,17
6647,20215.0557,6.5662,6.8040,9.1973,13.3193,32.5654,10000.0,17
6648,20213.7732,6.1500,4.9753,8.6956,12.2368,28.9698,10000.0,17
6649,20212.9276,6.0596,5.5076,7.7158,9.8699,34.7873,10000.0,17
6650,20212.9624,6.0253,6.1601,7.3378,8.3202,40.3020,10000.0,17
6651,20212.5919,5.4662,5.5412,7.5855,7.5879,44.9958,10000.0,17
6652,20212.1661,4.7630,4.8707,7.5099,6.6022,40.4534,10000.0,17
6653,20212.0770,4.7647,4.7597,7.7004,6.6587,39.7115,10000.0,17
6654,20212.0831,4.6523,5.2592,7.2539,6.0578,36.5748,10000.0,17
6655,20212.2908,4.7323,5.2562,6.8526,6.0690,31.3382,10000.0,17
6656,20211.8141,4.6891,5.5765,6.6384,6.1621,34.3139,10000.0,17
6657,20212.0547,4.1111,5.1336,6.5161,6.0976,34.9330,10000.0,17
6658,20212.2270,4.3006,5.5741,7.0901,6.0552,38.7397,10000.0,17
6659,20212.6088,4.3845,5.7387,7.0718,6.3214,36.7349,10000.0,17
6660,20212.2501,4.2962,6.0189,7.1162,6.4230,43.2951,10000.0,17
6661,20212.6812,4.0772,6.0275,7.2361,6.9074,52.1329,10000.0,17
6662,20214.1796,4.2717,6.0986,7.4312,7.3634,51.4565,10000.0,17
6663,20215.4383,4.2956,5.5940,6.6905,8.1238,43.0264,10000.0,17
6664,20216.8427,4.2066,4.9888,6.7231,9.1041,42.1438,10000.0,17
6665,20219.2994,4.1753,4.3926,6.7112,8.5809,34.7509,10000.0,17
6666,20220.4824,4.0821,4.3537,6.3838,7.9121,32.5581,10000.0,17
6667,20221.2578,4.0043,4.3957,5.9917,7.0539,33.2970,10000.0,17
6668,20221.9613,3.9951,4.4146,5.7079,6.4097,32.5320,10000.0,17
6669,20222.7623,3.8053,4.6707,5.7049,6.0333,38.4658,10000.0,17
6670,20222.9912,3.6453,5.0357,5.7830,6.0325,43.0727,10000.0,17
6671,20222.8902,3.5933,5.4860,6.2270,6.4877,51.6113,10000.0,17
6672,20222.9335,3.8794,5.7480,7.0172,6.6346,52.9813,10000.0,17
6673,20223.8738,4.1142,6.1513,7.9031,6.5418,58.3604,10000.0,17
6674,20224.6078,4.3423,5.5444,8.1734,7.1445,47.8078,10000.0,17
6675,20224.5669,4.6403,5.6184,8.1945,7.1384,39.5564,10000.0,17
6676,20224.3353,4.9013,6.2379,8.4536,7.3397,41.2490,10000.0,17
6677,20223.6825,5.2923,6.3951,8.4938,7.8539,37.1662,10000.0,17
6678,20222.2344,5.9440,7.1419,7.4652,8.3184,27.6094,10000.0,17
6679,20218.8223,5.3099,6.3223,5.6859,7.8447,27.9881,10000.0,17
6680,20217.6371,4.0967,5.7176,4.7400,7.4924,34.8179,10000.0,17
6681,20217.1164,3.7857,5.8671,4.4643,7.5663,37.1280,10000.0,17
6682,20216.4742,3.9101,6.1270,4.6490,7.9539,35.3512,10000.0,17
6683,20216.0992,3.5387,5.9164,4.4367,7.4837,38.9871,10000.0,17
6684,20215.6351,3.5464,5.8196,4.6173,8.1839,38.3184,10000.0,17
6685,20215.7998,3.3831,5.5512,5.0347,9.4917,45.3891,10000.0,17
6686,20215.3628,3.4597,5.2099,5.7569,9.7198,46.4489,10000.0,17
6687,20216.3706,3.6275,5.1058,6.5033,9.9633,48.5433,10000.0,17
6688,20217.8298,3.6838,4.7576,6.4394,9.0464,43.0618,10000.0,17
6689,20219.2210,3.6739,4.4682,5.6763,8.4007,33.9697,10000.0,17
6690,20220.5762,3.3874,4.1055,5.0252,7.5364,34.4788,10000.0,17
6691,20220.7122,3.2264,4.5132,4.9761,7.5598,41.8288,10000.0,17
6692,20220.6008,3.1202,4.6740,4.9518,8.0872,45.3247,10000.0,17
6693,20220.6734,3.1778,5.0996,4.9559,7.9968,49.2140,10000.0,17
6694,20221.1118,3.7314,6.2945,5.0838,7.2466,43.7421,10000.0,17
6695,20221.0576,4.2374,7.2236,5.0902,6.4869,38.2152,10000.0,17
6696,20219.5378,4.5088,8.0995,5.1741,6.9813,40.3767,10000.0,17
6697,20219.2674,4.7145,8.4967,5.6776,6.4450,41.4694,10000.0,17
6698,20219.5608,4.9491,8.9590,5.8630,6.5608,40.5511,10000.0,17
6699,20220.1152,5.1345,9.3830,6.2265,6.8761,44.4830,10000.0,17
6700,20220.7547,5.5656,10.0269,6.9635,6.2813,44.3954,10000.0,17
6701,20220.2459,6.0517,11.0504,6.8227,6.3459,42.3068,10000.0,17
6702,20219.6424,6.1208,12.2656,6.5570,7.0729,48.4192,10000.0,17
6703,20220.8696,6.2308,11.9409,6.5060,6.9521,43.8953,10000.0,17
6704,20221.6955,6.1177,10.4591,6.3986,6.6920,37.7991,10000.0,17
6705,20222.7781,5.3566,8.3208,5.8863,6.5910,35.0058,10000.0,17
6706,20223.1782,4.9941,7.7227,5.6271,6.5705,35.0606,10000.0,17
6707,20223.8895,4.7594,7.2583,5.6252,6.2791,37.0136,10000.0,17
6708,20224.3321,4.5279,7.1071,5.7855,6.1162,42.0733,10000.0,17
6709,20223.9479,4.5543,7.0921,5.8031,6.4062,42.9892,10000.0,17
6710,20224.4010,4.3483,6.7416,5.6239,6.6268,39.9869,10000.0,17
6711,20224.9103,4.2753,6.5067,5.2026,6.8668,34.6676,10000.0,17
6712,20226.0169,3.9268,6.1765,4.7085,6.3621,34.4887,10000.0,17
6713,20225.9913,3.6155,6.3080,4.4707,6.0833,43.1458,10000.0,17
6714,20224.8933,3.8462,6.4989,4.8821,5.7519,40.8656,10000.0,17
6715,20224.1225,3.9160,6.0969,5.3695,5.3964,38.9305,10000.0,17
6716,20223.8929,3.7613,5.2098,5.9536,4.9274,38.7265,10000.0,17
6717,20223.7467,3.9306,5.1859,6.4735,4.9312,39.5597,10000.0,17
6718,20223.2425,4.4195,5.4986,7.2469,5.0666,37.1171,10000.0,17
6719,20222.9045,4.8755,5.7728,8.3458,5.1669,36.8445,10000.0,17
6720,20222.4769,5.4106,6.1557,9.7390,5.6883,38.4500,10000.0,17
6721,20221.6386,5.6833,6.5954,10.6426,5.9400,41.7978,10000.0,17
6722,20221.0589,5.4722,6.6101,10.2007,5.4542,45.0250,10000.0,17
6723,20220.5558,5.6038,6.5304,10.1488,5.2747,42.4842,10000.0,17
6724,20220.9410,5.6136,7.0050,9.9784,5.2042,45.5396,10000.0,17
6725,20221.1552,6.0195,7.4959,9.8452,5.3746,40.4306,10000.0,17
6726,20220.8837,6.0319,7.6834,9.6637,5.7119,38.3083,10000.0,17
6727,20220.4452,6.1058,7.8989,9.4388,5.7628,35.5856,10000.0,17
6728,20220.4041,6.2835,8.8006,9.9376,5.7467,38.7970,10000.0,17
6729,20220.5259,5.9507,8.6658,10.1995,5.8690,50.0532,10000.0,17
6730,20219.6569,5.8039,8.6609,10.2854,5.8150,55.1333,10000.0,17
6731,20219.2747,6.2495,8.8346,10.0979,5.9335,46.1506,10000.0,17
6732,20218.7885,6.6230,8.6712,10.1329,6.3142,38.0845,10000.0,17
6733,20218.3405,6.6365,8.2155,9.8996,6.2834,37.0110,10000.0,17
6734,20218.0885,5.8387,8.1598,9.0605,6.8681,42.8806,10000.0,17
6735,20218.7360,5.3833,7.7302,8.5719,6.9153,42.1763,10000.0,17
6736,20219.1948,5.4024,7.6979,8.0925,7.3590,38.3771,10000.0,17
6737,20218.9048,5.5120,8.3427,7.4779,7.3746,34.6007,10000.0,17
6738,20218.9038,5.3644,9.3741,6.7295,7.8729,39.0392,10000.0,17
6739,20219.4975,5.3246,11.0948,6.6258,8.3065,59.4185,10000.0,17
6740,20219.3596,6.2566,11.9071,7.0606,8.5511,44.5301,10000.0,17
6741,20219.6032,6.9966,12.0875,7.2669,8.5050,36.3592,10000.0,17
6742,20219.5484,6.7428,12.2875,7.5047,8.5465,41.3477,10000.0,17
6743,20219.1965,6.5332,12.6935,7.6630,8.3629,47.3756,10000.0,17
6744,20218.7238,6.9195,12.7654,7.7930,8.4348,43.7691,10000.0,17
6745,20217.3940,6.9115,12.3849,8.4115,7.9601,46.0103,10000.0,17
6746,20217.1717,7.1822,12.1121,8.6740,7.8720,41.7743,10000.0,17
6747,20216.7645,7.0978,12.0420,8.8502,8.0094,43.0317,10000.0,17
6748,20217.2375,7.2098,10.7937,8.9172,8.2791,35.7010,10000.0,17
6749,20217.9097,7.8173,9.7122,8.2743,8.4194,24.7571,10000.0,17
6750,20218.1401,7.7520,9.5194,7.9847,8.5201,26.7027,10000.0,17
6751,20218.8732,7.7406,8.8621,8.3328,9.2168,29.1450,10000.0,17
6752,20219.9078,8.8659,9.4394,10.2263,10.4646,26.0422,10000.0,17
6753,20219.9957,9.4579,10.1160,11.4807,11.3359,24.7448,10000.0,17
6754,20220.2511,9.4310,10.0487,11.9205,11.9792,26.0611,10000.0,17
6755,20220.6885,9.4735,10.4041,12.1384,12.6417,26.4805,10000.0,17
6756,20221.7907,9.5545,10.6518,12.6371,13.3528,28.0560,10000.0,17
6757,20222.0411,9.9815,10.6100,13.6892,13.7476,26.3515,10000.0,17
6758,20222.4386,10.2568,10.9633,15.2683,13.9685,27.8663,10000.0,17
6759,20222.2408,10.6570,11.4988,15.6613,14.2846,27.0050,10000.0,17
6760,20222.8854,10.8335,12.2931,16.9802,14.9127,30.4108,10000.0,17
6761,20222.2551,11.6370,12.9742,17.2207,15.3224,26.6299,10000.0,17
6762,20222.1465,12.0504,13.1410,15.6276,15.7217,23.4322,10000.0,17
6763,20222.0441,11.5251,13.2528,14.4064,15.6566,24.9598,10000.0,17
6764,20221.2086,11.2417,13.6074,14.7185,15.4725,27.9604,10000.0,18
6765,20221.4765,10.8345,13.9147,14.4268,15.6546,30.6987,10000.0,18
6766,20221.7889,10.7341,13.9084,13.9153,15.2292,30.0838,10000.0,18
6767,20221.2243,10.7361,14.4385,14.2365,15.3755,31.2651,10000.0,18
6768,20221.3210,10.2881,14.5070,14.7585,15.7216,36.6139,10000.0,18
6769,20219.5615,9.8986,14.6285,14.4175,15.6523,39.7785,10000.0,18
6770,20219.0489,9.6268,14.7067,14.3253,15.1916,42.9983,10000.0,18
6771,20220.0158,9.8239,14.3581,13.9173,14.4602,39.6711,10000.0,18
6772,20221.0547,10.4169,14.5063,13.8176,15.3859,34.7217,10000.0,18
6773,20220.5961,10.6831,14.7900,13.1656,14.8291,32.0793,10000.0,18
6774,20220.3318,10.6468,14.2456,13.5636,15.6692,33.5391,10000.0,18
6775,20218.5324,10.9684,15.1308,16.0758,16.0529,39.3102,10000.0,18
6776,20216.6181,10.3253,16.3874,17.4620,15.4901,54.7562,10000.0,18
6777,20216.0086,9.4628,16.8880,17.1816,14.3538,73.5469,10000.0,18
6778,20216.6539,9.4771,16.9983,16.8884,14.0284,72.4004,10000.0,18
6779,20215.8892,8.9494,17.7395,15.7324,14.2193,83.4276,10000.0,18
6780,20216.2142,9.3353,18.3620,16.0799,14.7635,76.4475,10000.0,18
6781,20215.7284,9.7204,19.7901,15.7668,15.0631,76.2707,10000.0,18
6782,20215.5394,9.0055,19.0228,14.9541,14.9215,86.0181,10000.0,18
6783,20217.1166,8.9500,18.6513,14.7932,14.7510,82.8503,10000.0,18
6784,20217.0702,9.0092,18.5488,14.1096,15.4478,76.3598,10000.0,18
6785,20218.5526,8.5163,19.0610,13.5906,15.5431,91.0223,10000.0,18
6786,20218.1301,7.5204,19.9237,13.8756,14.8471,147.5780,10000.0,18
6787,20217.9236,7.6582,20.3698,14.8690,14.0814,156.6168,10000.0,18
6788,20219.9230,9.0117,18.5542,15.3148,14.3392,77.4828,10000.0,18
6789,20221.2456,9.6520,18.9960,15.3365,14.4942,64.7449,10000.0,18
6790,20222.1568,9.9121,19.5323,15.3145,15.0615,63.0699,10000.0,18
6791,20222.9175,10.1332,19.1506,14.5459,15.0045,54.7809,10000.0,18
6792,20220.9856,9.8569,19.6867,14.0381,14.1206,62.5760,10000.0,18
6793,20219.3542,9.1644,21.1875,12.9842,13.5236,85.2318,10000.0,18
6794,20214.6334,7.3030,21.7738,12.3318,12.8004,191.5446,10000.0,18
6795,20211.5487,7.9002,20.9897,11.6423,11.7420,125.2091,10000.0,18
6796,20210.9691,7.5418,20.0556,11.0575,12.1791,123.5634,10000.0,18
6797,20212.0944,7.1345,19.6401,10.6649,13.5587,139.8090,10000.0,18
6798,20211.1166,7.5384,19.5793,9.7780,12.8399,107.0679,10000.0,18
6799,20210.0187,7.7840,20.2889,9.2066,11.5777,97.7697,10000.0,18
6800,20209.3205,7.6131,20.2494,8.9482,10.9969,101.9106,10000.0,18
6801,20209.5417,7.7397,20.4249,8.0162,11.4468,94.8299,10000.0,18
6802,20208.4811,8.1821,21.3570,7.7476,11.8789,86.7782,10000.0,18
6803,20210.3892,9.0259,21.7524,7.3818,12.8002,64.3884,10000.0,18
6804,20212.4871,9.6865,21.7362,7.6313,13.7811,52.7150,10000.0,18
6805,20212.4460,10.0169,21.7526,8.4686,14.0146,49.0251,10000.0,18
6806,20210.1967,10.8165,21.7534,8.6946,13.7755,37.9722,10000.0,18
6807,20209.2323,10.9817,18.9665,7.6188,14.7265,26.4112,10000.0,18
6808,20206.8867,10.4269,16.7519,7.0753,14.5308,25.5801,10000.0,18
6809,20205.0552,9.2204,14.4963,7.4486,12.1978,28.3069,10000.0,18
6810,20204.8165,8.1085,13.4596,7.6009,10.4143,36.1648,10000.0,18
6811,20202.6434,7.7313,13.0387,7.5917,9.8992,39.1131,10000.0,18
6812,20200.6546,8.1243,13.0799,7.2459,9.4937,33.6360,10000.0,18
6813,20199.3052,7.8516,12.5740,6.7673,9.0216,30.7454,10000.0,18
6814,20196.8198,7.5031,11.4336,6.2870,8.0651,26.0503,10000.0,18
6815,20195.1498,7.0137,10.2937,6.0366,7.5053,24.5154,10000.0,18
6816,20195.3593,6.5741,10.4490,5.8086,7.3834,29.1739,10000.0,18
6817,20195.3270,6.4092,10.7511,5.5652,7.3774,29.9315,10000.0,18
6818,20195.2425,6.8383,11.4348,5.1724,7.7740,25.1707,10000.0,18
6819,20195.1943,6.9383,11.5530,4.8779,7.5794,24.4489,10000.0,18
6820,20195.2143,6.4599,10.5224,4.8966,7.3621,25.4831,10000.0,18
6821,20195.8669,5.9681,9.9924,5.0867,7.9704,28.4141,10000.0,18
6822,20196.6839,5.5404,9.7426,5.5414,7.8833,35.5436,10000.0,18
6823,20197.6298,5.2724,9.4973,5.8312,7.5396,38.6320,10000.0,18
6824,20198.7914,5.2064,9.2215,6.2123,7.3431,39.2687,10000.0,18
6825,20199.5316,4.9092,8.8966,6.0056,7.1771,43.5564,10000.0,18
6826,20200.3565,5.2728,9.8895,6.7838,7.1181,47.9051,10000.0,18
6827,20201.5581,5.7300,10.3393,7.1405,7.4873,44.1555,10000.0,18
6828,20202.9519,6.0911,10.6944,6.3018,6.9364,39.7515,10000.0,18
6829,20202.9038,6.1663,11.4748,5.9405,7.4407,42.1999,10000.0,18
6830,20202.6545,6.1080,11.5428,6.7696,7.5666,44.9753,10000.0,18
6831,20203.6572,6.1670,10.7336,7.7892,7.6733,41.5052,10000.0,18
6832,20203.5962,6.4795,10.5851,8.1806,8.0680,37.9433,10000.0,18
6833,20202.7324,6.6193,10.3433,8.1628,8.2958,37.5537,10000.0,18
6834,20202.2647,6.6084,10.4587,7.9365,8.3844,38.6407,10000.0,18
6835,20202.1728,6.9900,11.3370,7.7121,8.6159,38.4877,10000.0,18
6836,20203.1418,7.2022,12.3045,8.1876,9.1741,42.3500,10000.0,18
6837,20205.2770,7.6172,12.5894,8.5587,8.9446,39.5697,10000.0,18
6838,20209.0348,7.5973,11.2093,7.8285,8.5066,35.9450,10000.0,18
6839,20211.9828,6.9943,8.3825,6.9130,7.4973,30.3488,10000.0,18
6840,20213.3352,6.3015,6.8115,6.3277,7.1315,30.4097,10000.0,18
6841,20212.5239,6.8436,7.7414,6.5210,8.6290,30.1969,10000.0,18
6842,20211.5361,6.3442,7.2290,6.8883,9.2365,32.9481,10000.0,18
6843,20211.9153,5.9977,6.9142,6.0112,8.2096,40.1079,10000.0,18
6844,20212.2624,6.8339,8.1842,5.2199,7.6642,36.7451,10000.0,18
6845,20211.7625,6.9869,8.5696,5.1118,7.5771,36.5605,10000.0,18
6846,20210.9021,7.9905,9.9434,5.2522,7.6261,30.3324,10000.0,18
6847,20211.4440,7.9859,9.8143,5.5789,7.4385,32.3609,10000.0,18
6848,20212.2156,8.4914,10.5049,5.8668,7.8341,30.4617,10000.0,18
6849,20213.5202,8.6698,10.5372,5.8968,8.8093,31.3030,10000.0,18
6850,20216.1394,8.6474,10.4259,6.1049,9.3313,32.0335,10000.0,18
6851,20221.6276,6.4953,7.4777,5.2894,8.6496,49.8495,10000.0,18
6852,20227.1082,5.2518,6.0801,4.7109,7.6376,79.0186,10000.0,18
6853,20230.6084,3.5241,4.3512,4.2293,6.6153,92.6613,10000.0,18
6854,20232.1723,2.9032,3.8224,4.2337,5.9239,37.4397,10000.0,18
6855,20232.8264,3.0733,4.1533,4.5904,5.2398,40.0819,10000.0,18
6856,20232.3790,3.1802,4.8383,4.5581,5.1753,42.6187,10000.0,18
6857,20231.2372,3.1731,5.5180,4.2142,4.7800,46.9640,10000.0,18
6858,20230.5209,3.5310,5.6483,4.3492,4.6951,39.7851,10000.0,17
6859,20230.2965,4.0051,6.1771,4.4611,4.7032,38.2991,10000.0,17
6860,20230.5779,4.0024,5.6514,5.1756,4.6741,37.1720,10000.0,17
6861,20230.5233,3.6160,5.3744,5.2643,5.0225,47.2332,10000.0,17
6862,20230.8121,3.7981,5.8649,5.5304,5.0060,53.6061,10000.0,17
6863,20230.9198,3.8028,6.2440,5.6294,4.8956,59.6712,10000.0,17
6864,20231.4287,3.7656,6.8266,5.9495,5.0545,59.7757,10000.0,17
6865,20231.0763,4.1199,7.1553,6.4287,5.5983,55.6440,10000.0,17
6866,20230.3356,4.3853,7.9652,6.9905,5.9728,57.0686,10000.0,17
6867,20229.7741,4.8462,8.7069,7.5638,6.5869,52.9643,10000.0,17
6868,20227.9922,4.7249,9.0751,7.5699,6.6162,62.6785,10000.0,17
6869,20227.3287,5.0402,9.9620,7.1844,6.7258,56.9449,10000.0,17
6870,20226.9728,5.0528,10.3700,7.5955,7.2528,65.4344,10000.0,17
6871,20226.0818,5.2762,10.1780,7.9396,7.5158,58.7003,10000.0,17
6872,20226.5650,4.9033,9.8778,7.9893,8.5197,69.4264,10000.0,17
6873,20228.0303,4.7928,9.9172,8.1330,9.1330,76.5669,10000.0,17
6874,20230.0950,5.0871,9.6881,8.7621,8.8597,66.3164,10000.0,17
6875,20231.6698,5.2039,9.6839,9.5803,8.5683,70.5526,10000.0,17
6876,20232.6455,5.1665,10.0019,10.8245,8.2881,94.4639,10000.0,17
6877,20233.3376,5.3333,10.1182,12.2109,8.3234,109.7042,10000.0,17
6878,20234.9573,5.6982,9.9042,13.9152,8.2539,110.8304,10000.0,17
6879,20235.0374,6.1195,9.8116,13.8526,8.2788,85.2779,10000.0,17
6880,20233.7911,6.4185,9.8744,13.3803,8.5954,67.8219,10000.0,17
6881,20233.1005,6.8744,10.1062,13.0833,8.6574,54.1671,10000.0,17
6882,20233.9263,6.8375,9.2123,13.3834,8.9858,52.8907,10000.0,17
6883,20233.6646,6.8886,8.0083,13.4403,9.0273,46.2398,10000.0,17
6884,20233.3271,6.7509,6.9578,12.8576,8.8179,43.4196,10000.0,17
6885,20234.0102,6.7329,6.3461,13.0493,8.7238,45.2535,10000.0,17
6886,20233.6885,6.6001,6.4053,13.2814,8.8324,53.2585,10000.0,17
6887,20234.1516,6.7991,6.2410,13.3669,8.6948,50.3312,10000.0,17
6888,20234.6353,7.4489,6.3276,13.9983,8.8493,41.9546,10000.0,17
6889,20235.9010,8.1596,6.1485,13.9826,8.6572,33.6568,10000.0,17
6890,20236.7864,8.1077,6.5196,14.4224,8.7431,36.2005,10000.0,17
6891,20237.2268,7.2190,6.4496,13.4100,8.6174,43.8620,10000.0,17
6892,20236.8690,6.1572,6.2289,12.2950,8.4175,55.6901,10000.0,17
6893,20236.7996,5.8118,6.1152,11.8167,8.5460,56.9087,10000.0,17
6894,20237.1305,5.6195,6.3799,11.0306,8.3795,54.7617,10000.0,17
6895,20237.8928,4.8870,6.6200,10.3990,8.2213,70.1454,10000.0,17
6896,20237.8989,5.2249,6.7948,11.5578,8.0187,70.6423,10000.0,17
6897,20238.0765,5.6795,6.6819,12.4300,8.7185,64.8246,10000.0,17
6898,20238.0956,6.3355,6.1956,13.0918,9.6528,51.3420,10000.0,17
6899,20237.6253,7.3297,5.9929,12.8778,9.4398,36.6448,10000.0,17
6900,20237.0284,7.2197,5.7106,10.0814,8.1946,31.8798,10000.0,17
6901,20236.7605,6.4479,5.2964,7.9228,7.4101,33.6886,10000.0,17
6902,20236.7378,5.1990,4.9841,6.0618,6.9872,37.2118,10000.0,17
6903,20236.4622,4.5200,4.3865,5.7194,7.0028,43.6738,10000.0,17
6904,20237.1773,3.9029,4.3329,5.1757,6.7250,47.8032,10000.0,17
6905,20238.3839,3.9597,4.2338,5.4686,6.9126,43.3357,10000.0,17
6906,20238.3950,3.8275,4.7212,5.6388,7.2653,45.0494,10000.0,17
6907,20239.6717,3.7401,4.8173,6.0271,7.4604,42.6308,10000.0,17
6908,20241.7377,4.0228,4.7464,7.4010,7.4582,46.0750,10000.0,17
6909,20243.3676,4.2990,4.0003,7.5405,6.4879,37.8980,10000.0,17
6910,20244.0043,3.9819,3.8275,6.7179,6.3652,37.3068,10000.0,17
6911,20244.1162,3.6934,3.9968,6.1794,6.7070,38.7868,10000.0,17
6912,20245.1760,3.1464,4.2316,5.4875,5.4171,46.6700,10000.0,17
6913,20245.9640,3.3626,4.7093,5.3207,4.2178,40.4913,10000.0,17
6914,20247.5907,3.4748,5.1172,5.5239,4.6068,42.9515,10000.0,16
6915,20248.3705,3.9755,5.5319,5.9576,5.5703,37.9786,10000.0,16
6916,20248.9137,4.0837,5.6784,5.4976,6.8684,32.3672,10000.0,15
6917,20250.2375,3.8527,5.4445,4.8253,8.0485,30.8985,10000.0,15
6918,20251.2056,3.7990,5.6998,5.3092,8.3222,36.5985,10000.0,15
6919,20251.6789,3.7929,5.8142,5.6261,8.0903,40.4822,10000.0,15
6920,20252.9782,3.9390,5.8261,5.7880,7.8087,38.9495,10000.0,13
6921,20253.2466,3.9522,5.6090,5.7801,8.0226,38.0316,10000.0,13
6922,20252.9757,4.0632,5.9860,6.1567,8.1574,40.9648,10000.0,13
6923,20253.7284,4.5011,6.8684,6.6381,7.8045,40.3457,10000.0,13
6924,20254.3824,4.8384,7.2983,7.2345,8.4287,40.2220,10000.0,14
6925,20255.3554,4.7771,7.4672,6.9825,9.3042,40.8154,10000.0,14
6926,20255.9203,5.0581,8.5121,7.1104,9.4844,42.8873,10000.0,14
6927,20255.3649,5.1019,9.8852,7.5921,9.5927,56.3733,10000.0,14
6928,20255.6325,5.3381,11.0743,7.6975,9.8242,63.5865,10000.0,14
6929,20255.8830,5.4884,11.7898,8.1312,9.8649,71.9181,10000.0,14
6930,20253.5347,6.1259,12.5029,7.9821,11.0074,55.0927,10000.0,14
6931,20252.8602,6.5850,13.3077,7.4974,11.8538,47.0692,10000.0,14
6932,20252.9123,7.1066,13.8489,7.2210,12.3673,40.3353,10000.0,15
6933,20252.4153,7.5632,13.5917,6.9115,12.4163,32.6275,10000.0,15
6934,20253.4527,7.5539,13.9603,6.9659,13.2907,35.2429,10000.0,14
6935,20254.8178,7.8697,15.3550,6.7857,13.7975,37.2007,10000.0,14
6936,20256.1824,7.9690,15.3973,6.5203,14.0210,37.0102,10000.0,13
6937,20258.0276,8.0437,14.5107,6.5701,14.1362,35.0971,10000.0,13
6938,20257.7651,8.3750,14.8258,6.8182,13.8033,35.3509,10000.0,13
6939,20257.1204,8.7054,14.3098,7.0856,13.5555,33.4645,10000.0,13
6940,20256.1038,8.5817,13.5606,7.8051,13.4992,35.0634,10000.0,12
6941,20256.6379,8.1163,13.2609,8.4535,13.5764,42.4263,10000.0,12
6942,20257.0591,8.0099,12.5750,9.2252,12.7480,45.5389,10000.0,13
6943,20256.7998,7.0944,10.6342,10.6778,11.9348,55.2140,10000.0,13
6944,20257.9866,6.7270,10.0244,12.7606,11.1310,64.6914,10000.0,13
6945,20258.4921,6.5158,9.3323,13.6856,11.4256,65.7061,10000.0,13
6946,20259.7879,6.6084,9.2374,14.6409,11.2027,73.6700,10000.0,14
6947,20260.1207,6.7045,8.1126,14.9254,10.9479,65.5091,10000.0,14
6948,20260.6137,7.0514,7.1786,14.1920,10.3847,45.5402,10000.0,14
6949,20264.8462,7.1815,7.5933,11.8693,11.3008,31.3205,10000.0,14
6950,20270.3186,6.8493,6.7846,9.5453,10.5687,26.6787,10000.0,15
6951,20273.1686,6.4600,6.0052,8.0479,8.9653,26.1318,10000.0,15
6952,20274.5148,6.1777,5.5039,7.5413,8.4797,25.2712,10000.0,14
6953,20275.7185,5.7005,5.4813,6.7563,8.6115,29.4920,10000.0,14
6954,20277.9013,4.7552,5.3708,5.7528,8.0467,37.8574,10000.0,14
6955,20278.6988,4.1242,5.2013,5.4396,7.4163,40.1368,10000.0,14
6956,20278.7185,3.7331,5.0393,5.5885,7.3748,41.7031,10000.0,14
6957,20278.8824,3.6387,5.1160,5.5211,7.3976,38.3846,10000.0,14
6958,20278.6493,3.6989,5.2700,5.7694,7.1783,40.1104,10000.0,14
6959,20278.6947,3.6344,5.2161,6.0527,6.7599,45.6841,10000.0,14
6960,20279.3600,3.4895,5.0802,5.8738,6.2802,49.0609,10000.0,14
6961,20279.8559,3.3575,5.2591,5.6129,5.8324,54.1457,10000.0,14
6962,20280.2970,3.6563,5.6654,5.6908,5.5083,48.1519,10000.0,15
6963,20279.6260,3.8805,5.9775,5.9731,5.3994,43.0524,10000.0,15
6964,20279.3657,3.9269,6.7495,5.8611,5.8468,48.6178,10000.0,15
6965,20279.9238,4.0557,7.5754,5.4741,5.4773,48.6388,10000.0,15
6966,20280.5750,4.1106,8.2538,5.5684,5.5286,55.9737,10000.0,15
6967,20281.0580,4.3601,8.5193,5.8046,5.8837,52.2460,10000.0,15
6968,20280.5155,4.7069,8.9115,5.4812,6.0527,42.9394,10000.0,15
6969,20280.2809,4.7152,8.8788,5.4459,6.3476,43.8147,10000.0,15
6970,20280.3460,4.3661,8.5239,5.5420,6.3439,52.2390,10000.0,15
6971,20280.9262,4.5393,8.1540,6.1739,6.3635,46.7161,10000.0,15
6972,20281.8011,4.6618,7.5782,6.1266,6.7191,39.8891,10000.0,15
