epoch,gps_tow,satellite_count,error_2d_wls,est_x_wls,est_y_wls,est_z_wls,error_2d_ekf,est_x_ekf,est_y_ekf,est_z_ekf,error_2d_pf_10k,est_x_pf_10k,est_y_pf_10k,est_z_pf_10k,error_2d_pf_100k,est_x_pf_100k,est_y_pf_100k,est_z_pf_100k
232,550426.399999,8,57.588727,-3810283.860670,3567830.392170,3652915.122882,58.248349,-3810282.990968,3567828.838609,3652914.536939,41.039052,-3810298.861865,3567865.278669,3652930.817115,44.725014,-3810298.263713,3567859.830604,3652929.025929
233,550426.600000,8,57.352116,-3810284.331887,3567831.217518,3652915.896918,57.931681,-3810283.348553,3567829.635406,3652915.126607,41.933142,-3810298.350084,3567863.644439,3652930.158244,45.376832,-3810297.816345,3567858.595671,3652928.583613
234,550426.799999,8,56.010172,-3810284.277607,3567832.692610,3652915.396125,56.824267,-3810283.433484,3567830.984191,3652914.886048,42.710822,-3810298.170045,3567862.576031,3652930.291105,45.960983,-3810297.623183,3567857.677783,3652928.368809
235,550427.000000,7,19.344585,-3810303.160343,3567898.107114,3652933.139824,44.328213,-3810287.038238,3567850.141635,3652919.559179,42.181818,-3810297.350453,3567862.624769,3652930.145031,45.593174,-3810297.351817,3567857.928820,3652928.300935
236,550427.200000,7,19.226987,-3810303.154188,3567898.294641,3652933.097452,34.460981,-3810292.123363,3567867.206493,3652924.000169,42.119354,-3810298.186675,3567863.172196,3652929.626152,45.077100,-3810297.095173,3567858.362539,3652928.181140
237,550427.399999,7,19.832601,-3810303.277994,3567897.391424,3652933.611049,28.536753,-3810296.394748,3567878.829529,3652927.869037,42.321388,-3810297.918381,3567862.569967,3652928.928898,44.388013,-3810296.848377,3567859.044551,3652928.169922
238,550427.600000,6,60.499564,-3810311.012792,3567859.186515,3652959.213336,47.880878,-3810306.432276,3567868.019717,3652950.198087,43.772899,-3810298.000169,3567860.962843,3652929.619712,44.906562,-3810297.109019,3567858.836732,3652929.251448
239,550427.799999,6,60.250021,-3810310.894314,3567859.337161,3652959.069250,55.757793,-3810310.048580,3567863.402827,3652957.076946,44.489845,-3810298.478912,3567860.684995,3652930.811955,45.360490,-3810297.477105,3567858.804700,3652930.380098
240,550428.000000,6,60.394833,-3810311.113121,3567859.303338,3652959.223879,58.684706,-3810311.293273,3567861.414832,3652959.148374,44.013582,-3810298.212332,3567861.329987,3652931.798436,45.787449,-3810297.687197,3567858.692879,3652931.464706
241,550428.200000,6,60.311931,-3810310.885901,3567859.154053,3652959.037059,59.654481,-3810311.457384,3567860.485805,3652959.596562,43.974078,-3810298.470525,3567861.921556,3652933.248902,46.216084,-3810297.788321,3567858.481409,3652932.451478
242,550428.399999,7,85.871770,-3810305.414634,3567823.328104,3652954.133349,77.316050,-3810311.139393,3567838.269305,3652958.099661,44.588636,-3810298.619165,3567861.192326,3652933.125579,47.488644,-3810298.187576,3567857.327645,3652933.089171
243,550428.600000,7,84.705935,-3810305.808360,3567825.045216,3652954.546712,81.809615,-3810308.961381,3567831.176512,3652956.929063,45.581092,-3810299.155929,3567860.523323,3652933.981248,48.943092,-3810298.671785,3567856.013186,3652933.772197
244,550428.799999,7,85.154670,-3810305.578095,3567824.372183,3652954.669171,83.993292,-3810307.406778,3567827.355599,3652956.162986,46.812213,-3810299.671438,3567859.552078,3652934.856189,50.106073,-3810298.954652,3567854.976550,3652934.616830
245,550429.000000,7,85.009909,-3810305.498220,3567824.531539,3652954.907802,84.882825,-3810306.394158,3567825.515503,3652955.755343,47.785275,-3810299.906882,3567858.610115,3652935.384383,51.554289,-3810299.494194,3567853.795355,3652935.599116
246,550429.200000,7,84.599072,-3810305.211294,3567824.907637,3652955.154969,85.037956,-3810305.596480,3567824.782477,3652955.616895,48.145111,-3810300.224379,3567858.496860,3652936.005141,52.661473,-3810299.878244,3567852.846109,3652936.319165
247,550429.399999,7,84.658265,-3810305.046820,3567824.733260,3652955.323030,85.195719,-3810305.177820,3567824.281322,3652955.601860,49.332456,-3810300.497114,3567857.428710,3652936.914770,53.715881,-3810299.832014,3567851.643285,3652936.880496
248,550429.600000,8,57.645615,-3810293.758074,3567840.337096,3652928.726430,63.733022,-3810296.390623,3567836.431590,3652934.380836,48.757529,-3810299.529387,3567857.400207,3652936.761047,53.876082,-3810299.696635,3567851.263395,3652936.805559
249,550429.799999,8,56.951662,-3810293.419134,3567840.874154,3652928.632622,58.717130,-3810293.878307,3567839.353364,3652929.734770,49.081544,-3810300.091130,3567857.308031,3652936.816651,53.941903,-3810299.567710,3567850.935417,3652936.515113
250,550430.000000,8,56.443155,-3810292.951240,3567841.005317,3652928.225225,57.138500,-3810292.917497,3567840.175255,3652928.365739,48.836179,-3810299.901296,3567857.106869,3652935.774741,53.958700,-3810299.499409,3567850.715865,3652936.250899
251,550430.200000,8,56.948291,-3810292.251971,3567839.594318,3652927.332867,56.987504,-3810292.387412,3567839.685324,3652927.503909,48.517088,-3810299.610999,3567857.066306,3652935.164609,53.836985,-3810299.513191,3567850.681865,3652935.875895
252,550430.399999,8,53.932909,-3810290.723811,3567841.230894,3652923.825078,54.634132,-3810291.025751,3567840.748037,3652924.491587,48.524577,-3810299.662342,3567856.848939,3652934.524243,53.655918,-3810299.254691,3567850.494746,3652935.317863
253,550430.600000,8,53.440008,-3810289.882213,3567840.808122,3652922.285291,53.660817,-3810290.123098,3567840.798714,3652922.672107,48.630433,-3810299.986097,3567856.734496,3652933.973562,53.377355,-3810298.902853,3567850.327237,3652934.603224
254,550430.799999,8,54.671831,-3810290.510688,3567840.122337,3652924.062967,54.529902,-3810290.201697,3567839.955950,3652923.568421,48.670748,-3810299.345974,3567856.193585,3652933.977045,53.279266,-3810298.811039,3567850.186334,3652934.123507
255,550431.000000,8,55.593800,-3810291.383965,3567840.148932,3652926.350282,55.594220,-3810290.674481,3567839.412619,3652925.416200,48.705357,-3810299.030088,3567856.001527,3652934.422586,53.224515,-3810298.761456,3567850.085130,3652933.852209
256,550431.200000,8,53.671475,-3810290.378314,3567841.190084,3652924.162925,54.286286,-3810290.150857,3567840.275708,3652924.168078,49.161904,-3810299.346061,3567855.654222,3652934.637641,53.023394,-3810298.862978,3567850.231637,3652933.448254
257,550431.399999,8,52.243767,-3810290.009668,3567842.422541,3652923.273361,52.922675,-3810289.673243,3567841.313534,3652923.148791,49.440413,-3810299.420393,3567855.180311,3652934.186568,52.904909,-3810298.626448,3567850.099707,3652933.241541
258,550431.600000,8,52.074459,-3810289.999579,3567842.730301,3652923.946060,52.484625,-3810289.521097,3567841.767406,3652923.463256,49.175703,-3810298.657031,3567854.727421,3652933.445780,52.738391,-3810298.405606,3567850.001188,3652932.919918
259,550431.799999,8,53.482855,-3810290.277409,3567841.625983,3652925.919649,53.399137,-3810289.766266,3567841.176077,3652925.154006,48.981193,-3810298.080239,3567854.280309,3652932.560979,52.527633,-3810298.041375,3567849.843033,3652932.539792
260,550432.000000,8,53.625125,-3810290.193993,3567841.486431,3652926.502997,53.717496,-3810289.804028,3567840.972296,3652926.001860,48.930131,-3810297.898357,3567854.217625,3652932.814580,52.344572,-3810297.688381,3567849.704414,3652932.316169
261,550432.200000,8,52.637817,-3810289.679898,3567842.018971,3652925.517580,53.007173,-3810289.479931,3567841.404525,3652925.434819,47.947231,-3810297.440199,3567854.871582,3652932.035051,52.363094,-3810297.315432,3567849.261915,3652931.939894
262,550432.399999,8,51.312850,-3810289.031593,3567842.952575,3652924.786350,51.824721,-3810288.861118,3567842.184481,3652924.723514,47.947307,-3810296.913087,3567854.374568,3652931.792015,52.256051,-3810297.270015,3567849.250586,3652931.770950
263,550432.600000,8,51.137580,-3810288.310965,3567842.362516,3652923.833339,51.278323,-3810288.353680,3567842.243721,3652923.939184,48.772618,-3810296.983289,3567853.220744,3652931.308244,51.939102,-3810296.876766,3567849.237739,3652931.500455
264,550432.799999,8,53.146392,-3810289.305609,3567841.083141,3652926.119914,52.777853,-3810288.918396,3567841.113851,3652925.514072,49.320651,-3810297.209332,3567852.723329,3652931.676545,51.836587,-3810296.606343,3567849.054836,3652931.257073
265,550433.000000,8,54.106124,-3810290.219328,3567841.011774,3652928.173106,53.987949,-3810289.590703,3567840.510880,3652927.363353,49.742079,-3810296.929520,3567851.895153,3652931.481138,51.699388,-3810296.431703,3567849.004265,3652931.092303
266,550433.200000,8,50.653673,-3810288.756052,3567843.351023,3652924.890841,51.560704,-3810288.680057,3567842.246149,3652925.194219,49.393150,-3810297.166833,3567852.431317,3652931.400724,51.320714,-3810296.059667,3567849.055399,3652930.668909
267,550433.399999,8,50.525619,-3810288.265023,3567843.045791,3652924.650689,50.806593,-3810288.193352,3567842.643610,3652924.641474,49.321886,-3810296.868449,3567852.236416,3652931.343601,51.055249,-3810295.913703,3567849.162933,3652930.395841
268,550433.600000,8,50.830185,-3810288.124974,3567842.709686,3652925.450636,50.861719,-3810287.956708,3567842.482347,3652925.167773,49.512916,-3810296.635686,3567851.653664,3652930.768352,50.785498,-3810295.720840,3567849.290298,3652930.313007
269,550433.799999,8,50.321958,-3810288.435020,3567843.648808,3652926.043600,50.618304,-3810287.997550,3567842.871827,3652925.624082,48.758365,-3810296.421430,3567852.494784,3652931.224067,50.587397,-3810295.403719,3567849.221107,3652930.134753
270,550434.000000,8,48.821597,-3810287.315526,3567844.190807,3652924.034138,49.260346,-3810287.334270,3567843.706441,3652924.251017,48.402588,-3810296.194693,3567852.705539,3652931.112567,50.387660,-3810295.052121,3567849.132894,3652929.977311
271,550434.200000,8,47.269050,-3810287.374732,3567846.042512,3652923.598279,47.907864,-3810287.021706,3567844.952980,3652923.460139,48.183672,-3810295.542176,3567852.297820,3652930.310304,50.047930,-3810294.458285,3567849.042844,3652929.774011
272,550434.399999,8,49.010451,-3810287.251353,3567843.742944,3652923.659385,48.680801,-3810287.232736,3567844.130111,3652923.601337,48.183625,-3810295.333046,3567852.080692,3652930.169061,49.759812,-3810294.282171,3567849.221443,3652929.688911
273,550434.600000,8,50.399722,-3810287.489005,3567842.315494,3652924.424219,49.910815,-3810287.493420,3567842.894736,3652924.272784,48.324159,-3810294.875633,3567851.478098,3652929.886276,49.601215,-3810294.199880,3567849.311646,3652929.603293
274,550434.799999,8,49.016814,-3810286.970605,3567843.400110,3652923.350401,49.211328,-3810287.008258,3567843.209946,3652923.473220,48.424646,-3810294.021731,3567850.630811,3652929.599368,49.359135,-3810294.127263,3567849.500996,3652929.451278
275,550435.000000,8,49.656147,-3810287.674040,3567843.448378,3652925.025222,49.666712,-3810287.272850,3567843.032204,3652924.519383,48.401493,-3810293.555663,3567850.204571,3652929.196779,49.101322,-3810293.990447,3567849.648802,3652929.218588
276,550435.200000,8,48.424110,-3810288.043724,3567845.418472,3652925.880773,49.008428,-3810287.374220,3567844.065220,3652925.251952,48.718306,-3810293.385076,3567849.626545,3652929.072794,49.113082,-3810293.684800,3567849.380875,3652929.221147
277,550435.399999,8,48.634858,-3810288.752151,3567846.055548,3652927.689056,49.050925,-3810287.918718,3567844.740245,3652926.815648,48.729707,-3810293.297958,3567849.574309,3652929.326791,48.941864,-3810293.356781,3567849.355232,3652929.349897
278,550435.600000,8,50.182701,-3810288.452789,3567843.924946,3652927.816380,49.916686,-3810288.290618,3567844.081300,3652927.573020,49.321478,-3810293.289144,3567848.850786,3652929.579133,48.894270,-3810293.149635,3567849.256513,3652929.439212
279,550435.799999,8,49.697171,-3810287.340081,3567843.217120,3652925.768453,49.572249,-3810287.757525,3567843.790241,3652926.282045,48.959526,-3810292.816433,3567848.779341,3652928.831678,48.838339,-3810293.101222,3567849.252193,3652929.368166
280,550436.000000,8,50.821431,-3810287.725692,3567842.249226,3652926.550546,50.426433,-3810287.841705,3567842.826378,3652926.568820,49.242600,-3810292.959247,3567848.507532,3652928.845060,48.491007,-3810292.901850,3567849.523826,3652929.392789
281,550436.200000,8,50.858486,-3810288.135011,3567842.733882,3652927.623830,50.814055,-3810287.933628,3567842.574551,3652927.327808,49.439690,-3810293.533686,3567848.780684,3652929.411295,48.504446,-3810292.856668,3567849.476745,3652929.500285
282,550436.399999,8,47.530691,-3810287.854610,3567846.369911,3652926.381154,48.617015,-3810287.421503,3567844.673322,3652926.255961,48.710370,-3810293.301954,3567849.494870,3652929.304979,48.554991,-3810292.606944,3567849.201700,3652929.432193
283,550436.600000,8,46.301719,-3810287.781721,3567847.697682,3652925.662306,47.114637,-3810287.321465,3567846.300863,3652925.483524,49.023184,-3810292.734387,3567848.540772,3652928.648972,48.433763,-3810292.390750,3567849.160198,3652929.295280
284,550436.799999,8,46.946534,-3810287.568954,3567846.590093,3652924.986017,46.999292,-3810287.468776,3567846.455906,3652925.016525,47.993189,-3810293.103901,3567850.172049,3652928.910723,48.229258,-3810292.300220,3567849.378870,3652929.425155
285,550437.000000,7,15.743334,-3810297.169031,3567899.498104,3652935.126495,31.418712,-3810287.614537,3567866.822932,3652926.970481,47.116186,-3810292.810111,3567850.955193,3652928.316487,47.490188,-3810291.935803,3567850.026410,3652929.341599
286,550437.200000,7,15.480665,-3810296.731407,3567899.545648,3652934.842499,23.204413,-3810290.282664,3567880.454424,3652929.509345,45.688307,-3810292.474266,3567852.454987,3652927.944515,46.564581,-3810291.762527,3567851.043365,3652929.219962
287,550437.399999,7,15.323051,-3810296.729453,3567899.939589,3652934.764880,19.034994,-3810292.780132,3567889.102411,3652931.536587,45.081633,-3810291.957491,3567852.945145,3652928.539957,45.765595,-3810291.586334,3567851.904581,3652929.085040
288,550437.600000,7,15.252432,-3810296.758332,3567900.065881,3652934.822953,16.922795,-3810294.566322,3567894.445874,3652933.027309,44.155566,-3810291.346859,3567853.542037,3652927.776800,45.094984,-3810291.366932,3567852.601374,3652929.038061
289,550437.799999,7,16.335006,-3810297.207785,3567897.622292,3652936.263573,16.513555,-3810296.221198,3567896.397568,3652935.272437,43.781908,-3810290.868171,3567853.728944,3652928.030286,44.347292,-3810290.986198,3567853.286765,3652928.990784
290,550438.000000,7,15.997015,-3810297.060592,3567898.477897,3652935.451855,15.965480,-3810296.888837,3567898.303739,3652935.405444,43.080135,-3810290.242071,3567854.269702,3652928.432075,43.882411,-3810290.701141,3567853.704558,3652928.962816
291,550438.200000,7,15.996952,-3810297.013789,3567898.521306,3652935.250224,15.639627,-3810297.247986,3567899.442877,3652935.491911,42.226840,-3810289.657599,3567854.942315,3652928.294808,43.238223,-3810290.441119,3567854.349088,3652928.797914
292,550438.399999,8,53.228076,-3810285.810502,3567837.190447,3652922.653699,39.932273,-3810296.196931,3567863.451247,3652930.545608,43.422231,-3810289.616939,3567853.408067,3652927.946436,43.547978,-3810290.572413,3567854.093185,3652928.616096
293,550438.600000,8,53.787684,-3810286.032051,3567836.787032,3652922.838776,47.752639,-3810292.251716,3567849.884008,3652927.367050,43.902144,-3810290.151346,3567853.335028,3652928.170341,44.180399,-3810290.446717,3567853.248786,3652928.395957
294,550438.799999,8,52.645550,-3810285.616283,3567837.710137,3652921.452893,50.075892,-3810289.096586,3567844.070587,3652924.188978,44.157929,-3810290.560701,3567853.375292,3652927.927879,44.605599,-3810290.220417,3567852.621240,3652928.233538
295,550439.000000,8,54.024125,-3810286.013531,3567836.482109,3652921.858755,52.424175,-3810287.754918,3567840.022307,3652923.113460,44.931870,-3810290.311014,3567852.218971,3652927.368962,45.047305,-3810290.557253,3567852.418578,3652928.169745
296,550439.200000,8,55.011963,-3810286.048005,3567835.391891,3652921.779002,54.109675,-3810286.992267,3567837.349280,3652922.453059,45.285190,-3810289.845312,3567851.442039,3652926.771503,45.570708,-3810290.673770,3567851.926768,3652927.908936
297,550439.399999,8,53.264978,-3810287.395637,3567839.028159,3652923.228386,53.854043,-3810286.878123,3567837.814139,3652922.758746,46.124499,-3810290.254336,3567850.794295,3652926.540126,45.978574,-3810290.899920,3567851.741171,3652927.943278
298,550439.600000,8,53.077480,-3810286.800164,3567838.729743,3652921.989937,53.498336,-3810286.619115,3567838.068473,3652921.974534,46.666365,-3810290.260418,3567850.233054,3652926.274511,46.273115,-3810290.985469,3567851.578554,3652927.813895
299,550439.799999,8,54.390839,-3810286.964434,3567837.660168,3652923.140916,54.394613,-3810286.698166,3567837.376682,3652922.761473,46.346723,-3810290.247192,3567850.653410,3652925.444780,46.412889,-3810290.991598,3567851.543896,3652927.575264
