city,run,variant,ppc_pct,pass_m,total_m,n_gated
tokyo,run2,rtkout5oG,84.397226,6038.3368,7154.6627,8041
tokyo,run2,rtkout5em3,84.482341,6044.4266,7154.6627,8037
tokyo,run2,rtkout5minobs3,84.482341,6044.4266,7154.6627,8037
tokyo,run2,rtkout1,84.311051,6032.1713,7154.6627,8090
tokyo,run2,rtkout2,84.540686,6048.6009,7154.6627,8039
tokyo,run2,rtkout4,84.482341,6044.4266,7154.6627,8038
tokyo,run2,rtkout3c005,84.451465,6042.2175,7154.6627,8057
tokyo,run2,rtkout3oG,84.384763,6037.4451,7154.6627,8058
tokyo,run2,rtkout3minobs3,84.452221,6042.2715,7154.6627,8053
tokyo,run2,rtkout3em3,84.499779,6045.6741,7154.6627,8078
tokyo,run2,rtkout1oG,84.482341,6044.4266,7154.6627,8090
tokyo,run2,rtkout1c005,84.448583,6042.0112,7154.6627,8099
tokyo,run2,rtkout1em3,84.188575,6023.4086,7154.6627,8096
tokyo,run3,base,79.669342,13005.0768,16323.8159,14787
tokyo,run3,r15ga,79.669342,13005.0768,16323.8159,14787
tokyo,run3,r20ga,79.669342,13005.0768,16323.8159,14787
tokyo,run3,psig1,79.669342,13005.0768,16323.8159,14787
tokyo,run3,psig2,79.669342,13005.0768,16323.8159,14787
tokyo,run3,psig05,79.667368,13004.7545,16323.8159,14787
tokyo,run3,psig3,79.630770,12998.7803,16323.8159,14787
tokyo,run3,holdrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,holdvrlx,79.235018,12934.1786,16323.8159,14790
tokyo,run3,psig1_holdrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig1,79.669342,13005.0768,16323.8159,14787
tokyo,run3,minobs6,79.669342,13005.0768,16323.8159,14787
tokyo,run3,nobds,79.669342,13005.0768,16323.8159,14787
tokyo,run3,em10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,r12ga,79.669342,13005.0768,16323.8159,14787
tokyo,run3,noglo,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05,79.669342,13005.0768,16323.8159,14787
tokyo,run3,arfilt,79.669342,13005.0768,16323.8159,14787
tokyo,run3,rout30,79.669342,13005.0768,16323.8159,14787
tokyo,run3,rout20,79.669000,13005.0209,16323.8159,14787
tokyo,run3,rout100,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mb5k,79.669342,13005.0768,16323.8159,14787
tokyo,run3,minar5,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_psig1,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_holdrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig01,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_nobds,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_psig1_holdrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_holdvrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_em10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig01_holdrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_psig1_holdvrlx,79.639156,13000.1492,16323.8159,14788
tokyo,run3,csig01_psig1_holdrlx,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_holdrlx_em10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,psig1_holdvrlx,79.511399,12979.2945,16323.8159,14787
tokyo,run3,csig05_nobds_holdrlx,79.654630,13002.6752,16323.8159,14787
tokyo,run3,csig01_holdvrlx,79.692869,13008.9173,16323.8159,14801
tokyo,run3,csig005,79.643460,13000.8518,16323.8159,14787
tokyo,run3,csig01_nobds,79.669342,13005.0768,16323.8159,14788
tokyo,run3,nobds_holdrlx,79.548613,12985.3692,16323.8159,14787
tokyo,run3,csig01_psig1,79.669342,13005.0768,16323.8159,14788
tokyo,run3,csig005_holdrlx,79.584245,12991.1856,16323.8159,14796
