city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,residual_pred_pp,corrected_pred_fix_rate_pct,base_error_pp,corrected_error_pp,abs_error_gain_pp,solver_demo5_ratio_mean,rtk_lock_p90_p50,rtk_lock_p90_p50_past_delta,ratio_mean_ge3_prob,ratio_mean_ge5_prob,ratio_p90_ge10_prob,ratio_p95_ge15_prob,ratio_rise_mean_ge2_prob,lock_p90p50_ge100_prob,lock_rise_p90p50_ge50_prob,lock_carry_or_rise_prob,ratio_or_lock_carry_prob
nagoya,run1,24,300,0.0,16.084539412535324,0.0,16.084539412535324,16.084539412535324,16.084539412535324,0.0,1.4533333333333334,24.5,-8.0,0.722488380982444,0.23594897284947214,0.315260575910311,0.23907077129509005,0.041293953119145924,0.620233201862924,0.48800014045592477,0.6855318016615426,0.6666374409570526
nagoya,run1,25,151,0.0,12.162150061545168,0.0,12.162150061545168,12.162150061545168,12.162150061545168,0.0,1.5635761589403974,22.0,-2.5,0.27294950712468324,0.06702127232164781,0.14906507410638495,0.10361541523038176,0.0186116961426387,0.6493953487805673,0.14330618500272618,0.6277429930900302,0.5650638810500483
nagoya,run2,0,300,81.33333333333333,32.424509080544325,0.0,32.424509080544325,-48.908824252788996,-48.908824252788996,0.0,7.824333333333334,94.5,0.0,0.626049161137839,0.6718666226492551,0.715988638643454,0.48856327995816884,0.16851129785494023,0.47186897355914514,0.007688364941055868,0.4879797843136064,0.6251987504498671
nagoya,run2,1,300,100.0,68.24697709577502,0.0,68.24697709577502,-31.75302290422498,-31.75302290422498,0.0,13.197666666666665,394.5,300.0,0.563138004803321,0.5596881533235106,0.506153410895821,0.41009504304497596,0.6583608279798011,0.4552793352909939,0.6130174527319473,0.48660827221542,0.4960408058272933
nagoya,run2,2,300,85.33333333333334,41.70123505346338,0.0,41.70123505346338,-43.632098279869965,-43.632098279869965,0.0,4.844000000000001,694.5,300.0,0.5829135532958585,0.5844953537565986,0.5088541911252177,0.44080157513390317,0.516078285081304,0.5074207839830519,0.6569162037964164,0.5268821053337148,0.4514069781688049
nagoya,run2,3,300,64.33333333333333,47.55513866683234,0.0,47.55513866683234,-16.77819466650099,-16.77819466650099,0.0,4.207333333333334,950.5,256.0,0.502875729029348,0.4607742368343709,0.5504096588042187,0.4944254924772601,0.08395072126880161,0.5658070217680694,0.5561394724704735,0.490632194609967,0.5147089347454556
nagoya,run2,4,266,7.518796992481203,9.577914691834604,0.0,9.577914691834604,2.0591176993534006,2.0591176993534006,0.0,0.7172932330827069,0.0,-950.5,0.10194466262791017,0.08206300789993931,0.0616493291947948,0.08758110225428847,0.027709249339514158,0.135442488257863,0.007688364941055868,0.13013570077757067,0.15847951149422196
nagoya,run2,5,300,0.0,6.219912901443451,0.0,6.219912901443451,6.219912901443451,6.219912901443451,0.0,1.2696666666666665,20.0,20.0,0.17736474477919648,0.05144851401290559,0.05165247229708958,0.038190669513399673,0.02355634801637152,0.04124264440511029,0.02439307443329288,0.00639362490733877,0.08548492119122651
nagoya,run2,6,300,14.666666666666666,12.965557169215018,0.0,12.965557169215018,-1.7011094974516499,-1.7011094974516499,0.0,1.4546666666666666,50.49999999999997,30.49999999999997,0.03590434478262573,0.18908977422321221,0.14487138804194494,0.09307436512030869,0.09701196842396277,0.13889457021085191,0.09260788541993696,0.24181353820361698,0.3069764676537813
nagoya,run2,7,275,9.090909090909092,5.539574425321275,0.0,5.539574425321275,-3.5513346655878157,-3.5513346655878157,0.0,1.827272727272728,54.399999999999984,3.900000000000013,0.007669549740835571,0.0,0.0125,0.011592982456140353,0.0119919396642987,0.008872239747634068,0.0,0.0,0.011492334207280056
nagoya,run2,8,300,17.0,3.492184459691361,0.0,3.492184459691361,-13.50781554030864,-13.50781554030864,0.0,2.732,88.20000000000006,33.800000000000075,0.03770860701628844,0.010330261537498175,0.030172018091822177,0.008641975308641976,0.0411303841685527,0.0,0.0,0.025,0.0811523977111466
nagoya,run2,9,269,11.895910780669144,8.446425106127226,0.0,8.446425106127226,-3.449485674541919,-3.449485674541919,0.0,2.318587360594796,124.29999999999995,36.099999999999895,0.11883929242942973,0.029734381898141045,0.05314236653012187,0.05114382402339577,0.0125,0.07974110495194583,0.08086475568058829,0.11031307311599173,0.20692085674660904
nagoya,run2,10,265,6.415094339622642,8.393849196464998,0.0,8.393849196464998,1.9787548568423574,1.9787548568423574,0.0,1.049433962264151,0.0,-124.29999999999995,0.015579506414681287,0.015944479122132208,0.009777898666266485,0.017395622661705752,0.10087854300059887,0.1404411373280744,0.03290343574128908,0.15890147958825293,0.07158218326703152
nagoya,run2,11,300,7.666666666666666,9.912992640053677,0.0,9.912992640053677,2.2463259733870102,2.2463259733870102,0.0,2.1619999999999995,40.0,40.0,0.13499771142654315,0.01976085954889828,0.020112533582429364,0.05458085577113899,0.20805249547975718,0.041325177057858896,0.015766632888242656,0.030724036657625575,0.02374583794245702
nagoya,run2,12,300,0.0,15.963166149454832,0.0,15.963166149454832,15.963166149454832,15.963166149454832,0.0,1.2023333333333333,40.0,0.0,0.1566963616329541,0.27330090221020054,0.2711412478407301,0.21291993687508878,0.45506469939173855,0.4073968950493542,0.43571170924661906,0.4250961719925681,0.4848495631977422
nagoya,run2,13,300,4.666666666666667,17.431259835236954,0.0,17.431259835236954,12.764593168570288,12.764593168570288,0.0,1.955333333333333,40.0,0.0,0.18990727580573669,0.24049261924514503,0.24336073670760375,0.23056376242640236,0.04207273537391861,0.40574676037299007,0.6587669415794535,0.6637500861775566,0.5983800056399928
nagoya,run2,14,300,26.666666666666668,13.719938448493574,0.0,13.719938448493574,-12.946728218173092,-12.946728218173092,0.0,3.567333333333333,103.59999999999997,63.599999999999966,0.3503996470187114,0.15667343484525317,0.1830234520872021,0.16638131763668346,0.05070747587232295,0.5014915385180834,0.13490052966832594,0.5586318651422212,0.6660509332659573
nagoya,run2,15,289,0.0,4.784334286920829,0.0,4.784334286920829,4.784334286920829,4.784334286920829,0.0,0.6307958477508651,118.80000000000008,15.200000000000102,0.00690200210748156,0.0678412537894639,0.09231256561608471,0.10098438200185608,0.0,0.1723309067752559,0.04513782601242099,0.1333039984998552,0.1014551028358868
nagoya,run2,16,295,0.0,5.136676883628116,0.0,5.136676883628116,5.136676883628116,5.136676883628116,0.0,1.0,120.60000000000004,1.799999999999983,0.0,0.010594531056669142,0.008283388953211197,0.04060246905982757,0.08428477569006856,0.02444645172586895,0.06437768240343347,0.09737841252425097,0.11309901464841651
