epoch,tow,excluded_satellite,full_selected_error_m,excluded_selected_error_m,full_selected_sub50cm,excluded_selected_sub50cm,exclusion_recovers_sub50cm,exclusion_breaks_sub50cm,oracle_min_error_m,excluded_best_probability,excluded_score_margin,excluded_best_assignment_id,guard_mean_pair_cost,selected_mean_pair_cost,n_constellations,n_satellites
5,179461.0,C38,0.6071010544241324,0.5939688723144766,0,0,0,0,0.5825480575867593,0.017778852731192042,0.0015316579079105302,bcc919dd09c48dc3,0.1501190042422248,0.11352212430208608,4,29
5,179461.0,C40,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017760086137173232,0.0008463764071581503,61a28de9e812d0e2,0.051670833908560795,0.052737799216803924,4,29
5,179461.0,C42,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017751451427379376,0.0011431378691942468,61a28de9e812d0e2,0.04762198903540916,0.05055052790403482,4,29
5,179461.0,C43,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017866988673245893,0.001651303423021333,61a28de9e812d0e2,0.13982785723336838,0.20360173553220617,4,29
5,179461.0,C44,0.6071010544241324,0.5939688723144766,0,0,0,0,0.5825480575867593,0.017693045564873854,0.0032713264207836212,bcc919dd09c48dc3,0.1175774555018185,0.05955400636000874,4,29
5,179461.0,E04,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017747298257172597,0.0021522364365423458,61a28de9e812d0e2,0.0515904810037537,0.05161957157593998,4,29
5,179461.0,E09,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017624082849228156,0.0007536013027555355,61a28de9e812d0e2,0.0779675643068675,0.05296379480245049,4,29
5,179461.0,E10,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.0177742059070566,0.0036790093574829014,61a28de9e812d0e2,0.0695342282573834,0.07735614465837089,4,29
5,179461.0,E11,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017753904246463278,0.0033435556387708815,61a28de9e812d0e2,0.05205845202346796,0.06732728655909725,4,29
5,179461.0,E12,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017731979802643984,0.0021170785749617393,61a28de9e812d0e2,0.05112955395146107,0.05577468600888937,4,29
5,179461.0,E19,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.01765948251229172,0.0023583427664831402,61a28de9e812d0e2,0.059275571622386655,0.05875860593769803,4,29
5,179461.0,E25,0.6071010544241324,0.5939688723144766,0,0,0,0,0.5825480575867593,0.01784259713276163,0.0023919465424833072,bcc919dd09c48dc3,0.35911039486078566,0.34568185763751946,4,29
5,179461.0,E36,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017690256967515004,0.0012251983279405049,61a28de9e812d0e2,0.05098110087908229,0.06494033552649887,4,29
5,179461.0,G04,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.0176477446116402,0.0008137000330366156,61a28de9e812d0e2,0.025402726699107397,0.040185416785912205,4,29
5,179461.0,G06,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017734255289316058,8.837806135046644e-05,61a28de9e812d0e2,0.03510514140902051,0.028328883152270643,4,29
5,179461.0,G09,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017741968939829825,0.001275265427040026,61a28de9e812d0e2,0.037456746826660635,0.03222280125671744,4,29
5,179461.0,G11,0.6071010544241324,0.5825480575867593,0,0,0,0,0.5825480575867593,0.017745357507546435,1.0860942483204017e-05,8b432efb26d729e6,0.03562070789624662,0.07766019699359959,4,29
5,179461.0,G17,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.01777113625879084,0.0016548066791930716,61a28de9e812d0e2,0.04298690466645994,0.08754129827104322,4,29
5,179461.0,G19,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017735659285904908,0.0008835609686983908,61a28de9e812d0e2,0.016093777091370005,0.024073651579512665,4,29
5,179461.0,G20,0.6071010544241324,0.5825480575867593,0,0,0,0,0.5825480575867593,0.01769276580941145,0.0013580896999566133,8b432efb26d729e6,0.025748799661809273,0.03693845406944984,4,29
5,179461.0,J02,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017749293697950284,0.0021764825990503583,61a28de9e812d0e2,0.00344793061784998,0.025871061098921455,4,29
5,179461.0,J03,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.01774651536034743,0.0020155578194197,61a28de9e812d0e2,0.0014900594087994925,0.020016232848304893,4,29
5,179461.0,J04,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017768970936729297,0.001694273341265845,61a28de9e812d0e2,0.0012015269117767327,0.008626317948995543,4,29
5,179461.0,J07,0.6071010544241324,0.6071010544241324,0,0,0,0,0.5825480575867593,0.017768056561017462,0.0016622006816854606,61a28de9e812d0e2,0.000956569761048817,0.007885244695585497,4,29
10,179462.0,C11,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017908029792166765,0.002236144192675621,61a28de9e812d0e2,0.059693553152838474,0.08283796623247115,4,29
10,179462.0,C12,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01785525690285147,7.83938096017428e-05,61a28de9e812d0e2,0.043459527350061714,0.047699265922247394,4,29
10,179462.0,C13,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.01784513938033056,0.004219221016127449,8b432efb26d729e6,0.08918468894057535,0.0958066600466945,4,29
10,179462.0,C21,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017867870867286938,0.001616551196430241,8b432efb26d729e6,0.06055217741291794,0.0536520597321381,4,29
10,179462.0,C22,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017459580234628253,0.0012519745915864217,61a28de9e812d0e2,0.05410856078354999,0.05707772347089888,4,29
10,179462.0,C34,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017883384726996493,0.0006981037949825436,8b432efb26d729e6,0.04632404069629999,0.04460531304457567,4,29
10,179462.0,C38,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017870833970155545,0.00013706681330743348,8b432efb26d729e6,0.22624041691904678,0.18594202295460163,4,29
10,179462.0,C40,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017848382350387233,1.0017626951491776e-05,8b432efb26d729e6,0.046844129132940525,0.047307152594044825,4,29
10,179462.0,C42,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017853994633493256,0.00032547932400276564,61a28de9e812d0e2,0.056830554819971325,0.06150563554273438,4,29
10,179462.0,C43,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01794189746011334,0.0008733444350106923,61a28de9e812d0e2,0.12669321577241804,0.17945260594253437,4,29
10,179462.0,C44,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017741659212050755,0.0021787873898583,8b432efb26d729e6,0.10028392435656364,0.05408423404941587,4,29
10,179462.0,E04,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01783052266577445,0.0017459186794428344,61a28de9e812d0e2,0.034906229523329876,0.03306913661188495,4,29
10,179462.0,E09,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01773527095390815,0.0014991341427854216,61a28de9e812d0e2,0.03431827906521288,0.03383145764998369,4,29
10,179462.0,E10,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01785565565829776,0.002775215642007209,61a28de9e812d0e2,0.03952879236268553,0.05128784255164303,4,29
10,179462.0,E11,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017831621614258258,0.0022347482919779504,61a28de9e812d0e2,0.028015761476724986,0.040262889400706325,4,29
10,179462.0,E12,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017813046712096596,0.0014111370657806516,61a28de9e812d0e2,0.02827944650718567,0.03442890799153631,4,29
10,179462.0,E19,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017746574870764347,0.0016994935839311914,61a28de9e812d0e2,0.04041857913277707,0.04588323435591158,4,29
10,179462.0,E25,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017840947549818915,0.004496014290495114,61a28de9e812d0e2,0.20040022150644354,0.20990911229696688,4,29
10,179462.0,E36,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017775903582299444,0.0008012859719351284,61a28de9e812d0e2,0.028008119469195774,0.03907057795667844,4,29
10,179462.0,G04,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017730764978515872,0.0003763432396987759,61a28de9e812d0e2,0.02108323827643636,0.027756537984236104,4,29
10,179462.0,G06,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01782491054327674,2.1912863394230042e-06,61a28de9e812d0e2,0.016715467928913822,0.011476472631630529,4,29
10,179462.0,G09,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017830611614092218,0.0006769520695029119,61a28de9e812d0e2,0.014575808376721266,0.012942950484671999,4,29
10,179462.0,G11,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017826795966426986,0.0002526820480394376,8b432efb26d729e6,0.01802111308512751,0.04414598081248147,4,29
10,179462.0,G17,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01783339553885311,0.0008773258791350824,61a28de9e812d0e2,0.009283157769780686,0.0283438862497829,4,29
10,179462.0,G19,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017823742444899805,0.0007870592477193378,61a28de9e812d0e2,0.012409421678320718,0.015276122559857337,4,29
10,179462.0,G20,0.6123263925996247,0.5646180526560485,0,0,0,0,0.5646180526560485,0.017763020233640923,0.00019120639536225614,8b432efb26d729e6,0.007154920846555433,0.010971384531299448,4,29
10,179462.0,J02,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017838323561054054,0.0015255733807692656,61a28de9e812d0e2,0.0036312360096796355,0.026800659628228488,4,29
10,179462.0,J03,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.017839792165387884,0.0016219862555316433,61a28de9e812d0e2,0.004828984239874839,0.03118737080008128,4,29
10,179462.0,J04,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01785884847149169,0.0011296827384347646,61a28de9e812d0e2,0.002995726685589764,0.012730017173534383,4,29
10,179462.0,J07,0.6123263925996247,0.6123263925996247,0,0,0,0,0.5646180526560485,0.01785919426760154,0.0011431986047488185,61a28de9e812d0e2,0.0039749736339839414,0.01438606553113307,4,29
15,179463.0,C11,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017612205346068558,0.006388824028864815,a8a5368c0c2bf496,0.0525082722796623,0.04217110326731181,4,29
15,179463.0,C12,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01758162733357957,0.006218156429419988,a8a5368c0c2bf496,0.046161561260167724,0.030103452947042215,4,29
15,179463.0,C13,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017430340267319912,0.0011713990227855547,a8a5368c0c2bf496,0.07303437401144948,0.03394670742316543,4,29
15,179463.0,C21,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017571403235274896,0.006745367065217528,a8a5368c0c2bf496,0.05590915907139408,0.03414268002732715,4,29
15,179463.0,C22,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017195467597474607,0.0011664665105469568,a8a5368c0c2bf496,0.09600465311243675,0.03585702355213184,4,29
15,179463.0,C34,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01758619419249739,0.005451775459214242,a8a5368c0c2bf496,0.07535157500208241,0.03970389815650214,4,29
15,179463.0,C38,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017719093053853056,0.008959239778251402,a8a5368c0c2bf496,0.19555731412938335,0.20636923180095365,4,29
15,179463.0,C40,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017582619974513897,0.005803318784634762,a8a5368c0c2bf496,0.04418388744273967,0.03021265975837189,4,29
15,179463.0,C42,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017573430888942792,0.004685407706156469,a8a5368c0c2bf496,0.07550236554350548,0.04696288605204203,4,29
15,179463.0,C43,1.09432373938026,0.6210552690318607,0,0,0,0,0.548378640343552,0.017524325265902203,0.0003559484142661856,61a28de9e812d0e2,0.10707227192828934,0.05940541344189813,4,29
15,179463.0,C44,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01751265492474226,0.006419411469322789,a8a5368c0c2bf496,0.07571504909484328,0.07128964908027156,4,29
15,179463.0,E04,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017651377463399388,0.0042289386522813,a8a5368c0c2bf496,0.044705056227579094,0.09213285043944248,4,29
15,179463.0,E09,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017512685848983627,0.0037335375135738313,a8a5368c0c2bf496,0.04314101898647237,0.062726966762755,4,29
15,179463.0,E10,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017645976394026264,0.0069072647468017695,a8a5368c0c2bf496,0.04990059740776431,0.08607420128555643,4,29
15,179463.0,E11,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017592789040160105,0.006713634022688694,a8a5368c0c2bf496,0.045122365307092065,0.05681093149114735,4,29
15,179463.0,E12,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017578121820410644,0.006620260407691814,a8a5368c0c2bf496,0.040982449144353374,0.05399158877512306,4,29
15,179463.0,E19,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01751148838122416,0.007484767825229485,a8a5368c0c2bf496,0.07535306774809261,0.07142104080284438,4,29
15,179463.0,E25,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01771969015038086,0.010774102143265428,a8a5368c0c2bf496,0.22879176922555083,0.3280834379729777,4,29
15,179463.0,E36,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017541715612717664,0.005837504235137181,a8a5368c0c2bf496,0.04170935729394718,0.06169673868742991,4,29
15,179463.0,G04,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017506231852788205,0.0024199759136310783,a8a5368c0c2bf496,0.04726434647970253,0.0660405683773025,4,29
15,179463.0,G06,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017594484857464905,0.005297910521098112,a8a5368c0c2bf496,0.03908882289403384,0.04498277738430592,4,29
15,179463.0,G09,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01766247219115805,0.005292170894339407,a8a5368c0c2bf496,0.0632732897598822,0.11571264707711137,4,29
15,179463.0,G11,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017535984469662678,0.004940445617395289,a8a5368c0c2bf496,0.06599585450622379,0.038631066385079266,4,29
15,179463.0,G17,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01758106218781465,0.005240848226327713,a8a5368c0c2bf496,0.03177007036207816,0.03383521072019457,4,29
15,179463.0,G19,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01762354427938437,0.0036041308684081202,a8a5368c0c2bf496,0.030241639850612595,0.06579378952718352,4,29
15,179463.0,G20,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01758501509815596,0.006495774667437601,a8a5368c0c2bf496,0.0352047293198827,0.08958389281038454,4,29
15,179463.0,J02,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017603595417015023,0.0068486312934940285,a8a5368c0c2bf496,0.016063206893818457,0.04404502073038255,4,29
15,179463.0,J03,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.01759273005467302,0.006897099520901326,a8a5368c0c2bf496,0.008723814587602585,0.022714186006693237,4,29
15,179463.0,J04,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017625683340482888,0.006568757996599714,a8a5368c0c2bf496,0.019549931605902317,0.03897394923669922,4,29
15,179463.0,J07,1.09432373938026,1.09432373938026,0,0,0,0,0.548378640343552,0.017619327923307143,0.006807819780544899,a8a5368c0c2bf496,0.010408084134615575,0.020441758094565804,4,29
20,179464.0,C11,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017670307584379197,0.004713915330931379,a8a5368c0c2bf496,0.03717835764779957,0.03276651102385238,4,29
20,179464.0,C12,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.01766785470952662,0.007215559342690754,a8a5368c0c2bf496,0.03163346150346621,0.03693876793846383,4,29
20,179464.0,C13,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017499605055737673,0.0025524341605883197,a8a5368c0c2bf496,0.05612516471341855,0.024047255404620382,4,29
20,179464.0,C21,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017616402003033868,0.005096107595530024,a8a5368c0c2bf496,0.0739511534281752,0.04654743865577439,4,29
20,179464.0,C22,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017240629165361822,0.0014734283482119997,a8a5368c0c2bf496,0.06668463018218031,0.022522891526484474,4,29
20,179464.0,C34,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017681933749396573,0.0065056071730722476,a8a5368c0c2bf496,0.03043011810394581,0.02938478360459739,4,29
20,179464.0,C38,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017752424476214654,0.004111315657653283,a8a5368c0c2bf496,0.16131517296325681,0.1722367401857619,4,29
20,179464.0,C40,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.01763521535782111,0.0050034709932215565,a8a5368c0c2bf496,0.035658948199751364,0.02228644692397886,4,29
20,179464.0,C42,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.01762303575540433,0.004078995861944018,a8a5368c0c2bf496,0.0427460085516326,0.025095369687478962,4,29
20,179464.0,C43,1.1005723769598845,0.6253294641311743,0,0,0,0,0.543456524524023,0.01759888649187227,0.0007450024667061544,61a28de9e812d0e2,0.07256288836997296,0.036268935231912595,4,29
20,179464.0,C44,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017536027536948346,0.005390493195851193,a8a5368c0c2bf496,0.03449533172890129,0.0285105006359579,4,29
20,179464.0,E04,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017689120851911547,0.009409829161940254,a8a5368c0c2bf496,0.03405155323470003,0.07957293724744839,4,29
20,179464.0,E09,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.01755342203856855,0.006654139930399511,a8a5368c0c2bf496,0.030189252591508335,0.04445286842471662,4,29
20,179464.0,E10,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.01767589645297666,0.007686282604926459,a8a5368c0c2bf496,0.034596938795695385,0.06584468794704035,4,29
20,179464.0,E11,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017640377077026245,0.006416957655446323,a8a5368c0c2bf496,0.029154088667490554,0.04623245299753696,4,29
20,179464.0,E12,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017606941540357985,0.005611742424718215,a8a5368c0c2bf496,0.04963262576897204,0.05032773278435071,4,29
20,179464.0,E19,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017542941281792734,0.006446894287355252,a8a5368c0c2bf496,0.030746759829693358,0.04113383633418225,4,29
20,179464.0,E25,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017714752247674402,0.00783110819511399,a8a5368c0c2bf496,0.16008621007149873,0.25573916218922477,4,29
20,179464.0,E36,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017536449555752162,0.001967394759208499,a8a5368c0c2bf496,0.0683314298879957,0.04191429906967995,4,29
20,179464.0,G04,1.1005723769598845,1.1005723769598845,0,0,0,0,0.543456524524023,0.017569681331030866,0.008173475998014781,a8a5368c0c2bf496,0.08167930327587321,0.10630686237657218,4,29
